name	volume	thickness	area	meancurv
Left-G&S_frontomargin	2196.0	2.2640000000000002	829.0	0.145
Left-G&S_occipital_inf	2129.0	2.56	728.0	0.142
Left-G&S_paracentral	3330.0	2.451	1092.0	0.115
Left-G&S_subcentral	2875.0	2.8480000000000003	873.0	0.139
Left-G&S_transv_frontopol	1576.0	2.4530000000000003	478.0	0.171
Left-G&S_cingul-Ant	4465.0	2.6710000000000003	1483.0	0.127
Left-G&S_cingul-Mid-Ant	2227.0	2.747	793.0	0.109
Left-G&S_cingul-Mid-Post	2635.0	2.616	939.0	0.131
Left-G_cingul-Post-dorsal	1644.0	3.095	388.0	0.145
Left-G_cingul-Post-ventral	634.0	2.971	185.0	0.142
Left-G_cuneus	2253.0	1.989	925.0	0.155
Left-G_front_inf-Opercular	3298.0	2.847	848.0	0.131
Left-G_front_inf-Orbital	801.0	2.924	188.0	0.139
Left-G_front_inf-Triangul	2494.0	2.68	684.0	0.127
Left-G_front_middle	9705.0	2.562	2893.0	0.146
Left-G_front_sup	15088.0	2.784	4373.0	0.134
Left-G_Ins_lg&S_cent_ins	1917.0	3.0989999999999998	583.0	0.14400000000000002
Left-G_insular_short	2601.0	3.4160000000000004	572.0	0.151
Left-G_occipital_middle	3981.0	2.792	1075.0	0.133
Left-G_occipital_sup	2272.0	2.465	777.0	0.133
Left-G_oc-temp_lat-fusifor	4571.0	2.877	1213.0	0.13
Left-G_oc-temp_med-Lingual	3811.0	1.9869999999999999	1581.0	0.146
Left-G_oc-temp_med-Parahip	4130.0	3.147	930.0	0.111
Left-G_orbital	6025.0	2.859	1531.0	0.149
Left-G_pariet_inf-Angular	6550.0	2.722	1785.0	0.141
Left-G_pariet_inf-Supramar	8267.0	2.907	2245.0	0.135
Left-G_parietal_sup	5297.0	2.41	1655.0	0.135
Left-G_postcentral	4636.0	2.423	1493.0	0.133
Left-G_precentral	5234.0	2.9189999999999996	1315.0	0.11800000000000001
Left-G_precuneus	6282.0	2.583	1919.0	0.138
Left-G_rectus	2593.0	2.5639999999999996	742.0	0.159
Left-G_subcallosal	1157.0	2.8360000000000003	391.0	0.083
Left-G_temp_sup-G_T_transv	1154.0	2.7969999999999997	293.0	0.106
Left-G_temp_sup-Lateral	6577.0	3.282	1339.0	0.13699999999999998
Left-G_temp_sup-Plan_polar	1867.0	3.2689999999999997	493.0	0.059000000000000004
Left-G_temp_sup-Plan_tempo	2106.0	2.5789999999999997	753.0	0.076
Left-G_temporal_inf	7535.0	3.045	1752.0	0.139
Left-G_temporal_middle	8493.0	3.1430000000000002	1891.0	0.131
Left-Lat_Fis-ant-Horizont	372.0	2.4859999999999998	167.0	0.124
Left-Lat_Fis-ant-Vertical	608.0	2.461	270.0	0.092
Left-Lat_Fis-post	1696.0	2.517	808.0	0.10099999999999999
Left-Pole_occipital	2367.0	1.9869999999999999	1000.0	0.135
Left-Pole_temporal	4836.0	2.949	1166.0	0.13
Left-S_calcarine	2028.0	2.095	1125.0	0.133
Left-S_central	3641.0	2.21	1887.0	0.10099999999999999
Left-S_cingul-Marginalis	1733.0	2.408	796.0	0.096
Left-S_circular_insula_ant	901.0	2.6830000000000003	356.0	0.087
Left-S_circular_insula_inf	2233.0	2.61	1021.0	0.08800000000000001
Left-S_circular_insula_sup	2498.0	2.583	1181.0	0.09699999999999999
Left-S_collat_transv_ant	1355.0	2.86	532.0	0.09300000000000001
Left-S_collat_transv_post	614.0	2.044	353.0	0.146
Left-S_front_inf	2720.0	2.195	1304.0	0.102
Left-S_front_middle	1591.0	2.221	718.0	0.11800000000000001
Left-S_front_sup	4309.0	2.4419999999999997	1836.0	0.10800000000000001
Left-S_interm_prim-Jensen	455.0	2.452	232.0	0.115
Left-S_intrapariet&P_trans	3627.0	2.194	1806.0	0.12
Left-S_oc_middle&Lunatus	922.0	2.335	428.0	0.12
Left-S_oc_sup&transversal	1614.0	2.205	840.0	0.107
Left-S_occipital_ant	1071.0	2.539	518.0	0.099
Left-S_oc-temp_lat	1380.0	2.376	648.0	0.091
Left-S_oc-temp_med&Lingual	3245.0	2.491	1375.0	0.11599999999999999
Left-S_orbital_lateral	563.0	2.517	218.0	0.13699999999999998
Left-S_orbital_med-olfact	1050.0	2.345	522.0	0.10800000000000001
Left-S_orbital-H_Shaped	2468.0	2.506	939.0	0.11699999999999999
Left-S_parieto_occipital	2940.0	2.218	1448.0	0.11599999999999999
Left-S_pericallosal	1517.0	2.204	866.0	0.131
Left-S_postcentral	4362.0	2.251	2073.0	0.12
Left-S_precentral-inf-part	2091.0	2.4530000000000003	905.0	0.09300000000000001
Left-S_precentral-sup-part	1506.0	2.418	696.0	0.106
Left-S_suborbital	902.0	2.235	459.0	0.111
Left-S_subparietal	1570.0	2.372	762.0	0.126
Left-S_temporal_inf	2893.0	2.509	1302.0	0.111
Left-S_temporal_sup	10553.0	2.513	4411.0	0.10099999999999999
Left-S_temporal_transverse	704.0	2.52	331.0	0.10300000000000001
BrainSegVolNotVent	1084223.0	1084223.0	79326.1	1084223.0
eTIV	1272209.610922	1272209.610922	1084223.0	1272209.610922
