name	volume	thickness	area	meancurv
Left-bankssts	2559.0	2.365	1025.0	0.10400000000000001
Left-caudalanteriorcingulate	1591.0	2.832	517.0	0.126
Left-caudalmiddlefrontal	6519.0	2.5380000000000003	2423.0	0.12
Left-cuneus	2658.0	1.864	1385.0	0.139
Left-entorhinal	2265.0	3.4789999999999996	490.0	0.12
Left-fusiform	9179.0	2.658	3036.0	0.128
Left-inferiorparietal	10443.0	2.399	4075.0	0.12
Left-inferiortemporal	11469.0	2.804	3297.0	0.12300000000000001
Left-isthmuscingulate	2386.0	2.193	963.0	0.124
Left-lateraloccipital	11071.0	2.123	4735.0	0.133
Left-lateralorbitofrontal	8805.0	2.5660000000000003	2935.0	0.129
Left-lingual	5776.0	2.158	2554.0	0.138
Left-medialorbitofrontal	5002.0	2.3930000000000002	1809.0	0.13
Left-middletemporal	10459.0	2.835	2947.0	0.13
Left-parahippocampal	1869.0	2.912	552.0	0.095
Left-paracentral	3471.0	2.5269999999999997	1306.0	0.109
Left-parsopercularis	4300.0	2.657	1396.0	0.113
Left-parsorbitalis	2506.0	2.399	751.0	0.145
Left-parstriangularis	2875.0	2.496	1051.0	0.131
Left-pericalcarine	1657.0	1.5519999999999998	1225.0	0.127
Left-postcentral	10484.0	2.195	4294.0	0.11800000000000001
Left-posteriorcingulate	3343.0	2.438	1217.0	0.13
Left-precentral	14709.0	2.61	5061.0	0.106
Left-precuneus	9601.0	2.497	3690.0	0.121
Left-rostralanteriorcingulate	2536.0	2.695	881.0	0.14
Left-rostralmiddlefrontal	16849.0	2.397	6066.0	0.136
Left-superiorfrontal	23871.0	2.897	7261.0	0.122
Left-superiorparietal	13735.0	2.189	5602.0	0.11900000000000001
Left-superiortemporal	12726.0	2.8739999999999997	3760.0	0.107
Left-supramarginal	15405.0	2.5660000000000003	5408.0	0.127
Left-frontalpole	869.0	2.7430000000000003	253.0	0.129
Left-temporalpole	2822.0	3.861	517.0	0.152
Left-transversetemporal	1231.0	2.681	389.0	0.109
Left-insula	8054.0	2.926	2668.0	0.12
BrainSegVolNotVent	1184521.0	1184521.0	85534.4	1184521.0
eTIV	1325368.010617	1325368.010617	1184521.0	1325368.010617
