name	volume	thickness	area	meancurv
Left-G&S_frontomargin	2917.0	2.372	1024.0	0.17300000000000001
Left-G&S_occipital_inf	3732.0	2.6660000000000004	1224.0	0.13699999999999998
Left-G&S_paracentral	3078.0	2.2640000000000002	1128.0	0.127
Left-G&S_subcentral	3935.0	2.6210000000000004	1324.0	0.138
Left-G&S_transv_frontopol	1919.0	2.5610000000000004	577.0	0.16899999999999998
Left-G&S_cingul-Ant	5182.0	2.727	1780.0	0.128
Left-G&S_cingul-Mid-Ant	2522.0	2.613	982.0	0.10300000000000001
Left-G&S_cingul-Mid-Post	2987.0	2.617	1092.0	0.12
Left-G_cingul-Post-dorsal	1680.0	2.943	428.0	0.171
Left-G_cingul-Post-ventral	935.0	2.978	275.0	0.12300000000000001
Left-G_cuneus	2917.0	1.922	1324.0	0.141
Left-G_front_inf-Opercular	3603.0	2.844	941.0	0.131
Left-G_front_inf-Orbital	1429.0	2.7430000000000003	389.0	0.162
Left-G_front_inf-Triangul	2616.0	2.675	731.0	0.152
Left-G_front_middle	12299.0	2.6430000000000002	3505.0	0.16
Left-G_front_sup	22843.0	2.786	6499.0	0.133
Left-G_Ins_lg&S_cent_ins	2106.0	3.772	513.0	0.131
Left-G_insular_short	2796.0	3.34	562.0	0.16
Left-G_occipital_middle	7406.0	2.75	2095.0	0.154
Left-G_occipital_sup	2519.0	2.252	951.0	0.14300000000000002
Left-G_oc-temp_lat-fusifor	6097.0	2.9560000000000004	1601.0	0.135
Left-G_oc-temp_med-Lingual	4928.0	2.0380000000000003	2086.0	0.155
Left-G_oc-temp_med-Parahip	3306.0	2.812	844.0	0.106
Left-G_orbital	7352.0	2.7	1952.0	0.147
Left-G_pariet_inf-Angular	7736.0	2.5989999999999998	2374.0	0.139
Left-G_pariet_inf-Supramar	8477.0	2.699	2575.0	0.147
Left-G_parietal_sup	7279.0	2.452	2282.0	0.132
Left-G_postcentral	4096.0	2.29	1454.0	0.135
Left-G_precentral	6056.0	2.696	1730.0	0.121
Left-G_precuneus	7813.0	2.642	2281.0	0.14300000000000002
Left-G_rectus	2905.0	2.78	757.0	0.155
Left-G_subcallosal	1216.0	3.29	362.0	0.126
Left-G_temp_sup-G_T_transv	1287.0	2.895	330.0	0.111
Left-G_temp_sup-Lateral	6594.0	3.091	1522.0	0.142
Left-G_temp_sup-Plan_polar	2922.0	3.514	683.0	0.092
Left-G_temp_sup-Plan_tempo	1994.0	2.838	633.0	0.085
Left-G_temporal_inf	9115.0	2.915	2260.0	0.14800000000000002
Left-G_temporal_middle	9204.0	2.904	2261.0	0.155
Left-Lat_Fis-ant-Horizont	483.0	2.381	212.0	0.111
Left-Lat_Fis-ant-Vertical	382.0	2.417	172.0	0.12
Left-Lat_Fis-post	1595.0	2.516	814.0	0.11
Left-Pole_occipital	4294.0	2.391	1408.0	0.157
Left-Pole_temporal	4875.0	3.05	1097.0	0.156
Left-S_calcarine	3508.0	2.146	1920.0	0.127
Left-S_central	3555.0	1.9469999999999998	2044.0	0.10099999999999999
Left-S_cingul-Marginalis	1685.0	2.436	753.0	0.096
Left-S_circular_insula_ant	1184.0	3.1239999999999997	455.0	0.114
Left-S_circular_insula_inf	2283.0	3.06	918.0	0.08800000000000001
Left-S_circular_insula_sup	2900.0	2.6710000000000003	1316.0	0.11
Left-S_collat_transv_ant	1888.0	2.864	711.0	0.11800000000000001
Left-S_collat_transv_post	754.0	2.347	374.0	0.124
Left-S_front_inf	2943.0	2.295	1363.0	0.109
Left-S_front_middle	2582.0	2.32	1186.0	0.12300000000000001
Left-S_front_sup	6453.0	2.4130000000000003	2718.0	0.11599999999999999
Left-S_interm_prim-Jensen	226.0	2.94	80.0	0.12300000000000001
Left-S_intrapariet&P_trans	4848.0	2.205	2423.0	0.113
Left-S_oc_middle&Lunatus	1709.0	2.239	872.0	0.136
Left-S_oc_sup&transversal	2197.0	2.249	1098.0	0.10800000000000001
Left-S_occipital_ant	1092.0	2.171	550.0	0.11900000000000001
Left-S_oc-temp_lat	1472.0	2.613	612.0	0.111
Left-S_oc-temp_med&Lingual	4499.0	2.565	1931.0	0.111
Left-S_orbital_lateral	587.0	2.146	297.0	0.122
Left-S_orbital_med-olfact	1073.0	2.238	547.0	0.105
Left-S_orbital-H_Shaped	3498.0	2.6839999999999997	1288.0	0.128
Left-S_parieto_occipital	3252.0	2.378	1538.0	0.111
Left-S_pericallosal	1336.0	2.272	764.0	0.122
Left-S_postcentral	3497.0	2.1	1739.0	0.111
Left-S_precentral-inf-part	2740.0	2.474	1272.0	0.10800000000000001
Left-S_precentral-sup-part	1585.0	2.315	731.0	0.114
Left-S_suborbital	1300.0	2.662	535.0	0.124
Left-S_subparietal	2033.0	2.408	959.0	0.114
Left-S_temporal_inf	2639.0	2.464	1247.0	0.11800000000000001
Left-S_temporal_sup	12280.0	2.592	4921.0	0.11199999999999999
Left-S_temporal_transverse	754.0	2.79	339.0	0.102
BrainSegVolNotVent	1214336.0	1214336.0	96531.2	1214336.0
eTIV	1528498.946679	1528498.946679	1214336.0	1528498.946679
