name	volume	thickness	area	meancurv
Left-G&S_frontomargin	2282.0	2.431	799.0	0.138
Left-G&S_occipital_inf	3537.0	2.57	1172.0	0.132
Left-G&S_paracentral	3380.0	2.5780000000000003	1076.0	0.11
Left-G&S_subcentral	4055.0	2.853	1158.0	0.125
Left-G&S_transv_frontopol	1720.0	2.6689999999999996	481.0	0.147
Left-G&S_cingul-Ant	5476.0	2.6010000000000004	1868.0	0.13
Left-G&S_cingul-Mid-Ant	3072.0	2.697	1049.0	0.131
Left-G&S_cingul-Mid-Post	2779.0	2.702	968.0	0.115
Left-G_cingul-Post-dorsal	1480.0	2.971	394.0	0.161
Left-G_cingul-Post-ventral	596.0	2.8089999999999997	160.0	0.13699999999999998
Left-G_cuneus	2988.0	2.103	1192.0	0.147
Left-G_front_inf-Opercular	3752.0	3.0060000000000002	956.0	0.147
Left-G_front_inf-Orbital	1213.0	2.898	266.0	0.162
Left-G_front_inf-Triangul	2501.0	2.593	711.0	0.126
Left-G_front_middle	11379.0	2.775	3045.0	0.14400000000000002
Left-G_front_sup	20967.0	2.971	5506.0	0.131
Left-G_Ins_lg&S_cent_ins	1622.0	3.3939999999999997	493.0	0.12
Left-G_insular_short	2711.0	3.617	558.0	0.125
Left-G_occipital_middle	5249.0	2.738	1469.0	0.145
Left-G_occipital_sup	2867.0	2.694	824.0	0.129
Left-G_oc-temp_lat-fusifor	3671.0	2.818	972.0	0.126
Left-G_oc-temp_med-Lingual	4921.0	2.37	1651.0	0.13699999999999998
Left-G_oc-temp_med-Parahip	3349.0	3.263	703.0	0.081
Left-G_orbital	7463.0	2.764	1958.0	0.149
Left-G_pariet_inf-Angular	6926.0	2.873	1856.0	0.134
Left-G_pariet_inf-Supramar	6272.0	2.898	1679.0	0.131
Left-G_parietal_sup	5835.0	2.501	1747.0	0.131
Left-G_postcentral	4985.0	2.55	1516.0	0.132
Left-G_precentral	6593.0	3.034	1624.0	0.111
Left-G_precuneus	6275.0	2.6889999999999996	1831.0	0.132
Left-G_rectus	3030.0	2.6010000000000004	812.0	0.14400000000000002
Left-G_subcallosal	1643.0	3.3160000000000003	434.0	0.11199999999999999
Left-G_temp_sup-G_T_transv	1058.0	2.9419999999999997	277.0	0.11699999999999999
Left-G_temp_sup-Lateral	6290.0	3.094	1401.0	0.121
Left-G_temp_sup-Plan_polar	2367.0	3.64	578.0	0.079
Left-G_temp_sup-Plan_tempo	2379.0	2.908	736.0	0.1
Left-G_temporal_inf	8273.0	2.928	2042.0	0.142
Left-G_temporal_middle	9646.0	3.158	2168.0	0.14400000000000002
Left-Lat_Fis-ant-Horizont	412.0	1.965	223.0	0.085
Left-Lat_Fis-ant-Vertical	427.0	2.206	219.0	0.095
Left-Lat_Fis-post	1564.0	2.4859999999999998	777.0	0.10400000000000001
Left-Pole_occipital	3358.0	2.127	1363.0	0.141
Left-Pole_temporal	4572.0	3.2110000000000003	1019.0	0.135
Left-S_calcarine	2619.0	2.015	1442.0	0.12300000000000001
Left-S_central	4127.0	2.097	2145.0	0.102
Left-S_cingul-Marginalis	1369.0	2.274	670.0	0.10300000000000001
Left-S_circular_insula_ant	950.0	2.803	381.0	0.111
Left-S_circular_insula_inf	2287.0	2.858	960.0	0.08900000000000001
Left-S_circular_insula_sup	2690.0	2.616	1257.0	0.10099999999999999
Left-S_collat_transv_ant	1792.0	2.8569999999999998	657.0	0.114
Left-S_collat_transv_post	560.0	2.16	335.0	0.145
Left-S_front_inf	3442.0	2.318	1545.0	0.106
Left-S_front_middle	2509.0	2.234	1145.0	0.11
Left-S_front_sup	5412.0	2.436	2314.0	0.10099999999999999
Left-S_interm_prim-Jensen	528.0	3.341	183.0	0.126
Left-S_intrapariet&P_trans	3871.0	2.177	1947.0	0.10800000000000001
Left-S_oc_middle&Lunatus	1377.0	2.2319999999999998	757.0	0.109
Left-S_oc_sup&transversal	1404.0	2.228	687.0	0.11199999999999999
Left-S_occipital_ant	1071.0	2.35	519.0	0.115
Left-S_oc-temp_lat	1589.0	2.7769999999999997	683.0	0.10300000000000001
Left-S_oc-temp_med&Lingual	3091.0	2.374	1436.0	0.098
Left-S_orbital_lateral	346.0	2.157	166.0	0.085
Left-S_orbital_med-olfact	1188.0	2.103	664.0	0.102
Left-S_orbital-H_Shaped	2928.0	2.3890000000000002	1088.0	0.11900000000000001
Left-S_parieto_occipital	2997.0	2.55	1338.0	0.114
Left-S_pericallosal	1344.0	2.269	800.0	0.11599999999999999
Left-S_postcentral	4146.0	2.292	1934.0	0.10400000000000001
Left-S_precentral-inf-part	2846.0	2.4419999999999997	1203.0	0.096
Left-S_precentral-sup-part	1906.0	2.355	890.0	0.096
Left-S_suborbital	1022.0	2.13	528.0	0.09
Left-S_subparietal	1777.0	2.4330000000000003	768.0	0.10300000000000001
Left-S_temporal_inf	2948.0	2.511	1317.0	0.109
Left-S_temporal_sup	10553.0	2.511	4462.0	0.092
Left-S_temporal_transverse	805.0	2.6239999999999997	348.0	0.094
BrainSegVolNotVent	1168528.0	1168528.0	86297.8	1168528.0
eTIV	1354407.834998	1354407.834998	1168528.0	1354407.834998
