name	volume	thickness	area	meancurv
Left-bankssts	2691.0	2.7039999999999997	1024.0	0.08199999999999999
Left-caudalanteriorcingulate	1970.0	2.841	676.0	0.139
Left-caudalmiddlefrontal	6923.0	2.615	2389.0	0.11
Left-cuneus	3068.0	2.221	1253.0	0.147
Left-entorhinal	2030.0	3.719	359.0	0.086
Left-fusiform	8020.0	2.677	2718.0	0.11599999999999999
Left-inferiorparietal	13293.0	2.59	4572.0	0.11900000000000001
Left-inferiortemporal	13232.0	2.88	3789.0	0.129
Left-isthmuscingulate	2410.0	2.363	909.0	0.125
Left-lateraloccipital	14036.0	2.395	5220.0	0.133
Left-lateralorbitofrontal	9840.0	2.617	3157.0	0.13
Left-lingual	6643.0	2.302	2566.0	0.13
Left-medialorbitofrontal	6056.0	2.484	2043.0	0.11199999999999999
Left-middletemporal	13713.0	2.9389999999999996	3727.0	0.131
Left-parahippocampal	2189.0	2.784	650.0	0.079
Left-paracentral	3879.0	2.614	1346.0	0.109
Left-parsopercularis	4389.0	2.698	1440.0	0.125
Left-parsorbitalis	2310.0	2.5540000000000003	658.0	0.14800000000000002
Left-parstriangularis	3662.0	2.355	1327.0	0.111
Left-pericalcarine	1758.0	1.788	1075.0	0.124
Left-postcentral	11832.0	2.334	4303.0	0.12
Left-posteriorcingulate	3510.0	2.6519999999999997	1256.0	0.135
Left-precentral	15198.0	2.738	4919.0	0.10400000000000001
Left-precuneus	10163.0	2.594	3621.0	0.11599999999999999
Left-rostralanteriorcingulate	3261.0	2.741	1028.0	0.13699999999999998
Left-rostralmiddlefrontal	16809.0	2.4859999999999998	5758.0	0.133
Left-superiorfrontal	28012.0	2.819	8391.0	0.125
Left-superiorparietal	12921.0	2.374	4838.0	0.11900000000000001
Left-superiortemporal	14294.0	2.92	4279.0	0.099
Left-supramarginal	10656.0	2.7039999999999997	3544.0	0.11699999999999999
Left-frontalpole	926.0	2.8819999999999997	219.0	0.149
Left-temporalpole	1959.0	3.478	419.0	0.113
Left-transversetemporal	1219.0	2.702	426.0	0.122
Left-insula	7533.0	3.134	2404.0	0.11599999999999999
BrainSegVolNotVent	1168528.0	1168528.0	86286.9	1168528.0
eTIV	1354407.834998	1354407.834998	1168528.0	1354407.834998
