name	volume	thickness	area	meancurv
Left-G&S_frontomargin	2701.0	2.447	930.0	0.146
Left-G&S_occipital_inf	4378.0	2.9810000000000003	1229.0	0.139
Left-G&S_paracentral	3706.0	2.423	1253.0	0.096
Left-G&S_subcentral	3756.0	2.742	1190.0	0.133
Left-G&S_transv_frontopol	1980.0	2.6910000000000003	540.0	0.15
Left-G&S_cingul-Ant	5355.0	2.8169999999999997	1730.0	0.122
Left-G&S_cingul-Mid-Ant	3273.0	2.947	1037.0	0.09699999999999999
Left-G&S_cingul-Mid-Post	3359.0	2.7430000000000003	1131.0	0.13
Left-G_cingul-Post-dorsal	1857.0	3.11	438.0	0.151
Left-G_cingul-Post-ventral	825.0	2.9160000000000004	234.0	0.139
Left-G_cuneus	3732.0	1.9169999999999998	1681.0	0.139
Left-G_front_inf-Opercular	4447.0	3.123	1018.0	0.121
Left-G_front_inf-Orbital	1608.0	3.0810000000000004	358.0	0.135
Left-G_front_inf-Triangul	4313.0	2.9160000000000004	1094.0	0.141
Left-G_front_middle	14795.0	2.8169999999999997	3961.0	0.135
Left-G_front_sup	23471.0	3.0869999999999997	5974.0	0.131
Left-G_Ins_lg&S_cent_ins	1947.0	3.6260000000000003	510.0	0.138
Left-G_insular_short	2669.0	3.96	455.0	0.113
Left-G_occipital_middle	5284.0	2.745	1451.0	0.14300000000000002
Left-G_occipital_sup	2863.0	2.4859999999999998	922.0	0.12300000000000001
Left-G_oc-temp_lat-fusifor	3999.0	2.997	1014.0	0.139
Left-G_oc-temp_med-Lingual	6945.0	2.306	2464.0	0.153
Left-G_oc-temp_med-Parahip	5059.0	3.657	1053.0	0.122
Left-G_orbital	9233.0	2.843	2370.0	0.14800000000000002
Left-G_pariet_inf-Angular	7272.0	2.989	1858.0	0.129
Left-G_pariet_inf-Supramar	6902.0	3.014	1831.0	0.127
Left-G_parietal_sup	5836.0	2.5540000000000003	1841.0	0.12
Left-G_postcentral	5353.0	2.354	1866.0	0.132
Left-G_precentral	8069.0	3.029	2138.0	0.102
Left-G_precuneus	7351.0	2.7960000000000003	1978.0	0.132
Left-G_rectus	2556.0	2.568	716.0	0.136
Left-G_subcallosal	1351.0	2.503	508.0	0.09699999999999999
Left-G_temp_sup-G_T_transv	972.0	2.64	337.0	0.15
Left-G_temp_sup-Lateral	7182.0	3.36	1435.0	0.12300000000000001
Left-G_temp_sup-Plan_polar	2671.0	3.585	619.0	0.113
Left-G_temp_sup-Plan_tempo	2037.0	2.9160000000000004	621.0	0.1
Left-G_temporal_inf	8670.0	3.16	1960.0	0.141
Left-G_temporal_middle	8128.0	3.15	1864.0	0.136
Left-Lat_Fis-ant-Horizont	594.0	2.559	274.0	0.114
Left-Lat_Fis-ant-Vertical	591.0	2.773	249.0	0.102
Left-Lat_Fis-post	1639.0	2.878	726.0	0.11199999999999999
Left-Pole_occipital	3692.0	2.211	1427.0	0.12300000000000001
Left-Pole_temporal	6115.0	3.305	1289.0	0.14
Left-S_calcarine	3707.0	2.141	2078.0	0.12
Left-S_central	4439.0	1.932	2497.0	0.10300000000000001
Left-S_cingul-Marginalis	1936.0	2.414	862.0	0.087
Left-S_circular_insula_ant	1166.0	3.06	428.0	0.085
Left-S_circular_insula_inf	3041.0	3.417	1075.0	0.08900000000000001
Left-S_circular_insula_sup	2906.0	2.786	1269.0	0.094
Left-S_collat_transv_ant	2220.0	2.6210000000000004	950.0	0.09699999999999999
Left-S_collat_transv_post	953.0	2.235	515.0	0.122
Left-S_front_inf	5580.0	2.526	2302.0	0.106
Left-S_front_middle	2934.0	2.344	1395.0	0.121
Left-S_front_sup	5822.0	2.517	2309.0	0.098
Left-S_interm_prim-Jensen	502.0	2.467	253.0	0.10400000000000001
Left-S_intrapariet&P_trans	4024.0	2.392	1925.0	0.102
Left-S_oc_middle&Lunatus	1190.0	1.965	672.0	0.122
Left-S_oc_sup&transversal	2221.0	2.3480000000000003	1049.0	0.121
Left-S_occipital_ant	1268.0	2.592	615.0	0.11699999999999999
Left-S_oc-temp_lat	1283.0	2.61	571.0	0.12300000000000001
Left-S_oc-temp_med&Lingual	3900.0	2.7060000000000004	1505.0	0.10099999999999999
Left-S_orbital_lateral	783.0	2.399	358.0	0.129
Left-S_orbital_med-olfact	1064.0	2.19	582.0	0.105
Left-S_orbital-H_Shaped	3166.0	2.57	1249.0	0.125
Left-S_parieto_occipital	3680.0	2.615	1605.0	0.107
Left-S_pericallosal	1593.0	1.794	1084.0	0.11900000000000001
Left-S_postcentral	4514.0	2.3280000000000003	2119.0	0.09699999999999999
Left-S_precentral-inf-part	2937.0	2.6689999999999996	1227.0	0.086
Left-S_precentral-sup-part	2465.0	2.7319999999999998	950.0	0.084
Left-S_suborbital	1152.0	2.4	549.0	0.102
Left-S_subparietal	1819.0	2.4330000000000003	880.0	0.11
Left-S_temporal_inf	2708.0	2.8	1114.0	0.111
Left-S_temporal_sup	9522.0	2.5860000000000003	4004.0	0.10099999999999999
Left-S_temporal_transverse	833.0	2.63	327.0	0.081
BrainSegVolNotVent	1304447.0	1304447.0	95896.4	1304447.0
eTIV	1764190.675041	1764190.675041	1304447.0	1764190.675041
