name	volume	thickness	area	meancurv
Left-bankssts	3857.0	2.3209999999999997	1611.0	0.113
Left-caudalanteriorcingulate	2026.0	2.6860000000000004	731.0	0.135
Left-caudalmiddlefrontal	5727.0	2.445	2260.0	0.11900000000000001
Left-cuneus	2626.0	1.966	1321.0	0.161
Left-entorhinal	1771.0	3.4789999999999996	367.0	0.111
Left-fusiform	10190.0	2.841	3048.0	0.122
Left-inferiorparietal	12959.0	2.399	5056.0	0.122
Left-inferiortemporal	10640.0	2.7030000000000003	3412.0	0.141
Left-isthmuscingulate	2281.0	2.385	896.0	0.125
Left-lateraloccipital	11622.0	2.231	4809.0	0.145
Left-lateralorbitofrontal	7599.0	2.552	2572.0	0.134
Left-lingual	5322.0	2.084	2415.0	0.14300000000000002
Left-medialorbitofrontal	5711.0	2.612	1939.0	0.11199999999999999
Left-middletemporal	11807.0	2.78	3433.0	0.132
Left-parahippocampal	1631.0	2.261	638.0	0.079
Left-paracentral	3538.0	2.371	1413.0	0.114
Left-parsopercularis	4440.0	2.4730000000000003	1605.0	0.11699999999999999
Left-parsorbitalis	2787.0	2.6189999999999998	804.0	0.166
Left-parstriangularis	3460.0	2.234	1391.0	0.133
Left-pericalcarine	1825.0	1.811	1150.0	0.14
Left-postcentral	9770.0	2.07	4227.0	0.11199999999999999
Left-posteriorcingulate	4110.0	2.5980000000000003	1434.0	0.141
Left-precentral	13546.0	2.455	5072.0	0.109
Left-precuneus	9616.0	2.5	3688.0	0.129
Left-rostralanteriorcingulate	3186.0	2.948	955.0	0.138
Left-rostralmiddlefrontal	16443.0	2.302	6227.0	0.141
Left-superiorfrontal	20876.0	2.5610000000000004	7298.0	0.127
Left-superiorparietal	11402.0	2.185	4825.0	0.12300000000000001
Left-superiortemporal	12011.0	2.697	3961.0	0.109
Left-supramarginal	12489.0	2.505	4489.0	0.13
Left-frontalpole	914.0	2.563	268.0	0.187
Left-temporalpole	2254.0	4.006	369.0	0.138
Left-transversetemporal	1258.0	2.4419999999999997	478.0	0.13699999999999998
Left-insula	7709.0	2.977	2460.0	0.128
BrainSegVolNotVent	1072697.0	1072697.0	86615.1	1072697.0
eTIV	1274150.700682	1274150.700682	1072697.0	1274150.700682
