name	volume	thickness	area	meancurv
Left-bankssts	2597.0	2.659	966.0	0.08900000000000001
Left-caudalanteriorcingulate	1692.0	2.773	615.0	0.131
Left-caudalmiddlefrontal	6876.0	2.572	2511.0	0.11900000000000001
Left-cuneus	3137.0	1.8	1676.0	0.14400000000000002
Left-entorhinal	2210.0	2.977	578.0	0.115
Left-fusiform	11368.0	2.747	3593.0	0.12
Left-inferiorparietal	14838.0	2.668	5020.0	0.126
Left-inferiortemporal	12407.0	2.772	3813.0	0.12
Left-isthmuscingulate	2302.0	2.439	870.0	0.135
Left-lateraloccipital	11881.0	2.25	4842.0	0.131
Left-lateralorbitofrontal	7564.0	2.608	2668.0	0.136
Left-lingual	6581.0	2.1390000000000002	2922.0	0.139
Left-medialorbitofrontal	4410.0	2.307	1733.0	0.12
Left-middletemporal	11875.0	2.8810000000000002	3283.0	0.13
Left-parahippocampal	2282.0	3.1430000000000002	625.0	0.106
Left-paracentral	4063.0	2.541	1405.0	0.11199999999999999
Left-parsopercularis	5101.0	2.64	1704.0	0.10800000000000001
Left-parsorbitalis	2421.0	2.596	691.0	0.136
Left-parstriangularis	3818.0	2.5180000000000002	1341.0	0.11800000000000001
Left-pericalcarine	2038.0	1.689	1365.0	0.134
Left-postcentral	9508.0	2.221	3917.0	0.111
Left-posteriorcingulate	3084.0	2.542	1097.0	0.13699999999999998
Left-precentral	13080.0	2.6310000000000002	4569.0	0.10800000000000001
Left-precuneus	10130.0	2.449	4042.0	0.133
Left-rostralanteriorcingulate	3227.0	2.9189999999999996	972.0	0.131
Left-rostralmiddlefrontal	15549.0	2.395	5682.0	0.139
Left-superiorfrontal	23656.0	2.736	7572.0	0.13
Left-superiorparietal	13117.0	2.209	5445.0	0.11599999999999999
Left-superiortemporal	13067.0	2.9330000000000003	3811.0	0.102
Left-supramarginal	11438.0	2.7089999999999996	3783.0	0.128
Left-frontalpole	863.0	2.371	286.0	0.161
Left-temporalpole	2968.0	3.759	533.0	0.128
Left-transversetemporal	1217.0	2.591	416.0	0.105
Left-insula	7306.0	2.8689999999999998	2417.0	0.125
BrainSegVolNotVent	1129949.0	1129949.0	86751.8	1129949.0
eTIV	1220692.410509	1220692.410509	1129949.0	1220692.410509
