name	volume	thickness	area	meancurv
Left-bankssts	2807.0	2.782	1082.0	0.113
Left-caudalanteriorcingulate	2946.0	2.784	881.0	0.151
Left-caudalmiddlefrontal	7434.0	2.58	2620.0	0.10400000000000001
Left-cuneus	4001.0	2.156	1695.0	0.145
Left-entorhinal	4225.0	3.622	774.0	0.128
Left-fusiform	10356.0	2.5180000000000002	3523.0	0.126
Left-inferiorparietal	16493.0	2.612	5615.0	0.124
Left-inferiortemporal	13263.0	2.628	4075.0	0.126
Left-isthmuscingulate	3708.0	2.5660000000000003	1329.0	0.12300000000000001
Left-lateraloccipital	13547.0	2.166	5844.0	0.138
Left-lateralorbitofrontal	9587.0	2.5540000000000003	3320.0	0.125
Left-lingual	8161.0	2.16	3508.0	0.14800000000000002
Left-medialorbitofrontal	6392.0	2.523	2141.0	0.13699999999999998
Left-middletemporal	11467.0	2.753	3548.0	0.122
Left-parahippocampal	2183.0	2.883	615.0	0.098
Left-paracentral	3998.0	2.464	1502.0	0.102
Left-parsopercularis	5042.0	2.678	1624.0	0.11900000000000001
Left-parsorbitalis	3355.0	2.88	806.0	0.134
Left-parstriangularis	3832.0	2.4859999999999998	1363.0	0.12300000000000001
Left-pericalcarine	2756.0	1.715	1763.0	0.139
Left-postcentral	9778.0	2.177	4015.0	0.107
Left-posteriorcingulate	3905.0	2.401	1456.0	0.142
Left-precentral	16842.0	2.7030000000000003	5663.0	0.096
Left-precuneus	9508.0	2.428	3680.0	0.135
Left-rostralanteriorcingulate	4183.0	2.8810000000000002	1277.0	0.145
Left-rostralmiddlefrontal	16113.0	2.274	6042.0	0.133
Left-superiorfrontal	28497.0	2.895	8596.0	0.122
Left-superiorparietal	11822.0	2.133	5047.0	0.125
Left-superiortemporal	12568.0	2.852	3701.0	0.09699999999999999
Left-supramarginal	9549.0	2.6039999999999996	3313.0	0.115
Left-frontalpole	1166.0	2.892	286.0	0.175
Left-temporalpole	2930.0	3.6189999999999998	537.0	0.13699999999999998
Left-transversetemporal	1116.0	2.7430000000000003	387.0	0.115
Left-insula	8292.0	3.053	2798.0	0.11900000000000001
BrainSegVolNotVent	1246749.0	1246749.0	94082.3	1246749.0
eTIV	1676268.454142	1676268.454142	1246749.0	1676268.454142
