name	volume	thickness	area	meancurv
Left-G&S_frontomargin	2621.0	2.06	1095.0	0.147
Left-G&S_occipital_inf	3336.0	2.463	1194.0	0.135
Left-G&S_paracentral	3031.0	2.407	1042.0	0.096
Left-G&S_subcentral	3185.0	2.591	1016.0	0.136
Left-G&S_transv_frontopol	1352.0	2.286	459.0	0.155
Left-G&S_cingul-Ant	4402.0	2.7310000000000003	1455.0	0.139
Left-G&S_cingul-Mid-Ant	2033.0	2.485	811.0	0.105
Left-G&S_cingul-Mid-Post	2427.0	2.519	899.0	0.126
Left-G_cingul-Post-dorsal	1679.0	2.804	457.0	0.165
Left-G_cingul-Post-ventral	743.0	3.012	180.0	0.14
Left-G_cuneus	2723.0	1.99	1186.0	0.152
Left-G_front_inf-Opercular	3277.0	2.718	902.0	0.14300000000000002
Left-G_front_inf-Orbital	1154.0	2.5340000000000003	316.0	0.125
Left-G_front_inf-Triangul	2313.0	2.634	660.0	0.158
Left-G_front_middle	9624.0	2.46	3089.0	0.145
Left-G_front_sup	15596.0	2.665	4565.0	0.136
Left-G_Ins_lg&S_cent_ins	1722.0	3.2739999999999996	487.0	0.136
Left-G_insular_short	2837.0	3.176	610.0	0.154
Left-G_occipital_middle	5355.0	2.593	1583.0	0.14
Left-G_occipital_sup	2443.0	2.1830000000000003	957.0	0.135
Left-G_oc-temp_lat-fusifor	4220.0	2.685	1251.0	0.156
Left-G_oc-temp_med-Lingual	4056.0	2.0980000000000003	1682.0	0.162
Left-G_oc-temp_med-Parahip	2970.0	3.197	696.0	0.09300000000000001
Left-G_orbital	6645.0	2.6060000000000003	1869.0	0.14400000000000002
Left-G_pariet_inf-Angular	6263.0	2.63	1795.0	0.134
Left-G_pariet_inf-Supramar	5770.0	2.571	1791.0	0.133
Left-G_parietal_sup	6638.0	2.379	2179.0	0.126
Left-G_postcentral	4075.0	2.207	1470.0	0.125
Left-G_precentral	5464.0	2.718	1560.0	0.113
Left-G_precuneus	6287.0	2.458	2048.0	0.139
Left-G_rectus	2362.0	2.539	670.0	0.149
Left-G_subcallosal	1200.0	3.022	338.0	0.10099999999999999
Left-G_temp_sup-G_T_transv	1003.0	2.476	330.0	0.134
Left-G_temp_sup-Lateral	5219.0	2.952	1236.0	0.133
Left-G_temp_sup-Plan_polar	1747.0	3.215	462.0	0.066
Left-G_temp_sup-Plan_tempo	1412.0	2.395	564.0	0.071
Left-G_temporal_inf	8066.0	2.835	2012.0	0.142
Left-G_temporal_middle	7621.0	2.9330000000000003	1906.0	0.14
Left-Lat_Fis-ant-Horizont	347.0	2.074	181.0	0.12
Left-Lat_Fis-ant-Vertical	561.0	2.188	272.0	0.106
Left-Lat_Fis-post	1329.0	2.553	663.0	0.11800000000000001
Left-Pole_occipital	2523.0	1.7919999999999998	1235.0	0.14300000000000002
Left-Pole_temporal	5065.0	3.2910000000000004	1031.0	0.145
Left-S_calcarine	2126.0	2.0909999999999997	1151.0	0.139
Left-S_central	3408.0	1.8719999999999999	2040.0	0.092
Left-S_cingul-Marginalis	1485.0	2.208	714.0	0.099
Left-S_circular_insula_ant	917.0	2.826	372.0	0.084
Left-S_circular_insula_inf	2060.0	2.6310000000000002	951.0	0.098
Left-S_circular_insula_sup	2222.0	2.469	1121.0	0.099
Left-S_collat_transv_ant	1408.0	2.556	612.0	0.11
Left-S_collat_transv_post	569.0	2.0869999999999997	313.0	0.155
Left-S_front_inf	2297.0	2.059	1159.0	0.105
Left-S_front_middle	2055.0	2.011	1042.0	0.129
Left-S_front_sup	4520.0	2.276	2062.0	0.098
Left-S_interm_prim-Jensen	371.0	2.2	183.0	0.08
Left-S_intrapariet&P_trans	4939.0	2.222	2435.0	0.10099999999999999
Left-S_oc_middle&Lunatus	1529.0	2.084	845.0	0.127
Left-S_oc_sup&transversal	1955.0	2.247	975.0	0.107
Left-S_occipital_ant	1856.0	2.449	755.0	0.11900000000000001
Left-S_oc-temp_lat	1786.0	2.502	829.0	0.11699999999999999
Left-S_oc-temp_med&Lingual	3157.0	2.457	1452.0	0.107
Left-S_orbital_lateral	381.0	1.845	231.0	0.107
Left-S_orbital_med-olfact	899.0	2.059	508.0	0.111
Left-S_orbital-H_Shaped	3089.0	2.432	1212.0	0.12
Left-S_parieto_occipital	2662.0	2.427	1265.0	0.114
Left-S_pericallosal	1680.0	2.085	965.0	0.11800000000000001
Left-S_postcentral	4502.0	2.138	2232.0	0.109
Left-S_precentral-inf-part	2705.0	2.3409999999999997	1234.0	0.1
Left-S_precentral-sup-part	1923.0	2.253	962.0	0.10099999999999999
Left-S_suborbital	1182.0	2.249	577.0	0.11599999999999999
Left-S_subparietal	1777.0	2.407	815.0	0.128
Left-S_temporal_inf	2977.0	2.521	1344.0	0.12
Left-S_temporal_sup	9668.0	2.469	3986.0	0.099
Left-S_temporal_transverse	384.0	2.062	220.0	0.136
BrainSegVolNotVent	1090531.0	1090531.0	84762.9	1090531.0
eTIV	1197587.80593	1197587.80593	1090531.0	1197587.80593
