name	volume	thickness	area	meancurv
Left-bankssts	2664.0	2.583	1090.0	0.102
Left-caudalanteriorcingulate	1593.0	2.888	535.0	0.129
Left-caudalmiddlefrontal	6941.0	2.5540000000000003	2439.0	0.114
Left-cuneus	3180.0	1.955	1558.0	0.141
Left-entorhinal	2184.0	3.752	379.0	0.126
Left-fusiform	8828.0	2.665	2824.0	0.127
Left-inferiorparietal	15418.0	2.5340000000000003	5600.0	0.124
Left-inferiortemporal	11258.0	2.667	3500.0	0.124
Left-isthmuscingulate	2927.0	2.6519999999999997	1002.0	0.128
Left-lateraloccipital	12265.0	2.1590000000000003	5271.0	0.132
Left-lateralorbitofrontal	8229.0	2.71	2632.0	0.135
Left-lingual	7319.0	2.211	2998.0	0.145
Left-medialorbitofrontal	5364.0	2.6519999999999997	1861.0	0.12
Left-middletemporal	12718.0	2.892	3590.0	0.124
Left-parahippocampal	1826.0	2.6689999999999996	574.0	0.087
Left-paracentral	2761.0	2.322	1158.0	0.098
Left-parsopercularis	5530.0	2.5639999999999996	1889.0	0.114
Left-parsorbitalis	2211.0	2.67	607.0	0.153
Left-parstriangularis	3635.0	2.456	1328.0	0.132
Left-pericalcarine	2149.0	1.692	1466.0	0.125
Left-postcentral	9452.0	2.153	3938.0	0.115
Left-posteriorcingulate	3276.0	2.613	1162.0	0.138
Left-precentral	12670.0	2.535	4516.0	0.10400000000000001
Left-precuneus	11304.0	2.552	4094.0	0.12300000000000001
Left-rostralanteriorcingulate	2343.0	2.778	794.0	0.11900000000000001
Left-rostralmiddlefrontal	15157.0	2.354	5581.0	0.13699999999999998
Left-superiorfrontal	20969.0	2.6460000000000004	6976.0	0.121
Left-superiorparietal	14245.0	2.315	5578.0	0.114
Left-superiortemporal	13010.0	2.9189999999999996	3809.0	0.094
Left-supramarginal	8576.0	2.6289999999999996	2939.0	0.12300000000000001
Left-frontalpole	918.0	2.676	239.0	0.158
Left-temporalpole	2782.0	3.7239999999999998	517.0	0.131
Left-transversetemporal	1220.0	2.7880000000000003	413.0	0.134
Left-insula	6957.0	3.077	2411.0	0.113
BrainSegVolNotVent	1087119.0	1087119.0	84909.9	1087119.0
eTIV	1460791.342004	1460791.342004	1087119.0	1460791.342004
