name	volume	thickness	area	meancurv
Left-bankssts	2630.0	2.522	1087.0	0.11199999999999999
Left-caudalanteriorcingulate	1735.0	2.827	653.0	0.128
Left-caudalmiddlefrontal	7541.0	2.437	2843.0	0.114
Left-cuneus	4044.0	2.154	1742.0	0.153
Left-entorhinal	1875.0	3.216	388.0	0.111
Left-fusiform	9499.0	2.6689999999999996	3077.0	0.121
Left-inferiorparietal	14163.0	2.6660000000000004	4767.0	0.124
Left-inferiortemporal	12264.0	2.681	3880.0	0.132
Left-isthmuscingulate	3130.0	2.472	1129.0	0.132
Left-lateraloccipital	13682.0	2.3040000000000003	5526.0	0.135
Left-lateralorbitofrontal	8152.0	2.594	2634.0	0.136
Left-lingual	7074.0	2.13	3122.0	0.138
Left-medialorbitofrontal	5402.0	2.412	1934.0	0.11800000000000001
Left-middletemporal	12615.0	2.7460000000000004	3647.0	0.128
Left-parahippocampal	1633.0	2.635	533.0	0.09
Left-paracentral	3905.0	2.64	1353.0	0.096
Left-parsopercularis	4094.0	2.6010000000000004	1411.0	0.111
Left-parsorbitalis	2247.0	2.489	656.0	0.128
Left-parstriangularis	3695.0	2.408	1333.0	0.124
Left-pericalcarine	2961.0	2.04	1577.0	0.127
Left-postcentral	10576.0	2.157	4333.0	0.11599999999999999
Left-posteriorcingulate	3594.0	2.641	1249.0	0.141
Left-precentral	14316.0	2.7039999999999997	4805.0	0.1
Left-precuneus	11502.0	2.569	4194.0	0.124
Left-rostralanteriorcingulate	3293.0	2.963	937.0	0.135
Left-rostralmiddlefrontal	16256.0	2.33	5957.0	0.14
Left-superiorfrontal	24452.0	2.718	7645.0	0.13
Left-superiorparietal	16046.0	2.312	6328.0	0.122
Left-superiortemporal	12352.0	2.719	3992.0	0.113
Left-supramarginal	11840.0	2.65	3978.0	0.139
Left-frontalpole	944.0	2.773	230.0	0.191
Left-temporalpole	2202.0	3.3289999999999997	471.0	0.114
Left-transversetemporal	1162.0	2.699	376.0	0.11
Left-insula	7256.0	3.092	2323.0	0.11699999999999999
BrainSegVolNotVent	1146479.0	1146479.0	90108.4	1146479.0
eTIV	1309036.588567	1309036.588567	1146479.0	1309036.588567
