name	volume	thickness	area	meancurv
Left-bankssts	4144.0	2.639	1514.0	0.102
Left-caudalanteriorcingulate	2113.0	2.84	632.0	0.147
Left-caudalmiddlefrontal	5728.0	2.454	2156.0	0.12
Left-cuneus	3154.0	2.022	1505.0	0.147
Left-entorhinal	1755.0	3.1710000000000003	414.0	0.128
Left-fusiform	9685.0	2.9539999999999997	2808.0	0.127
Left-inferiorparietal	14441.0	2.634	4883.0	0.12
Left-inferiortemporal	8555.0	2.701	2645.0	0.121
Left-isthmuscingulate	2471.0	2.559	856.0	0.127
Left-lateraloccipital	14097.0	2.467	5146.0	0.133
Left-lateralorbitofrontal	8243.0	2.608	2777.0	0.122
Left-lingual	6433.0	2.142	2845.0	0.129
Left-medialorbitofrontal	5668.0	2.305	2125.0	0.12300000000000001
Left-middletemporal	12629.0	2.988	3352.0	0.129
Left-parahippocampal	2198.0	2.775	655.0	0.091
Left-paracentral	3344.0	2.648	1137.0	0.10300000000000001
Left-parsopercularis	5085.0	2.639	1703.0	0.11900000000000001
Left-parsorbitalis	2318.0	2.673	652.0	0.14400000000000002
Left-parstriangularis	3428.0	2.7030000000000003	1087.0	0.126
Left-pericalcarine	2201.0	1.804	1376.0	0.132
Left-postcentral	8583.0	2.15	3573.0	0.113
Left-posteriorcingulate	2838.0	2.544	1045.0	0.13
Left-precentral	12646.0	2.72	4204.0	0.111
Left-precuneus	10177.0	2.58	3692.0	0.124
Left-rostralanteriorcingulate	2206.0	2.987	669.0	0.128
Left-rostralmiddlefrontal	14247.0	2.414	5188.0	0.131
Left-superiorfrontal	21310.0	2.7310000000000003	6858.0	0.132
Left-superiorparietal	13592.0	2.359	5243.0	0.11900000000000001
Left-superiortemporal	13473.0	2.693	4407.0	0.113
Left-supramarginal	12005.0	2.61	4099.0	0.127
Left-frontalpole	1082.0	2.697	286.0	0.171
Left-temporalpole	1990.0	3.478	389.0	0.124
Left-transversetemporal	1324.0	2.6889999999999996	424.0	0.102
Left-insula	6647.0	3.1839999999999997	2024.0	0.11199999999999999
BrainSegVolNotVent	1087460.0	1087460.0	82366.8	1087460.0
eTIV	1211561.579842	1211561.579842	1087460.0	1211561.579842
