name	volume	thickness	area	meancurv
Left-G&S_frontomargin	2525.0	2.224	937.0	0.146
Left-G&S_occipital_inf	3754.0	2.511	1321.0	0.139
Left-G&S_paracentral	3067.0	2.485	1024.0	0.115
Left-G&S_subcentral	3618.0	2.8510000000000004	1124.0	0.128
Left-G&S_transv_frontopol	1882.0	2.516	570.0	0.158
Left-G&S_cingul-Ant	5223.0	2.772	1663.0	0.127
Left-G&S_cingul-Mid-Ant	2802.0	2.7689999999999997	970.0	0.114
Left-G&S_cingul-Mid-Post	3237.0	2.779	1094.0	0.129
Left-G_cingul-Post-dorsal	2059.0	3.075	497.0	0.168
Left-G_cingul-Post-ventral	716.0	2.491	232.0	0.157
Left-G_cuneus	4407.0	2.052	1849.0	0.168
Left-G_front_inf-Opercular	4167.0	2.8739999999999997	1070.0	0.12300000000000001
Left-G_front_inf-Orbital	1557.0	2.7969999999999997	411.0	0.149
Left-G_front_inf-Triangul	3369.0	2.641	949.0	0.132
Left-G_front_middle	11143.0	2.7230000000000003	3091.0	0.141
Left-G_front_sup	18592.0	2.965	5064.0	0.135
Left-G_Ins_lg&S_cent_ins	1871.0	3.562	509.0	0.132
Left-G_insular_short	2889.0	3.737	597.0	0.128
Left-G_occipital_middle	6366.0	2.6310000000000002	1987.0	0.14300000000000002
Left-G_occipital_sup	3223.0	2.452	1075.0	0.141
Left-G_oc-temp_lat-fusifor	4532.0	2.904	1239.0	0.135
Left-G_oc-temp_med-Lingual	6549.0	2.198	2491.0	0.159
Left-G_oc-temp_med-Parahip	4280.0	3.542	906.0	0.128
Left-G_orbital	7130.0	2.763	1878.0	0.152
Left-G_pariet_inf-Angular	7223.0	2.81	1949.0	0.142
Left-G_pariet_inf-Supramar	7816.0	2.8680000000000003	2199.0	0.129
Left-G_parietal_sup	7006.0	2.395	2419.0	0.133
Left-G_postcentral	4712.0	2.165	1779.0	0.134
Left-G_precentral	7294.0	2.8689999999999998	1952.0	0.11900000000000001
Left-G_precuneus	6077.0	2.82	1627.0	0.139
Left-G_rectus	2738.0	2.512	785.0	0.139
Left-G_subcallosal	1262.0	2.383	468.0	0.107
Left-G_temp_sup-G_T_transv	1457.0	2.6919999999999997	422.0	0.138
Left-G_temp_sup-Lateral	6414.0	3.032	1584.0	0.139
Left-G_temp_sup-Plan_polar	2572.0	3.33	658.0	0.10400000000000001
Left-G_temp_sup-Plan_tempo	2170.0	2.7560000000000002	739.0	0.10400000000000001
Left-G_temporal_inf	7965.0	2.781	2163.0	0.138
Left-G_temporal_middle	9153.0	2.975	2221.0	0.15
Left-Lat_Fis-ant-Horizont	401.0	2.299	195.0	0.113
Left-Lat_Fis-ant-Vertical	585.0	2.545	272.0	0.091
Left-Lat_Fis-post	1695.0	2.6260000000000003	845.0	0.11900000000000001
Left-Pole_occipital	3312.0	1.945	1543.0	0.149
Left-Pole_temporal	6070.0	3.332	1256.0	0.142
Left-S_calcarine	3801.0	1.979	2257.0	0.13699999999999998
Left-S_central	3993.0	1.9409999999999998	2316.0	0.102
Left-S_cingul-Marginalis	2185.0	2.593	988.0	0.106
Left-S_circular_insula_ant	901.0	2.985	377.0	0.106
Left-S_circular_insula_inf	2262.0	2.8560000000000003	950.0	0.08199999999999999
Left-S_circular_insula_sup	2441.0	2.759	1100.0	0.10099999999999999
Left-S_collat_transv_ant	2151.0	2.623	918.0	0.098
Left-S_collat_transv_post	584.0	2.0	369.0	0.115
Left-S_front_inf	4991.0	2.347	2150.0	0.11900000000000001
Left-S_front_middle	3202.0	2.367	1446.0	0.11199999999999999
Left-S_front_sup	4820.0	2.53	1996.0	0.09300000000000001
Left-S_interm_prim-Jensen	591.0	2.408	295.0	0.113
Left-S_intrapariet&P_trans	4252.0	2.1830000000000003	2158.0	0.11
Left-S_oc_middle&Lunatus	1437.0	2.025	838.0	0.128
Left-S_oc_sup&transversal	1718.0	2.2359999999999998	876.0	0.129
Left-S_occipital_ant	1135.0	2.364	562.0	0.142
Left-S_oc-temp_lat	1335.0	2.354	623.0	0.125
Left-S_oc-temp_med&Lingual	3308.0	2.502	1501.0	0.11800000000000001
Left-S_orbital_lateral	618.0	2.4	295.0	0.128
Left-S_orbital_med-olfact	984.0	2.275	482.0	0.11699999999999999
Left-S_orbital-H_Shaped	2731.0	2.502	1027.0	0.11900000000000001
Left-S_parieto_occipital	4491.0	2.4930000000000003	1968.0	0.121
Left-S_pericallosal	1316.0	1.758	920.0	0.129
Left-S_postcentral	4617.0	2.197	2268.0	0.111
Left-S_precentral-inf-part	2627.0	2.521	1235.0	0.109
Left-S_precentral-sup-part	2078.0	2.3409999999999997	981.0	0.09699999999999999
Left-S_suborbital	800.0	2.024	475.0	0.111
Left-S_subparietal	1386.0	2.4290000000000003	639.0	0.109
Left-S_temporal_inf	2748.0	2.352	1400.0	0.106
Left-S_temporal_sup	11309.0	2.698	4505.0	0.109
Left-S_temporal_transverse	674.0	2.144	378.0	0.10400000000000001
BrainSegVolNotVent	1270800.0	1270800.0	95920.4	1270800.0
eTIV	1649087.2823360001	1649087.2823360001	1270800.0	1649087.2823360001
