name	volume	thickness	area	meancurv
Left-bankssts	2917.0	2.6430000000000002	1004.0	0.10800000000000001
Left-caudalanteriorcingulate	1964.0	2.5610000000000004	632.0	0.139
Left-caudalmiddlefrontal	6238.0	2.542	2223.0	0.111
Left-cuneus	3426.0	1.8840000000000001	1739.0	0.152
Left-entorhinal	2078.0	3.6830000000000003	398.0	0.11800000000000001
Left-fusiform	9825.0	2.859	2907.0	0.124
Left-inferiorparietal	12528.0	2.657	4185.0	0.121
Left-inferiortemporal	9851.0	2.676	3069.0	0.122
Left-isthmuscingulate	2660.0	2.458	990.0	0.128
Left-lateraloccipital	13734.0	2.3209999999999997	5311.0	0.13699999999999998
Left-lateralorbitofrontal	7636.0	2.612	2567.0	0.12300000000000001
Left-lingual	6524.0	2.1830000000000003	2824.0	0.141
Left-medialorbitofrontal	5325.0	2.603	1852.0	0.132
Left-middletemporal	10836.0	2.872	3092.0	0.131
Left-parahippocampal	1431.0	2.539	497.0	0.09300000000000001
Left-paracentral	3948.0	2.5669999999999997	1392.0	0.102
Left-parsopercularis	4900.0	2.699	1576.0	0.11900000000000001
Left-parsorbitalis	2353.0	2.6319999999999997	657.0	0.131
Left-parstriangularis	3235.0	2.542	1104.0	0.128
Left-pericalcarine	2005.0	1.578	1437.0	0.132
Left-postcentral	8691.0	2.104	3609.0	0.1
Left-posteriorcingulate	2803.0	2.4090000000000003	1089.0	0.147
Left-precentral	15470.0	2.7430000000000003	5003.0	0.105
Left-precuneus	9347.0	2.494	3495.0	0.11900000000000001
Left-rostralanteriorcingulate	2290.0	2.866	747.0	0.125
Left-rostralmiddlefrontal	13609.0	2.351	5042.0	0.132
Left-superiorfrontal	22452.0	2.7969999999999997	6889.0	0.122
Left-superiorparietal	13109.0	2.415	4884.0	0.114
Left-superiortemporal	12929.0	2.802	4023.0	0.09699999999999999
Left-supramarginal	11976.0	2.616	4044.0	0.11800000000000001
Left-frontalpole	946.0	2.404	294.0	0.17300000000000001
Left-temporalpole	2415.0	3.423	504.0	0.13
Left-transversetemporal	1840.0	2.5180000000000002	637.0	0.086
Left-insula	6948.0	2.873	2331.0	0.10400000000000001
BrainSegVolNotVent	1066825.0	1066825.0	82038.8	1066825.0
eTIV	1329892.526925	1329892.526925	1066825.0	1329892.526925
