name	volume	thickness	area	meancurv
Left-G&S_frontomargin	2401.0	2.2969999999999997	916.0	0.14800000000000002
Left-G&S_occipital_inf	3876.0	2.6689999999999996	1220.0	0.14
Left-G&S_paracentral	3511.0	2.529	1125.0	0.109
Left-G&S_subcentral	3438.0	2.573	1148.0	0.122
Left-G&S_transv_frontopol	1942.0	2.5340000000000003	567.0	0.157
Left-G&S_cingul-Ant	4247.0	2.6689999999999996	1567.0	0.11
Left-G&S_cingul-Mid-Ant	2463.0	2.765	840.0	0.12300000000000001
Left-G&S_cingul-Mid-Post	2395.0	2.6	885.0	0.125
Left-G_cingul-Post-dorsal	1465.0	3.013	381.0	0.165
Left-G_cingul-Post-ventral	660.0	2.733	194.0	0.125
Left-G_cuneus	3215.0	1.785	1624.0	0.157
Left-G_front_inf-Opercular	3447.0	2.9139999999999997	864.0	0.12300000000000001
Left-G_front_inf-Orbital	964.0	2.943	225.0	0.115
Left-G_front_inf-Triangul	1787.0	2.688	497.0	0.14
Left-G_front_middle	8956.0	2.592	2697.0	0.134
Left-G_front_sup	17571.0	2.99	4504.0	0.134
Left-G_Ins_lg&S_cent_ins	1524.0	3.42	420.0	0.11599999999999999
Left-G_insular_short	2204.0	3.385	460.0	0.111
Left-G_occipital_middle	4864.0	2.593	1490.0	0.131
Left-G_occipital_sup	2873.0	2.261	1028.0	0.13699999999999998
Left-G_oc-temp_lat-fusifor	5084.0	3.002	1318.0	0.13
Left-G_oc-temp_med-Lingual	4800.0	2.099	1939.0	0.158
Left-G_oc-temp_med-Parahip	2913.0	3.148	688.0	0.109
Left-G_orbital	5689.0	2.694	1535.0	0.134
Left-G_pariet_inf-Angular	5207.0	2.842	1376.0	0.134
Left-G_pariet_inf-Supramar	7106.0	2.806	1996.0	0.131
Left-G_parietal_sup	5880.0	2.696	1690.0	0.13
Left-G_postcentral	3766.0	2.29	1289.0	0.11
Left-G_precentral	6601.0	3.0060000000000002	1634.0	0.10300000000000001
Left-G_precuneus	5724.0	2.575	1753.0	0.129
Left-G_rectus	2004.0	2.62	579.0	0.14800000000000002
Left-G_subcallosal	909.0	2.176	372.0	0.078
Left-G_temp_sup-G_T_transv	1366.0	2.545	402.0	0.102
Left-G_temp_sup-Lateral	5403.0	2.926	1344.0	0.11599999999999999
Left-G_temp_sup-Plan_polar	1935.0	3.477	476.0	0.068
Left-G_temp_sup-Plan_tempo	2618.0	2.906	840.0	0.10099999999999999
Left-G_temporal_inf	6009.0	2.801	1521.0	0.129
Left-G_temporal_middle	7383.0	3.011	1784.0	0.14400000000000002
Left-Lat_Fis-ant-Horizont	650.0	2.5980000000000003	235.0	0.126
Left-Lat_Fis-ant-Vertical	554.0	2.54	237.0	0.106
Left-Lat_Fis-post	2057.0	2.4659999999999997	1006.0	0.107
Left-Pole_occipital	3878.0	2.09	1590.0	0.14300000000000002
Left-Pole_temporal	5842.0	3.0039999999999996	1362.0	0.135
Left-S_calcarine	2776.0	1.935	1707.0	0.11800000000000001
Left-S_central	3335.0	1.911	1921.0	0.09
Left-S_cingul-Marginalis	1452.0	2.214	729.0	0.111
Left-S_circular_insula_ant	716.0	2.6180000000000003	321.0	0.09300000000000001
Left-S_circular_insula_inf	2142.0	2.767	883.0	0.076
Left-S_circular_insula_sup	2398.0	2.59	1110.0	0.09300000000000001
Left-S_collat_transv_ant	1151.0	2.655	495.0	0.113
Left-S_collat_transv_post	758.0	2.1590000000000003	405.0	0.153
Left-S_front_inf	2944.0	2.164	1361.0	0.107
Left-S_front_middle	1592.0	2.145	839.0	0.115
Left-S_front_sup	5216.0	2.465	2125.0	0.106
Left-S_interm_prim-Jensen	295.0	2.9739999999999998	90.0	0.146
Left-S_intrapariet&P_trans	3818.0	2.26	1867.0	0.099
Left-S_oc_middle&Lunatus	1050.0	2.211	520.0	0.105
Left-S_oc_sup&transversal	2186.0	2.228	1055.0	0.122
Left-S_occipital_ant	1309.0	2.6489999999999996	591.0	0.121
Left-S_oc-temp_lat	917.0	2.46	440.0	0.095
Left-S_oc-temp_med&Lingual	2867.0	2.43	1304.0	0.10400000000000001
Left-S_orbital_lateral	447.0	1.855	238.0	0.154
Left-S_orbital_med-olfact	911.0	2.375	431.0	0.135
Left-S_orbital-H_Shaped	3092.0	2.548	1131.0	0.11900000000000001
Left-S_parieto_occipital	2969.0	2.318	1406.0	0.115
Left-S_pericallosal	1203.0	1.819	876.0	0.126
Left-S_postcentral	3867.0	2.215	1772.0	0.09
Left-S_precentral-inf-part	3275.0	2.515	1340.0	0.107
Left-S_precentral-sup-part	2249.0	2.6310000000000002	1007.0	0.113
Left-S_suborbital	1133.0	2.727	448.0	0.132
Left-S_subparietal	1370.0	2.4530000000000003	617.0	0.107
Left-S_temporal_inf	2513.0	2.58	1108.0	0.11199999999999999
Left-S_temporal_sup	10132.0	2.585	3826.0	0.105
Left-S_temporal_transverse	988.0	2.548	461.0	0.077
BrainSegVolNotVent	1066825.0	1066825.0	82040.9	1066825.0
eTIV	1329892.526925	1329892.526925	1066825.0	1329892.526925
