name	volume	thickness	area	meancurv
Left-bankssts	2650.0	2.542	1026.0	0.107
Left-caudalanteriorcingulate	1945.0	3.128	572.0	0.127
Left-caudalmiddlefrontal	6074.0	2.708	2024.0	0.106
Left-cuneus	5653.0	2.327	2193.0	0.14300000000000002
Left-entorhinal	2263.0	3.16	518.0	0.147
Left-fusiform	9785.0	2.633	3251.0	0.122
Left-inferiorparietal	14753.0	2.665	4990.0	0.121
Left-inferiortemporal	11415.0	2.685	3609.0	0.11800000000000001
Left-isthmuscingulate	3095.0	2.525	1163.0	0.11900000000000001
Left-lateraloccipital	18732.0	2.324	7243.0	0.132
Left-lateralorbitofrontal	7511.0	2.582	2501.0	0.13
Left-lingual	9257.0	2.383	3628.0	0.139
Left-medialorbitofrontal	5609.0	2.702	1865.0	0.11599999999999999
Left-middletemporal	11866.0	2.943	3276.0	0.12
Left-parahippocampal	2401.0	3.03	692.0	0.102
Left-paracentral	3236.0	2.62	1103.0	0.10800000000000001
Left-parsopercularis	4875.0	2.7119999999999997	1583.0	0.11699999999999999
Left-parsorbitalis	2566.0	2.681	691.0	0.133
Left-parstriangularis	4393.0	2.532	1475.0	0.134
Left-pericalcarine	3427.0	1.972	1908.0	0.132
Left-postcentral	10474.0	2.201	4218.0	0.106
Left-posteriorcingulate	3847.0	2.548	1302.0	0.139
Left-precentral	15552.0	2.8110000000000004	4917.0	0.107
Left-precuneus	10402.0	2.548	3728.0	0.121
Left-rostralanteriorcingulate	3109.0	3.24	811.0	0.114
Left-rostralmiddlefrontal	18068.0	2.5069999999999997	6312.0	0.128
Left-superiorfrontal	25678.0	2.885	7432.0	0.11900000000000001
Left-superiorparietal	13922.0	2.338	5434.0	0.12300000000000001
Left-superiortemporal	14971.0	2.9939999999999998	4138.0	0.114
Left-supramarginal	12805.0	2.755	4126.0	0.12300000000000001
Left-frontalpole	1090.0	2.8989999999999996	287.0	0.146
Left-temporalpole	3141.0	3.975	501.0	0.12300000000000001
Left-transversetemporal	1401.0	2.6210000000000004	481.0	0.107
Left-insula	7987.0	2.958	2570.0	0.11699999999999999
BrainSegVolNotVent	1241378.0	1241378.0	91565.6	1241378.0
eTIV	1614246.708114	1614246.708114	1241378.0	1614246.708114
