name	volume	thickness	area	meancurv
Left-bankssts	2778.0	2.655	977.0	0.102
Left-caudalanteriorcingulate	1391.0	2.398	613.0	0.126
Left-caudalmiddlefrontal	5949.0	2.366	2265.0	0.115
Left-cuneus	3662.0	1.93	1819.0	0.132
Left-entorhinal	1877.0	3.32	378.0	0.11199999999999999
Left-fusiform	9391.0	2.728	3058.0	0.11699999999999999
Left-inferiorparietal	15349.0	2.65	5241.0	0.11699999999999999
Left-inferiortemporal	10469.0	2.656	3417.0	0.12
Left-isthmuscingulate	3127.0	2.307	1233.0	0.121
Left-lateraloccipital	13322.0	2.24	5592.0	0.132
Left-lateralorbitofrontal	8106.0	2.551	2733.0	0.138
Left-lingual	7055.0	2.002	3379.0	0.129
Left-medialorbitofrontal	5408.0	2.4930000000000003	1837.0	0.107
Left-middletemporal	11484.0	2.8089999999999997	3311.0	0.124
Left-parahippocampal	1802.0	2.6830000000000003	578.0	0.099
Left-paracentral	3845.0	2.589	1371.0	0.1
Left-parsopercularis	5051.0	2.58	1748.0	0.114
Left-parsorbitalis	2061.0	2.339	669.0	0.139
Left-parstriangularis	3999.0	2.318	1490.0	0.127
Left-pericalcarine	3113.0	1.7169999999999999	1987.0	0.138
Left-postcentral	9512.0	2.11	4050.0	0.114
Left-posteriorcingulate	3600.0	2.363	1375.0	0.132
Left-precentral	12946.0	2.63	4508.0	0.106
Left-precuneus	9999.0	2.502	3878.0	0.131
Left-rostralanteriorcingulate	2611.0	2.5789999999999997	886.0	0.12
Left-rostralmiddlefrontal	15429.0	2.246	6016.0	0.135
Left-superiorfrontal	23110.0	2.6069999999999998	7732.0	0.127
Left-superiorparietal	13910.0	2.269	5652.0	0.127
Left-superiortemporal	12516.0	2.681	4140.0	0.10800000000000001
Left-supramarginal	10965.0	2.736	3728.0	0.131
Left-frontalpole	851.0	2.274	289.0	0.153
Left-temporalpole	1746.0	3.0669999999999997	431.0	0.133
Left-transversetemporal	1682.0	2.583	553.0	0.086
Left-insula	7590.0	3.1689999999999996	2456.0	0.11199999999999999
BrainSegVolNotVent	1145351.0	1145351.0	89379.0	1145351.0
eTIV	1374946.138192	1374946.138192	1145351.0	1374946.138192
