name	volume	thickness	area	meancurv
Left-bankssts	2873.0	2.806	1108.0	0.11199999999999999
Left-caudalanteriorcingulate	2685.0	3.263	709.0	0.14800000000000002
Left-caudalmiddlefrontal	6390.0	2.681	2057.0	0.113
Left-cuneus	3931.0	2.09	1792.0	0.151
Left-entorhinal	2902.0	3.523	583.0	0.121
Left-fusiform	12063.0	2.863	3577.0	0.131
Left-inferiorparietal	12912.0	2.546	4523.0	0.124
Left-inferiortemporal	14567.0	2.93	4172.0	0.128
Left-isthmuscingulate	2363.0	3.2760000000000002	711.0	0.126
Left-lateraloccipital	13507.0	2.142	5666.0	0.142
Left-lateralorbitofrontal	8971.0	2.9619999999999997	2670.0	0.132
Left-lingual	7357.0	1.983	3567.0	0.149
Left-medialorbitofrontal	6579.0	2.9739999999999998	1879.0	0.115
Left-middletemporal	14453.0	2.8560000000000003	4160.0	0.126
Left-parahippocampal	2456.0	3.011	687.0	0.098
Left-paracentral	4341.0	2.679	1490.0	0.10800000000000001
Left-parsopercularis	4990.0	2.924	1507.0	0.113
Left-parsorbitalis	2865.0	2.906	719.0	0.132
Left-parstriangularis	4764.0	2.759	1422.0	0.121
Left-pericalcarine	2303.0	1.686	1584.0	0.133
Left-postcentral	9465.0	2.112	4041.0	0.11199999999999999
Left-posteriorcingulate	3640.0	3.1639999999999997	1074.0	0.131
Left-precentral	12556.0	2.616	4354.0	0.102
Left-precuneus	10239.0	2.6830000000000003	3594.0	0.114
Left-rostralanteriorcingulate	3578.0	3.488	858.0	0.13699999999999998
Left-rostralmiddlefrontal	18687.0	2.509	6338.0	0.14300000000000002
Left-superiorfrontal	26283.0	3.054	7587.0	0.121
Left-superiorparietal	14086.0	2.213	5601.0	0.124
Left-superiortemporal	15489.0	3.097	4247.0	0.122
Left-supramarginal	13293.0	2.804	4040.0	0.127
Left-frontalpole	1093.0	3.0460000000000003	280.0	0.19
Left-temporalpole	3208.0	3.734	600.0	0.142
Left-transversetemporal	1127.0	2.552	431.0	0.128
Left-insula	7846.0	3.236	2217.0	0.10099999999999999
BrainSegVolNotVent	1221000.0	1221000.0	89804.8	1221000.0
eTIV	1408518.840885	1408518.840885	1221000.0	1408518.840885
