name	volume	thickness	area	meancurv
Left-bankssts	3063.0	2.59	1269.0	0.115
Left-caudalanteriorcingulate	1681.0	2.78	579.0	0.11900000000000001
Left-caudalmiddlefrontal	9881.0	2.68	3207.0	0.12300000000000001
Left-cuneus	4106.0	2.229	1750.0	0.154
Left-entorhinal	2541.0	3.403	527.0	0.124
Left-fusiform	13102.0	2.853	3894.0	0.127
Left-inferiorparietal	15706.0	2.741	5141.0	0.12300000000000001
Left-inferiortemporal	13454.0	2.8569999999999998	3943.0	0.12300000000000001
Left-isthmuscingulate	3016.0	2.557	1078.0	0.124
Left-lateraloccipital	17245.0	2.335	6807.0	0.14400000000000002
Left-lateralorbitofrontal	9011.0	2.945	2655.0	0.14400000000000002
Left-lingual	8726.0	2.291	3689.0	0.154
Left-medialorbitofrontal	6430.0	2.657	2031.0	0.129
Left-middletemporal	16779.0	2.877	4561.0	0.133
Left-parahippocampal	2739.0	3.305	746.0	0.12
Left-paracentral	3696.0	2.568	1269.0	0.114
Left-parsopercularis	6103.0	2.866	1837.0	0.122
Left-parsorbitalis	2886.0	2.859	743.0	0.15
Left-parstriangularis	4910.0	2.705	1524.0	0.14300000000000002
Left-pericalcarine	2653.0	1.805	1727.0	0.142
Left-postcentral	12469.0	2.313	4775.0	0.124
Left-posteriorcingulate	4192.0	2.642	1446.0	0.134
Left-precentral	15962.0	2.738	5134.0	0.111
Left-precuneus	12257.0	2.786	4123.0	0.132
Left-rostralanteriorcingulate	2670.0	2.923	858.0	0.12
Left-rostralmiddlefrontal	20735.0	2.5660000000000003	6720.0	0.149
Left-superiorfrontal	32622.0	2.883	9289.0	0.129
Left-superiorparietal	17611.0	2.611	5577.0	0.11900000000000001
Left-superiortemporal	16531.0	2.9210000000000003	4908.0	0.114
Left-supramarginal	18478.0	2.7569999999999997	5976.0	0.133
Left-frontalpole	1366.0	2.8	321.0	0.22
Left-temporalpole	2574.0	3.589	486.0	0.147
Left-transversetemporal	1401.0	2.8369999999999997	454.0	0.12
Left-insula	7994.0	3.418	2220.0	0.125
BrainSegVolNotVent	1331382.0	1331382.0	101257.0	1331382.0
eTIV	1694139.422312	1694139.422312	1331382.0	1694139.422312
