name	volume	thickness	area	meancurv
Left-bankssts	2222.0	2.392	933.0	0.09300000000000001
Left-caudalanteriorcingulate	1675.0	3.0239999999999996	532.0	0.129
Left-caudalmiddlefrontal	7075.0	2.69	2410.0	0.113
Left-cuneus	3335.0	2.115	1446.0	0.125
Left-entorhinal	2516.0	3.457	537.0	0.121
Left-fusiform	10478.0	2.819	3234.0	0.127
Left-inferiorparietal	13057.0	2.454	4822.0	0.132
Left-inferiortemporal	12114.0	2.702	3786.0	0.125
Left-isthmuscingulate	2684.0	2.253	1044.0	0.128
Left-lateraloccipital	11199.0	2.285	4504.0	0.142
Left-lateralorbitofrontal	8022.0	2.673	2648.0	0.125
Left-lingual	6633.0	2.022	3064.0	0.127
Left-medialorbitofrontal	5579.0	2.5340000000000003	1927.0	0.133
Left-middletemporal	12143.0	2.786	3455.0	0.128
Left-parahippocampal	2386.0	2.8480000000000003	728.0	0.099
Left-paracentral	3438.0	2.406	1296.0	0.105
Left-parsopercularis	5219.0	2.5140000000000002	1859.0	0.113
Left-parsorbitalis	2360.0	2.5869999999999997	661.0	0.139
Left-parstriangularis	4204.0	2.488	1489.0	0.121
Left-pericalcarine	1773.0	1.618	1255.0	0.128
Left-postcentral	9713.0	2.162	4066.0	0.109
Left-posteriorcingulate	2807.0	2.64	976.0	0.121
Left-precentral	14767.0	2.616	5190.0	0.107
Left-precuneus	10069.0	2.418	3994.0	0.11800000000000001
Left-rostralanteriorcingulate	2980.0	2.907	931.0	0.13
Left-rostralmiddlefrontal	15934.0	2.346	5770.0	0.14300000000000002
Left-superiorfrontal	24984.0	2.799	7731.0	0.126
Left-superiorparietal	14075.0	2.234	5829.0	0.122
Left-superiortemporal	11684.0	2.9389999999999996	3477.0	0.11900000000000001
Left-supramarginal	12138.0	2.583	4340.0	0.126
Left-frontalpole	904.0	2.406	285.0	0.158
Left-temporalpole	2638.0	3.674	498.0	0.136
Left-transversetemporal	1064.0	2.806	361.0	0.155
Left-insula	7857.0	2.96	2643.0	0.121
BrainSegVolNotVent	1162848.0	1162848.0	87717.1	1162848.0
eTIV	1340410.07163	1340410.07163	1162848.0	1340410.07163
