name	volume	thickness	area	meancurv
Left-bankssts	2349.0	2.557	926.0	0.107
Left-caudalanteriorcingulate	1846.0	2.4730000000000003	667.0	0.115
Left-caudalmiddlefrontal	5536.0	2.488	2125.0	0.11599999999999999
Left-cuneus	3543.0	2.137	1526.0	0.139
Left-entorhinal	1991.0	2.997	497.0	0.136
Left-fusiform	11927.0	2.5780000000000003	4083.0	0.127
Left-inferiorparietal	11454.0	2.537	4291.0	0.126
Left-inferiortemporal	10963.0	2.588	3605.0	0.129
Left-isthmuscingulate	3426.0	2.403	1273.0	0.127
Left-lateraloccipital	16311.0	2.345	6357.0	0.13699999999999998
Left-lateralorbitofrontal	9852.0	2.569	3451.0	0.136
Left-lingual	6457.0	2.114	2828.0	0.133
Left-medialorbitofrontal	6497.0	2.735	2164.0	0.12
Left-middletemporal	11059.0	2.833	3212.0	0.127
Left-parahippocampal	2480.0	2.6639999999999997	802.0	0.096
Left-paracentral	3166.0	2.4819999999999998	1207.0	0.095
Left-parsopercularis	4729.0	2.525	1718.0	0.115
Left-parsorbitalis	3006.0	2.548	881.0	0.149
Left-parstriangularis	5401.0	2.491	1934.0	0.125
Left-pericalcarine	2308.0	1.834	1412.0	0.124
Left-postcentral	10659.0	2.224	4242.0	0.115
Left-posteriorcingulate	3364.0	2.3569999999999998	1259.0	0.135
Left-precentral	14047.0	2.5989999999999998	4995.0	0.10400000000000001
Left-precuneus	12862.0	2.541	4721.0	0.125
Left-rostralanteriorcingulate	3159.0	2.613	1060.0	0.106
Left-rostralmiddlefrontal	19580.0	2.3609999999999998	7422.0	0.134
Left-superiorfrontal	25201.0	2.668	8422.0	0.114
Left-superiorparietal	15717.0	2.356	6046.0	0.11800000000000001
Left-superiortemporal	14668.0	2.864	4635.0	0.109
Left-supramarginal	12578.0	2.677	4343.0	0.11800000000000001
Left-frontalpole	888.0	2.6519999999999997	248.0	0.155
Left-temporalpole	2689.0	3.511	552.0	0.129
Left-transversetemporal	1811.0	2.622	608.0	0.092
Left-insula	8562.0	3.133	2848.0	0.11599999999999999
BrainSegVolNotVent	1246900.0	1246900.0	96345.9	1246900.0
eTIV	1409137.408525	1409137.408525	1246900.0	1409137.408525
