name	volume	thickness	area	meancurv
Left-bankssts	3283.0	2.908	1187.0	0.105
Left-caudalanteriorcingulate	1922.0	2.782	692.0	0.139
Left-caudalmiddlefrontal	7596.0	2.687	2506.0	0.11800000000000001
Left-cuneus	3658.0	1.98	1738.0	0.145
Left-entorhinal	2577.0	3.458	569.0	0.12300000000000001
Left-fusiform	10255.0	2.861	3081.0	0.126
Left-inferiorparietal	13127.0	2.725	4366.0	0.12300000000000001
Left-inferiortemporal	13479.0	2.824	3996.0	0.124
Left-isthmuscingulate	2731.0	2.543	952.0	0.12300000000000001
Left-lateraloccipital	12959.0	2.233	5189.0	0.136
Left-lateralorbitofrontal	8558.0	2.6319999999999997	2857.0	0.132
Left-lingual	7978.0	2.279	3123.0	0.138
Left-medialorbitofrontal	5757.0	2.565	1908.0	0.13699999999999998
Left-middletemporal	12863.0	2.983	3385.0	0.128
Left-parahippocampal	3240.0	3.02	913.0	0.131
Left-paracentral	3642.0	2.593	1279.0	0.113
Left-parsopercularis	5131.0	2.725	1610.0	0.115
Left-parsorbitalis	2645.0	2.767	710.0	0.139
Left-parstriangularis	3583.0	2.358	1342.0	0.11699999999999999
Left-pericalcarine	2231.0	1.67	1413.0	0.121
Left-postcentral	12008.0	2.248	4697.0	0.122
Left-posteriorcingulate	3777.0	2.4930000000000003	1310.0	0.132
Left-precentral	16252.0	2.7110000000000003	5504.0	0.10400000000000001
Left-precuneus	11032.0	2.556	4082.0	0.122
Left-rostralanteriorcingulate	2924.0	2.9930000000000003	851.0	0.126
Left-rostralmiddlefrontal	17173.0	2.474	6001.0	0.141
Left-superiorfrontal	24660.0	2.839	7525.0	0.128
Left-superiorparietal	12768.0	2.316	4969.0	0.124
Left-superiortemporal	14735.0	2.862	4316.0	0.102
Left-supramarginal	11985.0	2.7460000000000004	3953.0	0.129
Left-frontalpole	1034.0	2.698	260.0	0.135
Left-temporalpole	2952.0	3.428	543.0	0.159
Left-transversetemporal	1429.0	2.516	473.0	0.08800000000000001
Left-insula	8660.0	3.0780000000000003	2585.0	0.125
BrainSegVolNotVent	1156408.0	1156408.0	89877.4	1156408.0
eTIV	1332201.7381540001	1332201.7381540001	1156408.0	1332201.7381540001
