name	volume	thickness	area	meancurv
Left-G&S_frontomargin	2521.0	2.1430000000000002	1004.0	0.159
Left-G&S_occipital_inf	2863.0	2.4130000000000003	986.0	0.129
Left-G&S_paracentral	3236.0	2.33	1148.0	0.10300000000000001
Left-G&S_subcentral	3855.0	2.541	1275.0	0.141
Left-G&S_transv_frontopol	2373.0	2.477	707.0	0.19399999999999998
Left-G&S_cingul-Ant	5433.0	2.668	1874.0	0.11800000000000001
Left-G&S_cingul-Mid-Ant	2854.0	2.495	1182.0	0.106
Left-G&S_cingul-Mid-Post	2504.0	2.69	924.0	0.11
Left-G_cingul-Post-dorsal	2473.0	2.995	659.0	0.141
Left-G_cingul-Post-ventral	678.0	2.465	218.0	0.136
Left-G_cuneus	4471.0	2.161	1775.0	0.159
Left-G_front_inf-Opercular	3626.0	2.6860000000000004	1046.0	0.133
Left-G_front_inf-Orbital	1413.0	2.6180000000000003	410.0	0.132
Left-G_front_inf-Triangul	3453.0	2.456	1081.0	0.15
Left-G_front_middle	10570.0	2.342	3497.0	0.152
Left-G_front_sup	20726.0	2.65	6325.0	0.139
Left-G_Ins_lg&S_cent_ins	2009.0	3.123	609.0	0.136
Left-G_insular_short	3067.0	3.34	674.0	0.138
Left-G_occipital_middle	5976.0	2.6860000000000004	1699.0	0.14800000000000002
Left-G_occipital_sup	2479.0	2.2680000000000002	965.0	0.14400000000000002
Left-G_oc-temp_lat-fusifor	5277.0	2.8	1551.0	0.138
Left-G_oc-temp_med-Lingual	5204.0	2.23	2036.0	0.155
Left-G_oc-temp_med-Parahip	2688.0	3.199	607.0	0.107
Left-G_orbital	5392.0	2.481	1610.0	0.142
Left-G_pariet_inf-Angular	7010.0	2.813	1914.0	0.13699999999999998
Left-G_pariet_inf-Supramar	6351.0	2.6039999999999996	2020.0	0.138
Left-G_parietal_sup	6097.0	2.2880000000000003	2135.0	0.128
Left-G_postcentral	4732.0	2.286	1644.0	0.126
Left-G_precentral	7333.0	2.841	1961.0	0.105
Left-G_precuneus	6077.0	2.574	1862.0	0.14
Left-G_rectus	2449.0	2.471	781.0	0.162
Left-G_subcallosal	1090.0	2.975	292.0	0.139
Left-G_temp_sup-G_T_transv	957.0	2.628	270.0	0.12
Left-G_temp_sup-Lateral	6048.0	2.739	1656.0	0.139
Left-G_temp_sup-Plan_polar	1850.0	3.6310000000000002	422.0	0.096
Left-G_temp_sup-Plan_tempo	2930.0	2.645	974.0	0.125
Left-G_temporal_inf	7530.0	2.6489999999999996	2155.0	0.155
Left-G_temporal_middle	8628.0	3.015	1988.0	0.156
Left-Lat_Fis-ant-Horizont	454.0	2.0669999999999997	222.0	0.10099999999999999
Left-Lat_Fis-ant-Vertical	695.0	2.0909999999999997	363.0	0.096
Left-Lat_Fis-post	1759.0	2.488	861.0	0.115
Left-Pole_occipital	3610.0	1.985	1648.0	0.14800000000000002
Left-Pole_temporal	6363.0	3.02	1422.0	0.16
Left-S_calcarine	4163.0	2.113	2249.0	0.12300000000000001
Left-S_central	4429.0	1.99	2514.0	0.106
Left-S_cingul-Marginalis	1651.0	2.26	804.0	0.08800000000000001
Left-S_circular_insula_ant	905.0	2.75	386.0	0.1
Left-S_circular_insula_inf	2356.0	2.655	1051.0	0.096
Left-S_circular_insula_sup	3627.0	2.549	1688.0	0.105
Left-S_collat_transv_ant	1644.0	2.476	697.0	0.124
Left-S_collat_transv_post	669.0	2.16	379.0	0.131
Left-S_front_inf	2875.0	1.9469999999999998	1434.0	0.12300000000000001
Left-S_front_middle	1991.0	1.9509999999999998	1113.0	0.109
Left-S_front_sup	4820.0	2.229	2137.0	0.11199999999999999
Left-S_interm_prim-Jensen	561.0	2.546	252.0	0.10300000000000001
Left-S_intrapariet&P_trans	4499.0	2.167	2269.0	0.11
Left-S_oc_middle&Lunatus	1440.0	1.9780000000000002	819.0	0.113
Left-S_oc_sup&transversal	1856.0	2.188	915.0	0.106
Left-S_occipital_ant	1475.0	2.432	583.0	0.111
Left-S_oc-temp_lat	1485.0	2.385	697.0	0.115
Left-S_oc-temp_med&Lingual	3323.0	2.331	1571.0	0.095
Left-S_orbital_lateral	697.0	1.8519999999999999	405.0	0.127
Left-S_orbital_med-olfact	1149.0	2.133	607.0	0.109
Left-S_orbital-H_Shaped	2403.0	2.542	937.0	0.127
Left-S_parieto_occipital	3927.0	2.404	1762.0	0.122
Left-S_pericallosal	1076.0	1.6840000000000002	828.0	0.114
Left-S_postcentral	4775.0	2.128	2344.0	0.106
Left-S_precentral-inf-part	2971.0	2.327	1375.0	0.10300000000000001
Left-S_precentral-sup-part	2217.0	2.365	1021.0	0.099
Left-S_suborbital	1255.0	2.249	622.0	0.132
Left-S_subparietal	2047.0	2.485	915.0	0.133
Left-S_temporal_inf	3735.0	2.376	1711.0	0.11
Left-S_temporal_sup	11008.0	2.5180000000000002	4435.0	0.10800000000000001
Left-S_temporal_transverse	522.0	2.8930000000000002	221.0	0.113
BrainSegVolNotVent	1197099.0	1197099.0	97193.6	1197099.0
eTIV	1582574.563044	1582574.563044	1197099.0	1582574.563044
