name	volume	thickness	area	meancurv
Left-G&S_frontomargin	2955.0	2.3	1144.0	0.142
Left-G&S_occipital_inf	3976.0	2.522	1393.0	0.13699999999999998
Left-G&S_paracentral	3776.0	2.6	1222.0	0.10800000000000001
Left-G&S_subcentral	3657.0	2.803	1151.0	0.12300000000000001
Left-G&S_transv_frontopol	2067.0	2.696	578.0	0.151
Left-G&S_cingul-Ant	5968.0	2.637	1964.0	0.122
Left-G&S_cingul-Mid-Ant	2779.0	2.657	983.0	0.11800000000000001
Left-G&S_cingul-Mid-Post	3604.0	2.6430000000000002	1292.0	0.133
Left-G_cingul-Post-dorsal	2130.0	3.112	556.0	0.156
Left-G_cingul-Post-ventral	935.0	2.695	279.0	0.158
Left-G_cuneus	5231.0	2.279	1893.0	0.14300000000000002
Left-G_front_inf-Opercular	4284.0	2.977	1092.0	0.126
Left-G_front_inf-Orbital	1537.0	2.911	351.0	0.14
Left-G_front_inf-Triangul	3745.0	2.698	1054.0	0.138
Left-G_front_middle	14610.0	2.708	4156.0	0.131
Left-G_front_sup	24235.0	2.9760000000000004	6412.0	0.13
Left-G_Ins_lg&S_cent_ins	2099.0	3.1189999999999998	650.0	0.15
Left-G_insular_short	2936.0	3.455	586.0	0.134
Left-G_occipital_middle	6327.0	2.5780000000000003	1876.0	0.133
Left-G_occipital_sup	3296.0	2.32	1252.0	0.11900000000000001
Left-G_oc-temp_lat-fusifor	6574.0	2.8680000000000003	1828.0	0.136
Left-G_oc-temp_med-Lingual	6251.0	2.221	2475.0	0.141
Left-G_oc-temp_med-Parahip	3140.0	2.932	785.0	0.096
Left-G_orbital	7999.0	2.728	2044.0	0.133
Left-G_pariet_inf-Angular	8542.0	2.8169999999999997	2376.0	0.126
Left-G_pariet_inf-Supramar	7350.0	2.7110000000000003	2132.0	0.125
Left-G_parietal_sup	9161.0	2.648	2679.0	0.11800000000000001
Left-G_postcentral	5562.0	2.323	1875.0	0.11800000000000001
Left-G_precentral	7762.0	3.202	1783.0	0.098
Left-G_precuneus	7283.0	2.714	2107.0	0.132
Left-G_rectus	2771.0	2.472	806.0	0.146
Left-G_subcallosal	1699.0	2.892	552.0	0.095
Left-G_temp_sup-G_T_transv	998.0	2.7760000000000002	288.0	0.11199999999999999
Left-G_temp_sup-Lateral	7236.0	3.1060000000000003	1676.0	0.127
Left-G_temp_sup-Plan_polar	1987.0	3.222	519.0	0.066
Left-G_temp_sup-Plan_tempo	2293.0	2.603	787.0	0.08900000000000001
Left-G_temporal_inf	8613.0	2.944	2143.0	0.131
Left-G_temporal_middle	9952.0	3.1860000000000004	2195.0	0.132
Left-Lat_Fis-ant-Horizont	566.0	2.1630000000000003	278.0	0.08199999999999999
Left-Lat_Fis-ant-Vertical	733.0	2.447	339.0	0.087
Left-Lat_Fis-post	1904.0	2.728	875.0	0.11699999999999999
Left-Pole_occipital	3177.0	1.9809999999999999	1446.0	0.14400000000000002
Left-Pole_temporal	5304.0	3.295	1051.0	0.131
Left-S_calcarine	4940.0	2.122	2655.0	0.13
Left-S_central	4310.0	2.113	2284.0	0.09
Left-S_cingul-Marginalis	2240.0	2.387	1035.0	0.10800000000000001
Left-S_circular_insula_ant	1182.0	2.852	464.0	0.086
Left-S_circular_insula_inf	2690.0	2.667	1203.0	0.08900000000000001
Left-S_circular_insula_sup	3266.0	2.589	1520.0	0.095
Left-S_collat_transv_ant	1859.0	2.544	750.0	0.125
Left-S_collat_transv_post	730.0	2.1790000000000003	388.0	0.10400000000000001
Left-S_front_inf	5411.0	2.441	2265.0	0.11800000000000001
Left-S_front_middle	2201.0	2.095	1163.0	0.1
Left-S_front_sup	6508.0	2.491	2721.0	0.09699999999999999
Left-S_interm_prim-Jensen	630.0	2.412	295.0	0.099
Left-S_intrapariet&P_trans	5452.0	2.245	2779.0	0.10300000000000001
Left-S_oc_middle&Lunatus	1218.0	2.18	638.0	0.11800000000000001
Left-S_oc_sup&transversal	2009.0	2.2230000000000003	951.0	0.114
Left-S_occipital_ant	1057.0	2.225	539.0	0.122
Left-S_oc-temp_lat	1938.0	2.36	874.0	0.1
Left-S_oc-temp_med&Lingual	4161.0	2.351	1966.0	0.106
Left-S_orbital_lateral	863.0	2.274	405.0	0.136
Left-S_orbital_med-olfact	1205.0	2.131	655.0	0.106
Left-S_orbital-H_Shaped	2934.0	2.363	1214.0	0.122
Left-S_parieto_occipital	4441.0	2.447	1968.0	0.121
Left-S_pericallosal	1360.0	1.595	1082.0	0.111
Left-S_postcentral	4778.0	2.253	2391.0	0.102
Left-S_precentral-inf-part	3168.0	2.5789999999999997	1340.0	0.09300000000000001
Left-S_precentral-sup-part	1809.0	2.3569999999999998	852.0	0.091
Left-S_suborbital	945.0	2.019	535.0	0.111
Left-S_subparietal	2190.0	2.358	929.0	0.134
Left-S_temporal_inf	2490.0	2.233	1335.0	0.106
Left-S_temporal_sup	13045.0	2.46	5481.0	0.1
Left-S_temporal_transverse	1156.0	2.866	444.0	0.158
BrainSegVolNotVent	1384451.0	1384451.0	106047.0	1384451.0
eTIV	1641357.4012799999	1641357.4012799999	1384451.0	1641357.4012799999
