name	volume	thickness	area	meancurv
Left-bankssts	3922.0	2.782	1353.0	0.095
Left-caudalanteriorcingulate	2400.0	2.764	796.0	0.138
Left-caudalmiddlefrontal	7710.0	2.64	2658.0	0.113
Left-cuneus	4837.0	2.085	2234.0	0.152
Left-entorhinal	1757.0	3.287	371.0	0.11199999999999999
Left-fusiform	11785.0	2.75	3701.0	0.12300000000000001
Left-inferiorparietal	17675.0	2.787	5711.0	0.10800000000000001
Left-inferiortemporal	16099.0	2.932	4493.0	0.125
Left-isthmuscingulate	3090.0	2.383	1169.0	0.121
Left-lateraloccipital	17836.0	2.444	6747.0	0.134
Left-lateralorbitofrontal	9289.0	2.504	3208.0	0.12
Left-lingual	9333.0	2.275	3790.0	0.14300000000000002
Left-medialorbitofrontal	6062.0	2.436	2169.0	0.12300000000000001
Left-middletemporal	14316.0	2.907	3963.0	0.125
Left-parahippocampal	2399.0	2.847	738.0	0.08900000000000001
Left-paracentral	4618.0	2.542	1659.0	0.106
Left-parsopercularis	5904.0	2.662	1921.0	0.106
Left-parsorbitalis	3656.0	2.9010000000000002	950.0	0.13699999999999998
Left-parstriangularis	5161.0	2.562	1713.0	0.125
Left-pericalcarine	2952.0	1.7530000000000001	1892.0	0.134
Left-postcentral	10443.0	2.169	4372.0	0.105
Left-posteriorcingulate	3741.0	2.494	1378.0	0.14300000000000002
Left-precentral	16537.0	2.758	5380.0	0.106
Left-precuneus	12902.0	2.596	4683.0	0.127
Left-rostralanteriorcingulate	3379.0	2.78	1089.0	0.141
Left-rostralmiddlefrontal	19652.0	2.343	7284.0	0.139
Left-superiorfrontal	30119.0	2.73	9620.0	0.124
Left-superiorparietal	18609.0	2.533	6349.0	0.115
Left-superiortemporal	16219.0	2.8710000000000004	4736.0	0.10300000000000001
Left-supramarginal	14403.0	2.7710000000000004	4633.0	0.11800000000000001
Left-frontalpole	1228.0	2.7110000000000003	319.0	0.183
Left-temporalpole	3019.0	3.883	555.0	0.133
Left-transversetemporal	1794.0	2.8989999999999996	525.0	0.10099999999999999
Left-insula	9374.0	3.035	2935.0	0.111
BrainSegVolNotVent	1440272.0	1440272.0	105080.0	1440272.0
eTIV	1642326.665107	1642326.665107	1440272.0	1642326.665107
