name	volume	thickness	area	meancurv
Left-bankssts	3120.0	2.57	1277.0	0.1
Left-caudalanteriorcingulate	1428.0	2.885	514.0	0.129
Left-caudalmiddlefrontal	6067.0	2.6039999999999996	2178.0	0.11
Left-cuneus	3266.0	2.1959999999999997	1426.0	0.151
Left-entorhinal	1903.0	3.33	418.0	0.113
Left-fusiform	8959.0	2.863	2815.0	0.129
Left-inferiorparietal	12280.0	2.677	4186.0	0.121
Left-inferiortemporal	10800.0	2.83	3248.0	0.121
Left-isthmuscingulate	2737.0	2.858	925.0	0.131
Left-lateraloccipital	13682.0	2.379	5198.0	0.138
Left-lateralorbitofrontal	8513.0	2.66	2721.0	0.122
Left-lingual	6094.0	2.053	2946.0	0.14400000000000002
Left-medialorbitofrontal	5099.0	2.355	1880.0	0.126
Left-middletemporal	11119.0	2.903	3090.0	0.12
Left-parahippocampal	2320.0	2.83	688.0	0.087
Left-paracentral	3596.0	2.66	1251.0	0.098
Left-parsopercularis	4863.0	2.605	1625.0	0.11699999999999999
Left-parsorbitalis	2560.0	2.677	678.0	0.124
Left-parstriangularis	4125.0	2.647	1346.0	0.11900000000000001
Left-pericalcarine	2538.0	2.072	1396.0	0.12
Left-postcentral	11084.0	2.396	3999.0	0.12
Left-posteriorcingulate	2777.0	2.6060000000000003	1006.0	0.126
Left-precentral	12929.0	2.7230000000000003	4296.0	0.106
Left-precuneus	9906.0	2.661	3500.0	0.12
Left-rostralanteriorcingulate	2916.0	2.793	907.0	0.122
Left-rostralmiddlefrontal	16859.0	2.471	5882.0	0.13
Left-superiorfrontal	25310.0	2.8680000000000003	7566.0	0.11699999999999999
Left-superiorparietal	12341.0	2.477	4468.0	0.115
Left-superiortemporal	13143.0	2.926	3839.0	0.105
Left-supramarginal	10705.0	2.6660000000000004	3663.0	0.122
Left-frontalpole	989.0	2.5780000000000003	297.0	0.17300000000000001
Left-temporalpole	2611.0	3.86	436.0	0.13699999999999998
Left-transversetemporal	1346.0	2.966	389.0	0.109
Left-insula	7092.0	3.1260000000000003	2218.0	0.12300000000000001
BrainSegVolNotVent	1121926.0	1121926.0	82261.9	1121926.0
eTIV	1307248.794911	1307248.794911	1121926.0	1307248.794911
