name	volume	thickness	area	meancurv
Left-bankssts	3111.0	2.778	1170.0	0.09699999999999999
Left-caudalanteriorcingulate	2214.0	3.049	635.0	0.11599999999999999
Left-caudalmiddlefrontal	5994.0	2.659	2041.0	0.11
Left-cuneus	3636.0	2.125	1583.0	0.131
Left-entorhinal	2048.0	3.444	484.0	0.11199999999999999
Left-fusiform	10720.0	2.947	3149.0	0.13
Left-inferiorparietal	13450.0	2.594	4628.0	0.111
Left-inferiortemporal	11834.0	2.806	3398.0	0.122
Left-isthmuscingulate	2219.0	2.405	808.0	0.12300000000000001
Left-lateraloccipital	13435.0	2.42	5028.0	0.125
Left-lateralorbitofrontal	8711.0	2.73	2703.0	0.128
Left-lingual	8223.0	2.285	3371.0	0.132
Left-medialorbitofrontal	5245.0	2.523	1832.0	0.11699999999999999
Left-middletemporal	11574.0	2.844	3273.0	0.121
Left-parahippocampal	2489.0	2.9210000000000003	753.0	0.092
Left-paracentral	3878.0	2.716	1328.0	0.106
Left-parsopercularis	4926.0	2.7960000000000003	1532.0	0.12
Left-parsorbitalis	2557.0	2.69	689.0	0.139
Left-parstriangularis	3640.0	2.5540000000000003	1227.0	0.11599999999999999
Left-pericalcarine	2211.0	1.6840000000000002	1448.0	0.126
Left-postcentral	9464.0	2.292	3663.0	0.10099999999999999
Left-posteriorcingulate	3506.0	2.679	1174.0	0.134
Left-precentral	13005.0	2.761	4308.0	0.1
Left-precuneus	11010.0	2.6289999999999996	3978.0	0.11599999999999999
Left-rostralanteriorcingulate	3151.0	2.928	887.0	0.133
Left-rostralmiddlefrontal	17017.0	2.49	5827.0	0.14300000000000002
Left-superiorfrontal	24707.0	2.875	7414.0	0.125
Left-superiorparietal	15257.0	2.383	5761.0	0.114
Left-superiortemporal	14697.0	2.915	4258.0	0.10300000000000001
Left-supramarginal	10736.0	2.61	3717.0	0.11800000000000001
Left-frontalpole	1030.0	2.66	274.0	0.18100000000000002
Left-temporalpole	2758.0	3.765	465.0	0.12
Left-transversetemporal	1369.0	2.5869999999999997	461.0	0.106
Left-insula	7192.0	3.145	2277.0	0.121
BrainSegVolNotVent	1192164.0	1192164.0	85542.8	1192164.0
eTIV	1548854.9733459998	1548854.9733459998	1192164.0	1548854.9733459998
