name	volume	thickness	area	meancurv
Left-bankssts	2634.0	2.753	1006.0	0.11699999999999999
Left-caudalanteriorcingulate	2442.0	2.782	722.0	0.13
Left-caudalmiddlefrontal	7123.0	2.6430000000000002	2347.0	0.122
Left-cuneus	3121.0	2.198	1422.0	0.153
Left-entorhinal	1880.0	3.551	364.0	0.13
Left-fusiform	9927.0	2.698	3116.0	0.121
Left-inferiorparietal	14013.0	2.605	4644.0	0.127
Left-inferiortemporal	12380.0	2.806	3722.0	0.136
Left-isthmuscingulate	2994.0	2.448	1085.0	0.12300000000000001
Left-lateraloccipital	15187.0	2.316	5984.0	0.142
Left-lateralorbitofrontal	9434.0	2.74	2940.0	0.132
Left-lingual	7841.0	2.364	3112.0	0.149
Left-medialorbitofrontal	5726.0	2.59	1840.0	0.12
Left-middletemporal	12310.0	2.852	3415.0	0.133
Left-parahippocampal	2383.0	3.2260000000000004	618.0	0.12300000000000001
Left-paracentral	3521.0	2.589	1235.0	0.099
Left-parsopercularis	4136.0	2.687	1325.0	0.11800000000000001
Left-parsorbitalis	2275.0	2.44	686.0	0.122
Left-parstriangularis	3510.0	2.468	1243.0	0.124
Left-pericalcarine	2253.0	1.7990000000000002	1419.0	0.13
Left-postcentral	12184.0	2.23	4687.0	0.122
Left-posteriorcingulate	3609.0	2.6069999999999998	1259.0	0.138
Left-precentral	14354.0	2.745	4749.0	0.109
Left-precuneus	11044.0	2.58	3976.0	0.125
Left-rostralanteriorcingulate	3737.0	3.384	940.0	0.139
Left-rostralmiddlefrontal	16996.0	2.536	5661.0	0.13699999999999998
Left-superiorfrontal	24216.0	2.89	7163.0	0.128
Left-superiorparietal	12632.0	2.416	4479.0	0.126
Left-superiortemporal	13686.0	2.734	4307.0	0.10400000000000001
Left-supramarginal	11412.0	2.569	3954.0	0.12300000000000001
Left-frontalpole	1390.0	3.29	311.0	0.217
Left-temporalpole	2695.0	3.2969999999999997	534.0	0.157
Left-transversetemporal	1339.0	2.83	460.0	0.127
Left-insula	7452.0	3.036	2424.0	0.11599999999999999
BrainSegVolNotVent	1111586.0	1111586.0	87148.0	1111586.0
eTIV	1219311.0153040001	1219311.0153040001	1111586.0	1219311.0153040001
