name	volume	thickness	area	meancurv
Left-bankssts	2947.0	2.496	1217.0	0.10800000000000001
Left-caudalanteriorcingulate	1692.0	2.678	566.0	0.13
Left-caudalmiddlefrontal	6081.0	2.595	2246.0	0.114
Left-cuneus	3203.0	2.2030000000000003	1418.0	0.15
Left-entorhinal	3140.0	4.084	556.0	0.12300000000000001
Left-fusiform	10557.0	2.786	3342.0	0.126
Left-inferiorparietal	15627.0	2.521	5487.0	0.121
Left-inferiortemporal	13461.0	2.71	4207.0	0.129
Left-isthmuscingulate	2379.0	2.258	965.0	0.126
Left-lateraloccipital	14325.0	2.291	5727.0	0.142
Left-lateralorbitofrontal	9785.0	2.714	3183.0	0.132
Left-lingual	5959.0	2.2159999999999997	2504.0	0.133
Left-medialorbitofrontal	6586.0	2.5140000000000002	2222.0	0.111
Left-middletemporal	15569.0	2.761	4442.0	0.132
Left-parahippocampal	2237.0	2.91	704.0	0.11599999999999999
Left-paracentral	5093.0	2.524	1772.0	0.11199999999999999
Left-parsopercularis	5167.0	2.636	1697.0	0.11
Left-parsorbitalis	2820.0	2.8169999999999997	762.0	0.136
Left-parstriangularis	3453.0	2.553	1207.0	0.125
Left-pericalcarine	1631.0	1.8090000000000002	999.0	0.125
Left-postcentral	11477.0	2.116	4884.0	0.11599999999999999
Left-posteriorcingulate	3335.0	2.496	1236.0	0.13
Left-precentral	16192.0	2.7539999999999996	5317.0	0.106
Left-precuneus	9444.0	2.576	3515.0	0.12300000000000001
Left-rostralanteriorcingulate	2999.0	2.7689999999999997	1005.0	0.132
Left-rostralmiddlefrontal	17926.0	2.411	6394.0	0.136
Left-superiorfrontal	27052.0	2.787	8334.0	0.11800000000000001
Left-superiorparietal	14660.0	2.333	5742.0	0.121
Left-superiortemporal	14267.0	3.005	4047.0	0.11
Left-supramarginal	13533.0	2.688	4523.0	0.12300000000000001
Left-frontalpole	1276.0	2.822	294.0	0.16
Left-temporalpole	2955.0	3.83	556.0	0.124
Left-transversetemporal	1137.0	2.531	425.0	0.132
Left-insula	8778.0	3.105	2741.0	0.115
BrainSegVolNotVent	1211414.0	1211414.0	94136.8	1211414.0
eTIV	1447359.780846	1447359.780846	1211414.0	1447359.780846
