name	volume	thickness	area	meancurv
Left-G&S_frontomargin	2252.0	2.392	839.0	0.146
Left-G&S_occipital_inf	3529.0	2.43	1262.0	0.13699999999999998
Left-G&S_paracentral	3270.0	2.545	1057.0	0.107
Left-G&S_subcentral	4414.0	2.741	1360.0	0.129
Left-G&S_transv_frontopol	1792.0	2.73	507.0	0.16699999999999998
Left-G&S_cingul-Ant	5051.0	2.8680000000000003	1598.0	0.122
Left-G&S_cingul-Mid-Ant	2732.0	2.78	939.0	0.113
Left-G&S_cingul-Mid-Post	2927.0	2.74	1036.0	0.121
Left-G_cingul-Post-dorsal	1640.0	3.2510000000000003	406.0	0.146
Left-G_cingul-Post-ventral	637.0	2.7939999999999996	186.0	0.12
Left-G_cuneus	4191.0	1.94	1819.0	0.154
Left-G_front_inf-Opercular	3206.0	2.721	917.0	0.128
Left-G_front_inf-Orbital	1376.0	2.5540000000000003	384.0	0.141
Left-G_front_inf-Triangul	2420.0	2.509	756.0	0.133
Left-G_front_middle	13506.0	2.761	3747.0	0.135
Left-G_front_sup	20722.0	2.8310000000000004	6041.0	0.134
Left-G_Ins_lg&S_cent_ins	1537.0	3.162	444.0	0.128
Left-G_insular_short	2432.0	3.238	536.0	0.124
Left-G_occipital_middle	4828.0	2.5380000000000003	1482.0	0.14400000000000002
Left-G_occipital_sup	3942.0	2.565	1381.0	0.136
Left-G_oc-temp_lat-fusifor	4626.0	2.892	1230.0	0.126
Left-G_oc-temp_med-Lingual	4547.0	2.086	1895.0	0.157
Left-G_oc-temp_med-Parahip	3067.0	3.138	694.0	0.10400000000000001
Left-G_orbital	6145.0	2.717	1696.0	0.151
Left-G_pariet_inf-Angular	5284.0	2.847	1467.0	0.136
Left-G_pariet_inf-Supramar	8412.0	2.81	2381.0	0.136
Left-G_parietal_sup	8124.0	2.6660000000000004	2335.0	0.138
Left-G_postcentral	3698.0	2.33	1258.0	0.12
Left-G_precentral	6428.0	2.8360000000000003	1744.0	0.109
Left-G_precuneus	6170.0	2.6639999999999997	1874.0	0.134
Left-G_rectus	2298.0	2.753	605.0	0.138
Left-G_subcallosal	1592.0	2.681	592.0	0.114
Left-G_temp_sup-G_T_transv	1316.0	2.6860000000000004	390.0	0.125
Left-G_temp_sup-Lateral	6676.0	3.071	1565.0	0.141
Left-G_temp_sup-Plan_polar	1857.0	3.7910000000000004	405.0	0.11199999999999999
Left-G_temp_sup-Plan_tempo	2089.0	2.7560000000000002	718.0	0.10800000000000001
Left-G_temporal_inf	6531.0	2.821	1730.0	0.155
Left-G_temporal_middle	8066.0	2.7939999999999996	2096.0	0.147
Left-Lat_Fis-ant-Horizont	511.0	2.158	268.0	0.08900000000000001
Left-Lat_Fis-ant-Vertical	469.0	2.301	232.0	0.11
Left-Lat_Fis-post	1583.0	2.657	788.0	0.113
Left-Pole_occipital	3920.0	2.073	1669.0	0.141
Left-Pole_temporal	5352.0	3.1289999999999996	1132.0	0.149
Left-S_calcarine	3072.0	1.9969999999999999	1819.0	0.132
Left-S_central	3420.0	1.966	1993.0	0.10800000000000001
Left-S_cingul-Marginalis	1593.0	2.432	745.0	0.09699999999999999
Left-S_circular_insula_ant	897.0	2.955	361.0	0.094
Left-S_circular_insula_inf	2394.0	2.924	990.0	0.10099999999999999
Left-S_circular_insula_sup	2418.0	2.569	1193.0	0.10300000000000001
Left-S_collat_transv_ant	1647.0	2.3819999999999997	715.0	0.1
Left-S_collat_transv_post	957.0	2.35	464.0	0.15
Left-S_front_inf	2853.0	2.219	1419.0	0.10400000000000001
Left-S_front_middle	2430.0	2.324	1205.0	0.11800000000000001
Left-S_front_sup	4804.0	2.46	2110.0	0.102
Left-S_interm_prim-Jensen	240.0	3.0	86.0	0.141
Left-S_intrapariet&P_trans	5312.0	2.363	2593.0	0.11
Left-S_oc_middle&Lunatus	1177.0	2.3280000000000003	605.0	0.136
Left-S_oc_sup&transversal	2004.0	2.4019999999999997	909.0	0.134
Left-S_occipital_ant	1227.0	2.2769999999999997	594.0	0.13699999999999998
Left-S_oc-temp_lat	1655.0	2.2319999999999998	830.0	0.10800000000000001
Left-S_oc-temp_med&Lingual	3276.0	2.356	1593.0	0.109
Left-S_orbital_lateral	415.0	2.4	213.0	0.145
Left-S_orbital_med-olfact	861.0	2.551	408.0	0.13
Left-S_orbital-H_Shaped	2537.0	2.478	952.0	0.132
Left-S_parieto_occipital	5128.0	2.494	2328.0	0.128
Left-S_pericallosal	1378.0	2.109	856.0	0.125
Left-S_postcentral	4825.0	2.2840000000000003	2211.0	0.10800000000000001
Left-S_precentral-inf-part	3660.0	2.47	1544.0	0.102
Left-S_precentral-sup-part	1982.0	2.571	858.0	0.109
Left-S_suborbital	1571.0	2.7489999999999997	629.0	0.122
Left-S_subparietal	1565.0	2.6860000000000004	658.0	0.121
Left-S_temporal_inf	2190.0	2.485	1015.0	0.115
Left-S_temporal_sup	9552.0	2.537	3964.0	0.114
Left-S_temporal_transverse	647.0	2.474	319.0	0.10400000000000001
BrainSegVolNotVent	1225167.0	1225167.0	91640.9	1225167.0
eTIV	1611229.257359	1611229.257359	1225167.0	1611229.257359
