name	volume	thickness	area	meancurv
Left-bankssts	2974.0	2.6910000000000003	1159.0	0.102
Left-caudalanteriorcingulate	2561.0	2.593	898.0	0.142
Left-caudalmiddlefrontal	5726.0	2.448	2175.0	0.11900000000000001
Left-cuneus	2986.0	1.848	1511.0	0.138
Left-entorhinal	2426.0	3.3569999999999998	616.0	0.10099999999999999
Left-fusiform	10116.0	2.563	3471.0	0.126
Left-inferiorparietal	13731.0	2.5639999999999996	4850.0	0.114
Left-inferiortemporal	12535.0	2.6239999999999997	4001.0	0.124
Left-isthmuscingulate	2216.0	2.135	967.0	0.129
Left-lateraloccipital	13205.0	2.335	5125.0	0.127
Left-lateralorbitofrontal	7310.0	2.478	2638.0	0.129
Left-lingual	5817.0	2.036	2710.0	0.127
Left-medialorbitofrontal	4853.0	2.434	1758.0	0.12
Left-middletemporal	11484.0	2.761	3471.0	0.132
Left-parahippocampal	2155.0	2.694	724.0	0.121
Left-paracentral	3528.0	2.4019999999999997	1340.0	0.109
Left-parsopercularis	4716.0	2.583	1620.0	0.127
Left-parsorbitalis	2438.0	2.614	691.0	0.13699999999999998
Left-parstriangularis	3848.0	2.613	1255.0	0.138
Left-pericalcarine	1655.0	1.64	1093.0	0.134
Left-postcentral	10096.0	2.209	4134.0	0.11800000000000001
Left-posteriorcingulate	4071.0	2.471	1490.0	0.14300000000000002
Left-precentral	14180.0	2.701	4767.0	0.11
Left-precuneus	9784.0	2.448	3755.0	0.121
Left-rostralanteriorcingulate	3197.0	2.688	1051.0	0.129
Left-rostralmiddlefrontal	15367.0	2.327	5765.0	0.127
Left-superiorfrontal	21566.0	2.694	6914.0	0.128
Left-superiorparietal	12657.0	2.3480000000000003	4912.0	0.121
Left-superiortemporal	12531.0	2.7889999999999997	3949.0	0.113
Left-supramarginal	12755.0	2.57	4446.0	0.126
Left-frontalpole	998.0	2.9410000000000003	237.0	0.17
Left-temporalpole	2923.0	3.7760000000000002	503.0	0.152
Left-transversetemporal	1449.0	2.582	484.0	0.1
Left-insula	7395.0	2.859	2469.0	0.11699999999999999
BrainSegVolNotVent	1152858.0	1152858.0	86943.5	1152858.0
eTIV	1245058.25468	1245058.25468	1152858.0	1245058.25468
