name	volume	thickness	area	meancurv
Left-bankssts	2966.0	2.533	1166.0	0.109
Left-caudalanteriorcingulate	1912.0	3.012	586.0	0.13699999999999998
Left-caudalmiddlefrontal	5513.0	2.555	2098.0	0.11599999999999999
Left-cuneus	3146.0	2.127	1352.0	0.152
Left-entorhinal	2045.0	3.111	530.0	0.12
Left-fusiform	8618.0	2.819	2667.0	0.135
Left-inferiorparietal	11453.0	2.546	4231.0	0.128
Left-inferiortemporal	10232.0	2.76	3176.0	0.134
Left-isthmuscingulate	2505.0	2.178	1052.0	0.122
Left-lateraloccipital	12551.0	2.4090000000000003	4631.0	0.153
Left-lateralorbitofrontal	8292.0	2.803	2564.0	0.134
Left-lingual	6945.0	2.206	3104.0	0.146
Left-medialorbitofrontal	5124.0	2.494	1839.0	0.121
Left-middletemporal	9787.0	2.7119999999999997	2965.0	0.133
Left-parahippocampal	1715.0	2.886	522.0	0.10400000000000001
Left-paracentral	3523.0	2.364	1328.0	0.11
Left-parsopercularis	5035.0	2.5860000000000003	1757.0	0.13
Left-parsorbitalis	2224.0	2.655	640.0	0.134
Left-parstriangularis	3579.0	2.5140000000000002	1310.0	0.14400000000000002
Left-pericalcarine	2001.0	1.696	1376.0	0.161
Left-postcentral	9487.0	2.081	4076.0	0.11800000000000001
Left-posteriorcingulate	2908.0	2.537	1048.0	0.142
Left-precentral	12133.0	2.511	4402.0	0.11199999999999999
Left-precuneus	9974.0	2.491	3774.0	0.13
Left-rostralanteriorcingulate	2315.0	2.872	724.0	0.129
Left-rostralmiddlefrontal	15795.0	2.408	5880.0	0.141
Left-superiorfrontal	20745.0	2.6710000000000003	6843.0	0.129
Left-superiorparietal	11500.0	2.255	4558.0	0.125
Left-superiortemporal	12601.0	2.7680000000000002	3856.0	0.111
Left-supramarginal	10560.0	2.542	3826.0	0.132
Left-frontalpole	735.0	2.3040000000000003	246.0	0.142
Left-temporalpole	2627.0	3.5980000000000003	480.0	0.138
Left-transversetemporal	1359.0	2.445	475.0	0.11599999999999999
Left-insula	6782.0	3.1060000000000003	2130.0	0.121
BrainSegVolNotVent	1074820.0	1074820.0	81210.6	1074820.0
eTIV	1243840.702788	1243840.702788	1074820.0	1243840.702788
