name	volume	thickness	area	meancurv
Left-bankssts	1990.0	2.609	788.0	0.11
Left-caudalanteriorcingulate	2314.0	2.763	744.0	0.13
Left-caudalmiddlefrontal	5142.0	2.531	1878.0	0.10800000000000001
Left-cuneus	3434.0	2.135	1609.0	0.153
Left-entorhinal	1893.0	3.165	453.0	0.141
Left-fusiform	8786.0	2.742	2822.0	0.131
Left-inferiorparietal	11381.0	2.605	3998.0	0.11699999999999999
Left-inferiortemporal	10316.0	2.7060000000000004	3229.0	0.122
Left-isthmuscingulate	2505.0	2.224	975.0	0.126
Left-lateraloccipital	13369.0	2.379	5079.0	0.139
Left-lateralorbitofrontal	8343.0	2.7680000000000002	2580.0	0.133
Left-lingual	6899.0	2.176	3099.0	0.139
Left-medialorbitofrontal	5534.0	2.6839999999999997	1851.0	0.124
Left-middletemporal	10907.0	2.885	2992.0	0.129
Left-parahippocampal	2479.0	3.014	742.0	0.124
Left-paracentral	3371.0	2.5069999999999997	1258.0	0.099
Left-parsopercularis	4504.0	2.6860000000000004	1492.0	0.11199999999999999
Left-parsorbitalis	2030.0	2.501	605.0	0.124
Left-parstriangularis	3152.0	2.411	1219.0	0.10800000000000001
Left-pericalcarine	2553.0	1.797	1566.0	0.126
Left-postcentral	8569.0	2.15	3520.0	0.102
Left-posteriorcingulate	3194.0	2.489	1212.0	0.139
Left-precentral	12610.0	2.611	4323.0	0.102
Left-precuneus	9763.0	2.535	3623.0	0.127
Left-rostralanteriorcingulate	3012.0	2.991	899.0	0.133
Left-rostralmiddlefrontal	15839.0	2.419	5676.0	0.135
Left-superiorfrontal	20761.0	2.665	6867.0	0.12300000000000001
Left-superiorparietal	14736.0	2.43	5317.0	0.11800000000000001
Left-superiortemporal	11721.0	2.841	3588.0	0.106
Left-supramarginal	10905.0	2.7739999999999996	3609.0	0.124
Left-frontalpole	1014.0	2.862	262.0	0.17300000000000001
Left-temporalpole	1702.0	2.708	464.0	0.141
Left-transversetemporal	1187.0	2.843	356.0	0.115
Left-insula	6952.0	3.014	2266.0	0.124
BrainSegVolNotVent	1067063.0	1067063.0	80958.5	1067063.0
eTIV	1285366.890815	1285366.890815	1067063.0	1285366.890815
