name	volume	thickness	area	meancurv
Left-bankssts	2268.0	2.519	952.0	0.105
Left-caudalanteriorcingulate	1174.0	2.7089999999999996	406.0	0.134
Left-caudalmiddlefrontal	5447.0	2.4290000000000003	2050.0	0.113
Left-cuneus	3158.0	1.932	1544.0	0.151
Left-entorhinal	2237.0	3.4419999999999997	505.0	0.105
Left-fusiform	10891.0	2.728	3337.0	0.134
Left-inferiorparietal	10600.0	2.403	4136.0	0.135
Left-inferiortemporal	9408.0	2.572	3132.0	0.122
Left-isthmuscingulate	2911.0	2.4619999999999997	1117.0	0.126
Left-lateraloccipital	13170.0	2.106	6057.0	0.14300000000000002
Left-lateralorbitofrontal	7804.0	2.715	2549.0	0.14
Left-lingual	8007.0	2.155	3467.0	0.15
Left-medialorbitofrontal	5021.0	2.707	1666.0	0.129
Left-middletemporal	9324.0	2.8560000000000003	2656.0	0.142
Left-parahippocampal	2232.0	2.8480000000000003	695.0	0.08199999999999999
Left-paracentral	3277.0	2.3890000000000002	1243.0	0.11
Left-parsopercularis	4592.0	2.404	1692.0	0.129
Left-parsorbitalis	2283.0	2.375	764.0	0.16699999999999998
Left-parstriangularis	4565.0	2.403	1660.0	0.133
Left-pericalcarine	2385.0	1.621	1686.0	0.153
Left-postcentral	8046.0	2.0180000000000002	3595.0	0.109
Left-posteriorcingulate	2786.0	2.5789999999999997	988.0	0.129
Left-precentral	11802.0	2.455	4393.0	0.10099999999999999
Left-precuneus	10442.0	2.428	4070.0	0.13699999999999998
Left-rostralanteriorcingulate	1295.0	2.826	410.0	0.073
Left-rostralmiddlefrontal	13904.0	2.242	5413.0	0.13699999999999998
Left-superiorfrontal	22309.0	2.7560000000000002	7176.0	0.12300000000000001
Left-superiorparietal	11601.0	2.164	4866.0	0.12300000000000001
Left-superiortemporal	12604.0	2.7110000000000003	4015.0	0.113
Left-supramarginal	10933.0	2.4330000000000003	4144.0	0.13699999999999998
Left-frontalpole	978.0	2.875	253.0	0.161
Left-temporalpole	2381.0	3.5610000000000004	444.0	0.14
Left-transversetemporal	1341.0	2.5380000000000003	461.0	0.105
Left-insula	7374.0	3.097	2205.0	0.121
BrainSegVolNotVent	1100980.0	1100980.0	83703.3	1100980.0
eTIV	1271007.993467	1271007.993467	1100980.0	1271007.993467
