name	volume	thickness	area	meancurv
Left-G&S_frontomargin	2089.0	2.276	817.0	0.151
Left-G&S_occipital_inf	2676.0	2.42	1011.0	0.146
Left-G&S_paracentral	2809.0	2.5140000000000002	928.0	0.11199999999999999
Left-G&S_subcentral	3341.0	2.75	1082.0	0.13
Left-G&S_transv_frontopol	1992.0	2.45	607.0	0.17
Left-G&S_cingul-Ant	3851.0	2.775	1263.0	0.124
Left-G&S_cingul-Mid-Ant	2331.0	2.569	849.0	0.115
Left-G&S_cingul-Mid-Post	2380.0	2.5380000000000003	895.0	0.121
Left-G_cingul-Post-dorsal	1555.0	2.9939999999999998	413.0	0.154
Left-G_cingul-Post-ventral	532.0	2.46	174.0	0.15
Left-G_cuneus	3096.0	1.972	1411.0	0.147
Left-G_front_inf-Opercular	3353.0	2.76	943.0	0.12300000000000001
Left-G_front_inf-Orbital	1194.0	2.93	283.0	0.151
Left-G_front_inf-Triangul	2790.0	2.717	797.0	0.142
Left-G_front_middle	9318.0	2.574	2795.0	0.139
Left-G_front_sup	16915.0	2.773	4884.0	0.132
Left-G_Ins_lg&S_cent_ins	1535.0	3.48	444.0	0.127
Left-G_insular_short	2217.0	3.648	410.0	0.13
Left-G_occipital_middle	4495.0	2.679	1301.0	0.14300000000000002
Left-G_occipital_sup	2981.0	2.6719999999999997	879.0	0.124
Left-G_oc-temp_lat-fusifor	3578.0	2.765	1002.0	0.14400000000000002
Left-G_oc-temp_med-Lingual	4138.0	2.093	1662.0	0.14400000000000002
Left-G_oc-temp_med-Parahip	3652.0	3.113	912.0	0.13
Left-G_orbital	5850.0	2.575	1674.0	0.136
Left-G_pariet_inf-Angular	3686.0	2.735	1089.0	0.13699999999999998
Left-G_pariet_inf-Supramar	7117.0	2.721	2097.0	0.12
Left-G_parietal_sup	4851.0	2.358	1624.0	0.128
Left-G_postcentral	3915.0	2.352	1294.0	0.11900000000000001
Left-G_precentral	5432.0	3.0260000000000002	1405.0	0.10099999999999999
Left-G_precuneus	5252.0	2.5540000000000003	1672.0	0.129
Left-G_rectus	1932.0	2.448	614.0	0.132
Left-G_subcallosal	1180.0	2.6630000000000003	472.0	0.115
Left-G_temp_sup-G_T_transv	860.0	2.762	257.0	0.132
Left-G_temp_sup-Lateral	4855.0	3.174	1045.0	0.141
Left-G_temp_sup-Plan_polar	1868.0	3.6239999999999997	441.0	0.07400000000000001
Left-G_temp_sup-Plan_tempo	2364.0	2.623	837.0	0.086
Left-G_temporal_inf	7157.0	2.843	1863.0	0.149
Left-G_temporal_middle	5439.0	2.9619999999999997	1355.0	0.14
Left-Lat_Fis-ant-Horizont	354.0	2.063	187.0	0.10400000000000001
Left-Lat_Fis-ant-Vertical	498.0	2.194	242.0	0.10400000000000001
Left-Lat_Fis-post	1947.0	2.457	928.0	0.092
Left-Pole_occipital	3603.0	2.2	1435.0	0.13699999999999998
Left-Pole_temporal	5290.0	3.383	1093.0	0.142
Left-S_calcarine	2765.0	2.052	1623.0	0.133
Left-S_central	3640.0	2.175	1848.0	0.094
Left-S_cingul-Marginalis	1361.0	2.325	672.0	0.107
Left-S_circular_insula_ant	1003.0	3.062	380.0	0.106
Left-S_circular_insula_inf	2085.0	2.966	876.0	0.086
Left-S_circular_insula_sup	2448.0	2.6510000000000002	1134.0	0.099
Left-S_collat_transv_ant	1496.0	2.448	672.0	0.087
Left-S_collat_transv_post	470.0	2.3569999999999998	269.0	0.126
Left-S_front_inf	2500.0	2.274	1188.0	0.113
Left-S_front_middle	1695.0	2.1180000000000003	871.0	0.12
Left-S_front_sup	4075.0	2.465	1751.0	0.107
Left-S_interm_prim-Jensen	263.0	3.47	83.0	0.132
Left-S_intrapariet&P_trans	3527.0	2.155	1883.0	0.105
Left-S_oc_middle&Lunatus	1362.0	2.2769999999999997	713.0	0.105
Left-S_oc_sup&transversal	1518.0	2.345	737.0	0.11900000000000001
Left-S_occipital_ant	836.0	2.399	370.0	0.09699999999999999
Left-S_oc-temp_lat	1453.0	2.693	618.0	0.106
Left-S_oc-temp_med&Lingual	2411.0	2.64	1057.0	0.124
Left-S_orbital_lateral	404.0	1.94	233.0	0.124
Left-S_orbital_med-olfact	847.0	2.2880000000000003	444.0	0.11199999999999999
Left-S_orbital-H_Shaped	2666.0	2.4930000000000003	1071.0	0.113
Left-S_parieto_occipital	3555.0	2.6010000000000004	1579.0	0.11699999999999999
Left-S_pericallosal	959.0	1.758	737.0	0.12300000000000001
Left-S_postcentral	3917.0	2.191	1837.0	0.11699999999999999
Left-S_precentral-inf-part	2035.0	2.6039999999999996	843.0	0.08800000000000001
Left-S_precentral-sup-part	1882.0	2.496	844.0	0.098
Left-S_suborbital	916.0	2.323	450.0	0.11699999999999999
Left-S_subparietal	1335.0	2.5869999999999997	573.0	0.129
Left-S_temporal_inf	1662.0	2.48	770.0	0.11900000000000001
Left-S_temporal_sup	6519.0	2.484	2840.0	0.1
Left-S_temporal_transverse	572.0	2.687	232.0	0.127
BrainSegVolNotVent	1040819.0	1040819.0	76581.7	1040819.0
eTIV	1115338.365317	1115338.365317	1040819.0	1115338.365317
