name	volume	thickness	area	meancurv
Left-G&S_frontomargin	3200.0	2.4130000000000003	1160.0	0.145
Left-G&S_occipital_inf	5603.0	2.603	1867.0	0.13699999999999998
Left-G&S_paracentral	2918.0	2.36	1053.0	0.111
Left-G&S_subcentral	4641.0	2.8169999999999997	1418.0	0.134
Left-G&S_transv_frontopol	2102.0	2.75	573.0	0.149
Left-G&S_cingul-Ant	5828.0	2.8080000000000003	1957.0	0.133
Left-G&S_cingul-Mid-Ant	2721.0	2.889	939.0	0.105
Left-G&S_cingul-Mid-Post	2403.0	2.539	928.0	0.125
Left-G_cingul-Post-dorsal	1646.0	3.068	406.0	0.166
Left-G_cingul-Post-ventral	714.0	2.6	209.0	0.12300000000000001
Left-G_cuneus	5060.0	2.286	1843.0	0.149
Left-G_front_inf-Opercular	4623.0	2.767	1303.0	0.13699999999999998
Left-G_front_inf-Orbital	1385.0	3.135	307.0	0.16
Left-G_front_inf-Triangul	2888.0	2.736	805.0	0.13699999999999998
Left-G_front_middle	9957.0	2.464	3217.0	0.14800000000000002
Left-G_front_sup	21162.0	2.988	5780.0	0.136
Left-G_Ins_lg&S_cent_ins	1881.0	3.23	550.0	0.131
Left-G_insular_short	2813.0	3.725	554.0	0.132
Left-G_occipital_middle	9071.0	2.73	2541.0	0.13
Left-G_occipital_sup	3779.0	2.457	1300.0	0.134
Left-G_oc-temp_lat-fusifor	5539.0	2.762	1598.0	0.14
Left-G_oc-temp_med-Lingual	6871.0	2.17	2721.0	0.149
Left-G_oc-temp_med-Parahip	4145.0	3.303	952.0	0.102
Left-G_orbital	8276.0	2.887	2116.0	0.142
Left-G_pariet_inf-Angular	7348.0	2.675	2185.0	0.124
Left-G_pariet_inf-Supramar	6740.0	2.71	1968.0	0.128
Left-G_parietal_sup	5805.0	2.5	1782.0	0.13
Left-G_postcentral	5256.0	2.333	1835.0	0.13
Left-G_precentral	7332.0	2.8810000000000002	2022.0	0.111
Left-G_precuneus	6235.0	2.8539999999999996	1742.0	0.13699999999999998
Left-G_rectus	2748.0	2.685	705.0	0.12300000000000001
Left-G_subcallosal	2115.0	3.054	671.0	0.10300000000000001
Left-G_temp_sup-G_T_transv	1321.0	2.786	375.0	0.09300000000000001
Left-G_temp_sup-Lateral	6742.0	2.987	1622.0	0.142
Left-G_temp_sup-Plan_polar	3183.0	4.02	671.0	0.109
Left-G_temp_sup-Plan_tempo	2411.0	2.647	842.0	0.096
Left-G_temporal_inf	8905.0	2.844	2328.0	0.141
Left-G_temporal_middle	9373.0	2.9610000000000003	2291.0	0.135
Left-Lat_Fis-ant-Horizont	607.0	2.387	279.0	0.1
Left-Lat_Fis-ant-Vertical	678.0	2.316	381.0	0.122
Left-Lat_Fis-post	1807.0	2.614	891.0	0.11900000000000001
Left-Pole_occipital	4283.0	2.189	1778.0	0.134
Left-Pole_temporal	6523.0	3.3680000000000003	1353.0	0.13699999999999998
Left-S_calcarine	3851.0	2.165	2058.0	0.125
Left-S_central	4311.0	1.973	2484.0	0.10800000000000001
Left-S_cingul-Marginalis	1369.0	2.19	674.0	0.111
Left-S_circular_insula_ant	1212.0	3.056	484.0	0.106
Left-S_circular_insula_inf	3083.0	3.239	1179.0	0.08199999999999999
Left-S_circular_insula_sup	2910.0	2.799	1273.0	0.10400000000000001
Left-S_collat_transv_ant	1759.0	2.745	749.0	0.09699999999999999
Left-S_collat_transv_post	1087.0	2.488	494.0	0.14800000000000002
Left-S_front_inf	3097.0	2.182	1468.0	0.11199999999999999
Left-S_front_middle	2434.0	2.153	1139.0	0.127
Left-S_front_sup	6216.0	2.476	2532.0	0.11599999999999999
Left-S_interm_prim-Jensen	222.0	2.846	83.0	0.161
Left-S_intrapariet&P_trans	4462.0	2.3	2136.0	0.10800000000000001
Left-S_oc_middle&Lunatus	2466.0	2.3209999999999997	1253.0	0.114
Left-S_oc_sup&transversal	2982.0	2.4219999999999997	1390.0	0.113
Left-S_occipital_ant	2231.0	2.359	1046.0	0.107
Left-S_oc-temp_lat	1504.0	2.509	694.0	0.10400000000000001
Left-S_oc-temp_med&Lingual	3831.0	2.532	1694.0	0.10300000000000001
Left-S_orbital_lateral	608.0	2.149	325.0	0.11800000000000001
Left-S_orbital_med-olfact	1133.0	2.4090000000000003	553.0	0.107
Left-S_orbital-H_Shaped	3419.0	2.679	1239.0	0.129
Left-S_parieto_occipital	3981.0	2.487	1808.0	0.109
Left-S_pericallosal	1698.0	2.52	857.0	0.128
Left-S_postcentral	4920.0	2.333	2206.0	0.11199999999999999
Left-S_precentral-inf-part	3375.0	2.531	1508.0	0.10099999999999999
Left-S_precentral-sup-part	1970.0	2.3569999999999998	960.0	0.086
Left-S_suborbital	1044.0	2.241	537.0	0.115
Left-S_subparietal	1978.0	2.557	840.0	0.127
Left-S_temporal_inf	3707.0	2.536	1551.0	0.111
Left-S_temporal_sup	12087.0	2.504	5114.0	0.095
Left-S_temporal_transverse	878.0	2.31	452.0	0.09699999999999999
BrainSegVolNotVent	1342404.0	1342404.0	102600.0	1342404.0
eTIV	1767804.677934	1767804.677934	1342404.0	1767804.677934
