name	volume	thickness	area	meancurv
Left-bankssts	2500.0	2.593	999.0	0.114
Left-caudalanteriorcingulate	2131.0	2.489	782.0	0.145
Left-caudalmiddlefrontal	3865.0	2.5869999999999997	1537.0	0.124
Left-cuneus	2937.0	2.059	1400.0	0.16699999999999998
Left-entorhinal	1944.0	3.7680000000000002	403.0	0.11699999999999999
Left-fusiform	11330.0	2.806	3408.0	0.125
Left-inferiorparietal	13484.0	2.512	4901.0	0.124
Left-inferiortemporal	10669.0	2.582	3563.0	0.122
Left-isthmuscingulate	2944.0	2.184	1270.0	0.129
Left-lateraloccipital	12831.0	2.1959999999999997	5349.0	0.141
Left-lateralorbitofrontal	8204.0	2.49	2989.0	0.135
Left-lingual	6465.0	2.1180000000000003	2872.0	0.14
Left-medialorbitofrontal	5631.0	2.4090000000000003	2153.0	0.126
Left-middletemporal	11906.0	2.6460000000000004	3624.0	0.129
Left-parahippocampal	2213.0	2.835	671.0	0.10300000000000001
Left-paracentral	3203.0	2.487	1196.0	0.106
Left-parsopercularis	7218.0	2.6439999999999997	2413.0	0.122
Left-parsorbitalis	2655.0	2.741	763.0	0.152
Left-parstriangularis	4420.0	2.315	1744.0	0.126
Left-pericalcarine	2433.0	1.795	1460.0	0.14300000000000002
Left-postcentral	10334.0	2.131	4251.0	0.115
Left-posteriorcingulate	3647.0	2.388	1399.0	0.146
Left-precentral	13286.0	2.5980000000000003	4675.0	0.10800000000000001
Left-precuneus	9319.0	2.444	3627.0	0.127
Left-rostralanteriorcingulate	3116.0	2.7680000000000002	1013.0	0.139
Left-rostralmiddlefrontal	19078.0	2.312	7426.0	0.14300000000000002
Left-superiorfrontal	25578.0	2.725	8342.0	0.124
Left-superiorparietal	10013.0	2.2230000000000003	4199.0	0.122
Left-superiortemporal	13323.0	2.83	4098.0	0.105
Left-supramarginal	13540.0	2.585	4760.0	0.127
Left-frontalpole	1049.0	2.537	315.0	0.177
Left-temporalpole	2421.0	3.545	503.0	0.135
Left-transversetemporal	1130.0	2.544	424.0	0.13699999999999998
Left-insula	8045.0	2.938	2645.0	0.11199999999999999
BrainSegVolNotVent	1163249.0	1163249.0	91165.7	1163249.0
eTIV	1381212.6498	1381212.6498	1163249.0	1381212.6498
