name	volume	thickness	area	meancurv
Left-G&S_frontomargin	2469.0	2.316	956.0	0.14800000000000002
Left-G&S_occipital_inf	2569.0	2.376	936.0	0.132
Left-G&S_paracentral	2657.0	2.342	983.0	0.122
Left-G&S_subcentral	2909.0	2.7460000000000004	896.0	0.13
Left-G&S_transv_frontopol	1814.0	2.52	547.0	0.16899999999999998
Left-G&S_cingul-Ant	4078.0	2.617	1491.0	0.127
Left-G&S_cingul-Mid-Ant	2764.0	2.6430000000000002	957.0	0.14
Left-G&S_cingul-Mid-Post	2585.0	2.4530000000000003	973.0	0.132
Left-G_cingul-Post-dorsal	1376.0	2.865	355.0	0.157
Left-G_cingul-Post-ventral	501.0	2.092	189.0	0.142
Left-G_cuneus	3006.0	1.9169999999999998	1381.0	0.154
Left-G_front_inf-Opercular	3150.0	2.8089999999999997	853.0	0.131
Left-G_front_inf-Orbital	1147.0	2.62	316.0	0.14800000000000002
Left-G_front_inf-Triangul	2646.0	2.592	747.0	0.139
Left-G_front_middle	9797.0	2.5780000000000003	2888.0	0.149
Left-G_front_sup	16661.0	2.763	4737.0	0.147
Left-G_Ins_lg&S_cent_ins	1420.0	3.404	405.0	0.125
Left-G_insular_short	2340.0	3.838	429.0	0.10400000000000001
Left-G_occipital_middle	5239.0	2.617	1565.0	0.142
Left-G_occipital_sup	2515.0	2.255	972.0	0.129
Left-G_oc-temp_lat-fusifor	3646.0	2.761	1137.0	0.139
Left-G_oc-temp_med-Lingual	5197.0	2.1919999999999997	2044.0	0.15
Left-G_oc-temp_med-Parahip	4420.0	3.241	1042.0	0.139
Left-G_orbital	6447.0	2.6289999999999996	1801.0	0.14800000000000002
Left-G_pariet_inf-Angular	6865.0	2.708	1985.0	0.132
Left-G_pariet_inf-Supramar	4575.0	2.7969999999999997	1394.0	0.14300000000000002
Left-G_parietal_sup	6560.0	2.42	2175.0	0.132
Left-G_postcentral	3252.0	2.11	1234.0	0.124
Left-G_precentral	4881.0	2.737	1353.0	0.107
Left-G_precuneus	5825.0	2.585	1799.0	0.139
Left-G_rectus	2487.0	2.47	720.0	0.14300000000000002
Left-G_subcallosal	1012.0	2.895	299.0	0.11800000000000001
Left-G_temp_sup-G_T_transv	878.0	2.602	293.0	0.12
Left-G_temp_sup-Lateral	5227.0	2.978	1230.0	0.122
Left-G_temp_sup-Plan_polar	2087.0	3.5389999999999997	487.0	0.083
Left-G_temp_sup-Plan_tempo	1465.0	2.5989999999999998	489.0	0.09
Left-G_temporal_inf	8395.0	2.835	2170.0	0.14300000000000002
Left-G_temporal_middle	6987.0	2.948	1670.0	0.142
Left-Lat_Fis-ant-Horizont	555.0	2.085	289.0	0.102
Left-Lat_Fis-ant-Vertical	636.0	2.404	295.0	0.098
Left-Lat_Fis-post	1190.0	2.309	649.0	0.106
Left-Pole_occipital	3180.0	2.184	1342.0	0.147
Left-Pole_temporal	5676.0	3.19	1241.0	0.156
Left-S_calcarine	2640.0	1.807	1691.0	0.132
Left-S_central	3418.0	2.0140000000000002	1899.0	0.10099999999999999
Left-S_cingul-Marginalis	1595.0	2.347	769.0	0.098
Left-S_circular_insula_ant	961.0	2.885	377.0	0.091
Left-S_circular_insula_inf	2307.0	2.6710000000000003	962.0	0.087
Left-S_circular_insula_sup	2248.0	2.5	1096.0	0.111
Left-S_collat_transv_ant	1737.0	2.583	739.0	0.10400000000000001
Left-S_collat_transv_post	548.0	2.191	292.0	0.15
Left-S_front_inf	2856.0	2.191	1428.0	0.11900000000000001
Left-S_front_middle	3074.0	2.26	1302.0	0.134
Left-S_front_sup	4932.0	2.2319999999999998	2281.0	0.11
Left-S_interm_prim-Jensen	176.0	2.977	71.0	0.149
Left-S_intrapariet&P_trans	3967.0	2.253	1963.0	0.115
Left-S_oc_middle&Lunatus	1240.0	2.004	715.0	0.122
Left-S_oc_sup&transversal	1578.0	2.204	784.0	0.11
Left-S_occipital_ant	1374.0	2.292	650.0	0.109
Left-S_oc-temp_lat	1976.0	2.436	820.0	0.122
Left-S_oc-temp_med&Lingual	3507.0	2.512	1492.0	0.11699999999999999
Left-S_orbital_lateral	613.0	2.1319999999999997	319.0	0.151
Left-S_orbital_med-olfact	969.0	2.2319999999999998	499.0	0.114
Left-S_orbital-H_Shaped	3180.0	2.596	1130.0	0.125
Left-S_parieto_occipital	3373.0	2.4219999999999997	1560.0	0.11900000000000001
Left-S_pericallosal	1326.0	1.936	900.0	0.11900000000000001
Left-S_postcentral	4263.0	2.166	1959.0	0.121
Left-S_precentral-inf-part	2058.0	2.388	941.0	0.11
Left-S_precentral-sup-part	1663.0	2.273	861.0	0.09699999999999999
Left-S_suborbital	887.0	2.289	455.0	0.111
Left-S_subparietal	1534.0	2.4090000000000003	726.0	0.12300000000000001
Left-S_temporal_inf	2791.0	2.379	1345.0	0.109
Left-S_temporal_sup	9794.0	2.549	4061.0	0.096
Left-S_temporal_transverse	682.0	2.638	265.0	0.132
BrainSegVolNotVent	1081319.0	1081319.0	84064.7	1081319.0
eTIV	1162406.586257	1162406.586257	1081319.0	1162406.586257
