name	volume	thickness	area	meancurv
Left-bankssts	3107.0	2.445	1269.0	0.1
Left-caudalanteriorcingulate	2904.0	2.708	926.0	0.14
Left-caudalmiddlefrontal	7520.0	2.521	2754.0	0.11199999999999999
Left-cuneus	4062.0	1.995	1926.0	0.149
Left-entorhinal	2671.0	3.992	433.0	0.086
Left-fusiform	10631.0	2.772	3411.0	0.125
Left-inferiorparietal	14248.0	2.5580000000000003	4997.0	0.127
Left-inferiortemporal	13100.0	2.819	3985.0	0.128
Left-isthmuscingulate	3621.0	2.314	1380.0	0.12300000000000001
Left-lateraloccipital	15818.0	2.287	6405.0	0.138
Left-lateralorbitofrontal	9531.0	2.677	3155.0	0.129
Left-lingual	9983.0	2.265	4142.0	0.147
Left-medialorbitofrontal	7505.0	2.544	2539.0	0.12
Left-middletemporal	11853.0	2.737	3596.0	0.13
Left-parahippocampal	2385.0	3.071	659.0	0.113
Left-paracentral	3498.0	2.439	1314.0	0.094
Left-parsopercularis	5836.0	2.6239999999999997	2001.0	0.114
Left-parsorbitalis	2807.0	2.563	828.0	0.151
Left-parstriangularis	5047.0	2.454	1841.0	0.124
Left-pericalcarine	3456.0	1.939	2018.0	0.139
Left-postcentral	10064.0	2.069	4404.0	0.121
Left-posteriorcingulate	4124.0	2.365	1592.0	0.13
Left-precentral	14951.0	2.6039999999999996	5300.0	0.109
Left-precuneus	11895.0	2.404	4731.0	0.126
Left-rostralanteriorcingulate	3849.0	3.016	1173.0	0.125
Left-rostralmiddlefrontal	18451.0	2.325	6910.0	0.139
Left-superiorfrontal	22877.0	2.707	7416.0	0.12
Left-superiorparietal	18494.0	2.306	7188.0	0.12300000000000001
Left-superiortemporal	15031.0	2.8760000000000003	4462.0	0.11199999999999999
Left-supramarginal	11925.0	2.522	4365.0	0.125
Left-frontalpole	1234.0	2.614	337.0	0.185
Left-temporalpole	2611.0	4.027	465.0	0.125
Left-transversetemporal	1325.0	2.7460000000000004	436.0	0.128
Left-insula	7986.0	3.154	2473.0	0.113
BrainSegVolNotVent	1340357.0	1340357.0	100834.0	1340357.0
eTIV	1787979.018134	1787979.018134	1340357.0	1787979.018134
