name	volume	thickness	area	meancurv
Left-bankssts	1993.0	2.4019999999999997	882.0	0.087
Left-caudalanteriorcingulate	1219.0	2.5069999999999997	480.0	0.135
Left-caudalmiddlefrontal	5594.0	2.214	2419.0	0.126
Left-cuneus	3018.0	1.9509999999999998	1538.0	0.135
Left-entorhinal	1877.0	3.339	454.0	0.125
Left-fusiform	9225.0	2.6319999999999997	3124.0	0.127
Left-inferiorparietal	11385.0	2.489	4256.0	0.128
Left-inferiortemporal	9813.0	2.513	3496.0	0.126
Left-isthmuscingulate	2723.0	2.375	1049.0	0.132
Left-lateraloccipital	11275.0	2.167	4810.0	0.129
Left-lateralorbitofrontal	8079.0	2.533	2883.0	0.128
Left-lingual	7012.0	2.224	3030.0	0.135
Left-medialorbitofrontal	5262.0	2.33	2081.0	0.122
Left-middletemporal	10417.0	2.717	3151.0	0.134
Left-parahippocampal	2101.0	2.95	621.0	0.11699999999999999
Left-paracentral	3419.0	2.332	1338.0	0.11599999999999999
Left-parsopercularis	5100.0	2.463	1776.0	0.126
Left-parsorbitalis	2242.0	2.667	661.0	0.15
Left-parstriangularis	3713.0	2.292	1460.0	0.13
Left-pericalcarine	2124.0	1.669	1424.0	0.135
Left-postcentral	8613.0	2.0	3966.0	0.109
Left-posteriorcingulate	3108.0	2.221	1261.0	0.145
Left-precentral	12195.0	2.35	4789.0	0.11
Left-precuneus	8836.0	2.416	3454.0	0.121
Left-rostralanteriorcingulate	2057.0	2.798	694.0	0.11
Left-rostralmiddlefrontal	14205.0	2.2359999999999998	5689.0	0.142
Left-superiorfrontal	20876.0	2.531	7286.0	0.122
Left-superiorparietal	12304.0	2.217	5113.0	0.121
Left-superiortemporal	11580.0	2.591	4051.0	0.105
Left-supramarginal	12238.0	2.499	4414.0	0.126
Left-frontalpole	912.0	3.017	219.0	0.175
Left-temporalpole	2354.0	3.281	482.0	0.125
Left-transversetemporal	1398.0	2.6430000000000002	446.0	0.09
Left-insula	6986.0	2.875	2465.0	0.128
BrainSegVolNotVent	1042847.0	1042847.0	85237.1	1042847.0
eTIV	1306228.032015	1306228.032015	1042847.0	1306228.032015
