name	volume	thickness	area	meancurv
Left-bankssts	1988.0	2.395	850.0	0.094
Left-caudalanteriorcingulate	1885.0	2.859	643.0	0.122
Left-caudalmiddlefrontal	7078.0	2.807	2263.0	0.105
Left-cuneus	3202.0	2.204	1319.0	0.131
Left-entorhinal	1898.0	2.825	523.0	0.12
Left-fusiform	9029.0	2.647	2952.0	0.126
Left-inferiorparietal	8598.0	2.4330000000000003	3223.0	0.11800000000000001
Left-inferiortemporal	10175.0	2.61	3421.0	0.11900000000000001
Left-isthmuscingulate	2577.0	2.575	968.0	0.128
Left-lateraloccipital	11887.0	2.1590000000000003	5036.0	0.13
Left-lateralorbitofrontal	8358.0	2.7030000000000003	2606.0	0.135
Left-lingual	6987.0	2.201	3043.0	0.138
Left-medialorbitofrontal	5126.0	2.438	1909.0	0.115
Left-middletemporal	10031.0	2.725	3004.0	0.136
Left-parahippocampal	1992.0	2.676	661.0	0.099
Left-paracentral	3761.0	2.399	1422.0	0.10099999999999999
Left-parsopercularis	5265.0	2.721	1667.0	0.111
Left-parsorbitalis	2110.0	2.459	681.0	0.135
Left-parstriangularis	3716.0	2.492	1312.0	0.11800000000000001
Left-pericalcarine	2158.0	1.79	1335.0	0.127
Left-postcentral	10958.0	2.3209999999999997	4224.0	0.11599999999999999
Left-posteriorcingulate	2906.0	2.535	1081.0	0.136
Left-precentral	14301.0	2.7230000000000003	4768.0	0.09699999999999999
Left-precuneus	9375.0	2.378	3610.0	0.125
Left-rostralanteriorcingulate	3425.0	2.842	1024.0	0.12
Left-rostralmiddlefrontal	14935.0	2.31	5698.0	0.13699999999999998
Left-superiorfrontal	22570.0	2.8080000000000003	6951.0	0.121
Left-superiorparietal	11950.0	2.265	4933.0	0.11900000000000001
Left-superiortemporal	11867.0	2.7089999999999996	3818.0	0.106
Left-supramarginal	10275.0	2.583	3604.0	0.126
Left-frontalpole	947.0	2.608	258.0	0.159
Left-temporalpole	2130.0	3.491	423.0	0.121
Left-transversetemporal	1592.0	2.717	520.0	0.11900000000000001
Left-insula	6519.0	2.787	2302.0	0.114
BrainSegVolNotVent	1094167.0	1094167.0	82038.8	1094167.0
eTIV	1221414.0880139999	1221414.0880139999	1094167.0	1221414.0880139999
