name	volume	thickness	area	meancurv
Left-bankssts	2169.0	2.439	939.0	0.09
Left-caudalanteriorcingulate	1717.0	2.985	542.0	0.14400000000000002
Left-caudalmiddlefrontal	5491.0	2.4219999999999997	2051.0	0.10800000000000001
Left-cuneus	3049.0	1.86	1571.0	0.152
Left-entorhinal	2018.0	3.8080000000000003	354.0	0.131
Left-fusiform	8981.0	2.592	2872.0	0.12300000000000001
Left-inferiorparietal	10495.0	2.3480000000000003	4037.0	0.12
Left-inferiortemporal	9253.0	2.531	3075.0	0.132
Left-isthmuscingulate	3009.0	2.497	1050.0	0.136
Left-lateraloccipital	10545.0	2.07	4820.0	0.147
Left-lateralorbitofrontal	7401.0	2.6919999999999997	2359.0	0.14
Left-lingual	7171.0	2.106	3030.0	0.151
Left-medialorbitofrontal	4228.0	2.3280000000000003	1592.0	0.11699999999999999
Left-middletemporal	10083.0	2.7289999999999996	2940.0	0.115
Left-parahippocampal	1752.0	2.503	582.0	0.081
Left-paracentral	3142.0	2.36	1191.0	0.107
Left-parsopercularis	4350.0	2.371	1628.0	0.111
Left-parsorbitalis	2212.0	2.555	648.0	0.147
Left-parstriangularis	3021.0	2.225	1249.0	0.135
Left-pericalcarine	2221.0	1.77	1459.0	0.142
Left-postcentral	8389.0	1.996	3743.0	0.11599999999999999
Left-posteriorcingulate	3007.0	2.492	1108.0	0.135
Left-precentral	12615.0	2.535	4437.0	0.102
Left-precuneus	7622.0	2.327	3139.0	0.125
Left-rostralanteriorcingulate	2508.0	2.9010000000000002	744.0	0.14400000000000002
Left-rostralmiddlefrontal	14442.0	2.293	5479.0	0.132
Left-superiorfrontal	19998.0	2.568	6835.0	0.127
Left-superiorparietal	11841.0	2.13	5257.0	0.133
Left-superiortemporal	12092.0	2.696	3870.0	0.105
Left-supramarginal	9654.0	2.6180000000000003	3279.0	0.124
Left-frontalpole	933.0	2.9930000000000003	231.0	0.195
Left-temporalpole	2244.0	3.2910000000000004	469.0	0.134
Left-transversetemporal	1040.0	2.479	404.0	0.122
Left-insula	6747.0	2.98	2211.0	0.11900000000000001
BrainSegVolNotVent	1014544.0	1014544.0	79194.9	1014544.0
eTIV	1201948.163836	1201948.163836	1014544.0	1201948.163836
