name	volume	thickness	area	meancurv
Left-bankssts	2447.0	2.6289999999999996	985.0	0.08
Left-caudalanteriorcingulate	1861.0	2.7569999999999997	602.0	0.153
Left-caudalmiddlefrontal	5277.0	2.3609999999999998	2021.0	0.115
Left-cuneus	3174.0	1.9809999999999999	1517.0	0.15
Left-entorhinal	2298.0	3.3280000000000003	498.0	0.111
Left-fusiform	9510.0	2.7030000000000003	3146.0	0.135
Left-inferiorparietal	13319.0	2.571	4794.0	0.121
Left-inferiortemporal	12933.0	2.737	3924.0	0.128
Left-isthmuscingulate	2253.0	2.156	964.0	0.12300000000000001
Left-lateraloccipital	12520.0	2.282	4989.0	0.13699999999999998
Left-lateralorbitofrontal	8823.0	2.6510000000000002	2893.0	0.13
Left-lingual	7089.0	2.194	3034.0	0.136
Left-medialorbitofrontal	5535.0	2.46	1943.0	0.127
Left-middletemporal	10554.0	2.727	3193.0	0.128
Left-parahippocampal	2468.0	2.9360000000000004	734.0	0.13
Left-paracentral	3369.0	2.519	1237.0	0.11
Left-parsopercularis	4647.0	2.6039999999999996	1579.0	0.122
Left-parsorbitalis	2760.0	2.491	855.0	0.152
Left-parstriangularis	3981.0	2.412	1437.0	0.127
Left-pericalcarine	1916.0	1.632	1330.0	0.141
Left-postcentral	8244.0	2.062	3624.0	0.11900000000000001
Left-posteriorcingulate	3435.0	2.474	1229.0	0.14300000000000002
Left-precentral	11407.0	2.556	4145.0	0.107
Left-precuneus	9891.0	2.485	3799.0	0.126
Left-rostralanteriorcingulate	2495.0	2.872	807.0	0.141
Left-rostralmiddlefrontal	16750.0	2.346	6305.0	0.14300000000000002
Left-superiorfrontal	21326.0	2.6	7092.0	0.136
Left-superiorparietal	14291.0	2.3	5555.0	0.125
Left-superiortemporal	12026.0	2.7739999999999996	3609.0	0.098
Left-supramarginal	8980.0	2.6910000000000003	3034.0	0.131
Left-frontalpole	834.0	2.823	199.0	0.17300000000000001
Left-temporalpole	2270.0	3.1260000000000003	525.0	0.152
Left-transversetemporal	1124.0	2.5269999999999997	422.0	0.133
Left-insula	6463.0	3.068	2023.0	0.114
BrainSegVolNotVent	1081319.0	1081319.0	84036.4	1081319.0
eTIV	1162406.586257	1162406.586257	1081319.0	1162406.586257
