name	volume	thickness	area	meancurv
Left-G&S_frontomargin	2559.0	2.475	927.0	0.147
Left-G&S_occipital_inf	4231.0	2.7689999999999997	1288.0	0.129
Left-G&S_paracentral	3766.0	2.543	1202.0	0.11199999999999999
Left-G&S_subcentral	3150.0	2.725	1042.0	0.132
Left-G&S_transv_frontopol	2117.0	2.747	574.0	0.174
Left-G&S_cingul-Ant	5783.0	2.73	1963.0	0.11699999999999999
Left-G&S_cingul-Mid-Ant	3123.0	2.7539999999999996	1088.0	0.11
Left-G&S_cingul-Mid-Post	2385.0	2.784	843.0	0.11800000000000001
Left-G_cingul-Post-dorsal	1905.0	3.318	431.0	0.153
Left-G_cingul-Post-ventral	961.0	3.2769999999999997	203.0	0.122
Left-G_cuneus	4471.0	1.963	2034.0	0.14800000000000002
Left-G_front_inf-Opercular	3948.0	2.9560000000000004	997.0	0.125
Left-G_front_inf-Orbital	1664.0	2.838	417.0	0.14800000000000002
Left-G_front_inf-Triangul	3086.0	2.6460000000000004	916.0	0.149
Left-G_front_middle	12010.0	2.6430000000000002	3509.0	0.14
Left-G_front_sup	20377.0	2.803	5764.0	0.13
Left-G_Ins_lg&S_cent_ins	1821.0	3.33	503.0	0.136
Left-G_insular_short	3144.0	3.435	658.0	0.134
Left-G_occipital_middle	7364.0	2.8819999999999997	1954.0	0.132
Left-G_occipital_sup	3087.0	2.208	1255.0	0.12
Left-G_oc-temp_lat-fusifor	5289.0	2.928	1411.0	0.14400000000000002
Left-G_oc-temp_med-Lingual	7121.0	2.112	2879.0	0.15
Left-G_oc-temp_med-Parahip	4291.0	3.736	818.0	0.129
Left-G_orbital	7095.0	2.572	2013.0	0.157
Left-G_pariet_inf-Angular	7122.0	2.946	1840.0	0.121
Left-G_pariet_inf-Supramar	8582.0	2.8739999999999997	2384.0	0.131
Left-G_parietal_sup	6367.0	2.501	2084.0	0.11699999999999999
Left-G_postcentral	5200.0	2.242	1873.0	0.125
Left-G_precentral	6141.0	2.735	1706.0	0.10300000000000001
Left-G_precuneus	7575.0	2.858	2069.0	0.14400000000000002
Left-G_rectus	2717.0	2.611	755.0	0.146
Left-G_subcallosal	1440.0	2.208	547.0	0.131
Left-G_temp_sup-G_T_transv	1737.0	2.501	546.0	0.10800000000000001
Left-G_temp_sup-Lateral	7961.0	3.1660000000000004	1796.0	0.151
Left-G_temp_sup-Plan_polar	2583.0	3.937	536.0	0.109
Left-G_temp_sup-Plan_tempo	2675.0	2.8280000000000003	898.0	0.094
Left-G_temporal_inf	5809.0	3.0410000000000004	1298.0	0.128
Left-G_temporal_middle	8335.0	3.145	1860.0	0.139
Left-Lat_Fis-ant-Horizont	655.0	2.206	319.0	0.095
Left-Lat_Fis-ant-Vertical	499.0	2.6919999999999997	217.0	0.121
Left-Lat_Fis-post	1743.0	2.5069999999999997	881.0	0.132
Left-Pole_occipital	3674.0	1.96	1739.0	0.135
Left-Pole_temporal	6585.0	3.264	1384.0	0.153
Left-S_calcarine	4356.0	2.009	2536.0	0.129
Left-S_central	3707.0	1.8840000000000001	2196.0	0.102
Left-S_cingul-Marginalis	1789.0	2.3930000000000002	799.0	0.106
Left-S_circular_insula_ant	1376.0	2.926	561.0	0.099
Left-S_circular_insula_inf	2702.0	3.091	1052.0	0.096
Left-S_circular_insula_sup	2754.0	2.6010000000000004	1270.0	0.107
Left-S_collat_transv_ant	1363.0	2.865	541.0	0.11
Left-S_collat_transv_post	887.0	2.4290000000000003	422.0	0.134
Left-S_front_inf	3738.0	2.4819999999999998	1602.0	0.111
Left-S_front_middle	3358.0	2.246	1572.0	0.113
Left-S_front_sup	9066.0	2.452	3561.0	0.111
Left-S_interm_prim-Jensen	344.0	2.5860000000000003	148.0	0.125
Left-S_intrapariet&P_trans	3861.0	2.4659999999999997	1789.0	0.099
Left-S_oc_middle&Lunatus	1917.0	2.1919999999999997	1050.0	0.113
Left-S_oc_sup&transversal	2532.0	2.3819999999999997	1184.0	0.124
Left-S_occipital_ant	1601.0	2.716	661.0	0.129
Left-S_oc-temp_lat	1378.0	2.4619999999999997	627.0	0.10400000000000001
Left-S_oc-temp_med&Lingual	4059.0	2.6210000000000004	1729.0	0.111
Left-S_orbital_lateral	506.0	1.7619999999999998	323.0	0.106
Left-S_orbital_med-olfact	1247.0	2.513	597.0	0.10800000000000001
Left-S_orbital-H_Shaped	2506.0	2.576	1035.0	0.12300000000000001
Left-S_parieto_occipital	3918.0	2.528	1744.0	0.11199999999999999
Left-S_pericallosal	1815.0	2.105	1078.0	0.11800000000000001
Left-S_postcentral	4920.0	2.395	2224.0	0.121
Left-S_precentral-inf-part	2462.0	2.515	1126.0	0.096
Left-S_precentral-sup-part	2149.0	2.499	1019.0	0.106
Left-S_suborbital	1075.0	2.588	472.0	0.111
Left-S_subparietal	1968.0	2.625	811.0	0.113
Left-S_temporal_inf	2579.0	2.608	1128.0	0.10800000000000001
Left-S_temporal_sup	11724.0	2.5789999999999997	4674.0	0.10300000000000001
Left-S_temporal_transverse	848.0	2.414	434.0	0.08900000000000001
BrainSegVolNotVent	1237550.0	1237550.0	99381.7	1237550.0
eTIV	1670680.9377549998	1670680.9377549998	1237550.0	1670680.9377549998
