name	volume	thickness	area	meancurv
Left-bankssts	1991.0	2.707	775.0	0.08900000000000001
Left-caudalanteriorcingulate	2228.0	3.111	652.0	0.147
Left-caudalmiddlefrontal	5663.0	2.576	1966.0	0.115
Left-cuneus	3848.0	2.275	1567.0	0.145
Left-entorhinal	3130.0	3.411	632.0	0.11699999999999999
Left-fusiform	10772.0	2.872	3201.0	0.138
Left-inferiorparietal	13051.0	2.5780000000000003	4460.0	0.125
Left-inferiortemporal	9924.0	2.718	3153.0	0.12
Left-isthmuscingulate	2647.0	2.546	936.0	0.131
Left-lateraloccipital	14449.0	2.468	5179.0	0.133
Left-lateralorbitofrontal	8398.0	2.8280000000000003	2659.0	0.131
Left-lingual	7404.0	2.3369999999999997	2927.0	0.132
Left-medialorbitofrontal	5232.0	2.523	1894.0	0.126
Left-middletemporal	9657.0	3.0439999999999996	2583.0	0.125
Left-parahippocampal	2654.0	3.26	699.0	0.113
Left-paracentral	3549.0	2.591	1285.0	0.10800000000000001
Left-parsopercularis	3948.0	2.6910000000000003	1294.0	0.11199999999999999
Left-parsorbitalis	2666.0	2.924	670.0	0.135
Left-parstriangularis	3309.0	2.688	1107.0	0.113
Left-pericalcarine	2255.0	1.8969999999999998	1289.0	0.13
Left-postcentral	9701.0	2.2569999999999997	3773.0	0.113
Left-posteriorcingulate	2792.0	2.6489999999999996	999.0	0.122
Left-precentral	13098.0	2.7110000000000003	4317.0	0.10400000000000001
Left-precuneus	10853.0	2.56	3903.0	0.11699999999999999
Left-rostralanteriorcingulate	2763.0	3.0580000000000003	774.0	0.122
Left-rostralmiddlefrontal	14920.0	2.571	5143.0	0.133
Left-superiorfrontal	22136.0	2.844	6662.0	0.122
Left-superiorparietal	14496.0	2.396	5359.0	0.11699999999999999
Left-superiortemporal	12037.0	2.805	3762.0	0.11
Left-supramarginal	12098.0	2.654	4084.0	0.12
Left-frontalpole	1135.0	3.071	245.0	0.17
Left-temporalpole	2887.0	3.9389999999999996	511.0	0.136
Left-transversetemporal	1178.0	2.8930000000000002	355.0	0.114
Left-insula	7305.0	3.417	2092.0	0.11599999999999999
BrainSegVolNotVent	1131183.0	1131183.0	80899.0	1131183.0
eTIV	1408471.73881	1408471.73881	1131183.0	1408471.73881
