name	volume	thickness	area	meancurv
Left-bankssts	2997.0	2.738	1157.0	0.098
Left-caudalanteriorcingulate	2000.0	3.06	618.0	0.131
Left-caudalmiddlefrontal	8408.0	2.795	2708.0	0.11699999999999999
Left-cuneus	2825.0	2.197	1211.0	0.165
Left-entorhinal	1410.0	3.391	379.0	0.12300000000000001
Left-fusiform	9264.0	2.8680000000000003	2856.0	0.131
Left-inferiorparietal	12376.0	2.577	4315.0	0.127
Left-inferiortemporal	11638.0	2.9	3461.0	0.126
Left-isthmuscingulate	2412.0	2.533	860.0	0.136
Left-lateraloccipital	11019.0	2.421	4068.0	0.141
Left-lateralorbitofrontal	8511.0	2.9010000000000002	2682.0	0.13699999999999998
Left-lingual	6931.0	2.447	2756.0	0.153
Left-medialorbitofrontal	4490.0	2.465	1581.0	0.121
Left-middletemporal	11316.0	3.125	3041.0	0.133
Left-parahippocampal	2117.0	2.847	657.0	0.095
Left-paracentral	3468.0	2.657	1169.0	0.12
Left-parsopercularis	5505.0	2.8760000000000003	1633.0	0.115
Left-parsorbitalis	2842.0	2.7569999999999997	740.0	0.146
Left-parstriangularis	3818.0	2.47	1373.0	0.11900000000000001
Left-pericalcarine	1789.0	1.7790000000000001	1183.0	0.151
Left-postcentral	9583.0	2.221	3852.0	0.11199999999999999
Left-posteriorcingulate	2808.0	2.524	1024.0	0.15
Left-precentral	14118.0	2.7889999999999997	4590.0	0.10400000000000001
Left-precuneus	10324.0	2.62	3564.0	0.132
Left-rostralanteriorcingulate	3593.0	3.199	910.0	0.14400000000000002
Left-rostralmiddlefrontal	18511.0	2.451	6500.0	0.141
Left-superiorfrontal	24858.0	2.9360000000000004	7319.0	0.128
Left-superiorparietal	13994.0	2.435	5044.0	0.131
Left-superiortemporal	13001.0	2.988	3680.0	0.102
Left-supramarginal	12773.0	2.7569999999999997	4145.0	0.134
Left-frontalpole	976.0	2.721	233.0	0.16699999999999998
Left-temporalpole	2299.0	3.278	478.0	0.14
Left-transversetemporal	1216.0	2.552	472.0	0.134
Left-insula	7963.0	2.88	2706.0	0.11199999999999999
BrainSegVolNotVent	1123761.0	1123761.0	82938.5	1123761.0
eTIV	1313718.8232159999	1313718.8232159999	1123761.0	1313718.8232159999
