name	volume	thickness	area	meancurv
Left-bankssts	2380.0	2.6860000000000004	932.0	0.098
Left-caudalanteriorcingulate	1163.0	2.7760000000000002	427.0	0.134
Left-caudalmiddlefrontal	6001.0	2.67	2013.0	0.12
Left-cuneus	2889.0	2.0180000000000002	1331.0	0.149
Left-entorhinal	1573.0	2.5610000000000004	455.0	0.152
Left-fusiform	8704.0	2.739	2860.0	0.142
Left-inferiorparietal	10955.0	2.637	3739.0	0.127
Left-inferiortemporal	7979.0	2.641	2565.0	0.128
Left-isthmuscingulate	2135.0	2.524	784.0	0.141
Left-lateraloccipital	11128.0	2.32	4305.0	0.134
Left-lateralorbitofrontal	7149.0	2.78	2327.0	0.134
Left-lingual	5200.0	2.072	2416.0	0.14300000000000002
Left-medialorbitofrontal	4000.0	2.3080000000000003	1503.0	0.131
Left-middletemporal	9231.0	2.9160000000000004	2478.0	0.129
Left-parahippocampal	1984.0	3.1489999999999996	571.0	0.107
Left-paracentral	3424.0	2.688	1158.0	0.11199999999999999
Left-parsopercularis	4278.0	2.695	1377.0	0.11599999999999999
Left-parsorbitalis	2422.0	3.0039999999999996	552.0	0.13699999999999998
Left-parstriangularis	3015.0	2.636	1062.0	0.11699999999999999
Left-pericalcarine	1357.0	1.6119999999999999	1012.0	0.14300000000000002
Left-postcentral	8171.0	2.2119999999999997	3314.0	0.109
Left-posteriorcingulate	2515.0	2.609	876.0	0.154
Left-precentral	11862.0	2.783	3897.0	0.102
Left-precuneus	9036.0	2.494	3473.0	0.13
Left-rostralanteriorcingulate	1971.0	2.987	635.0	0.134
Left-rostralmiddlefrontal	11417.0	2.3930000000000002	4170.0	0.13699999999999998
Left-superiorfrontal	19797.0	3.008	5618.0	0.128
Left-superiorparietal	11045.0	2.261	4435.0	0.122
Left-superiortemporal	11624.0	3.009	3193.0	0.11
Left-supramarginal	8545.0	2.6919999999999997	2875.0	0.125
Left-frontalpole	684.0	2.464	197.0	0.16699999999999998
Left-temporalpole	2249.0	3.735	375.0	0.162
Left-transversetemporal	954.0	2.419	380.0	0.139
Left-insula	7209.0	3.0839999999999996	2187.0	0.115
BrainSegVolNotVent	935840.0	935840.0	69492.0	935840.0
eTIV	1052334.054241	1052334.054241	935840.0	1052334.054241
