name	volume	thickness	area	meancurv
Left-bankssts	4466.0	2.822	1607.0	0.094
Left-caudalanteriorcingulate	2061.0	2.674	730.0	0.11199999999999999
Left-caudalmiddlefrontal	6479.0	2.46	2401.0	0.115
Left-cuneus	3395.0	2.128	1552.0	0.163
Left-entorhinal	2486.0	3.668	424.0	0.098
Left-fusiform	10298.0	2.802	3447.0	0.12
Left-inferiorparietal	18616.0	2.57	6498.0	0.126
Left-inferiortemporal	16183.0	2.735	4935.0	0.122
Left-isthmuscingulate	2824.0	2.687	967.0	0.127
Left-lateraloccipital	14318.0	2.365	5496.0	0.139
Left-lateralorbitofrontal	10465.0	2.623	3543.0	0.142
Left-lingual	8564.0	2.37	3281.0	0.14300000000000002
Left-medialorbitofrontal	7962.0	2.574	2847.0	0.13
Left-middletemporal	17095.0	2.865	4923.0	0.13
Left-parahippocampal	2400.0	2.54	786.0	0.071
Left-paracentral	4415.0	2.4530000000000003	1676.0	0.11699999999999999
Left-parsopercularis	4829.0	2.633	1649.0	0.109
Left-parsorbitalis	2566.0	2.523	847.0	0.14
Left-parstriangularis	4279.0	2.443	1559.0	0.13
Left-pericalcarine	2119.0	1.864	1285.0	0.125
Left-postcentral	12353.0	2.144	5216.0	0.122
Left-posteriorcingulate	3977.0	2.529	1459.0	0.134
Left-precentral	14030.0	2.585	4957.0	0.107
Left-precuneus	14261.0	2.525	5376.0	0.125
Left-rostralanteriorcingulate	4273.0	2.904	1256.0	0.124
Left-rostralmiddlefrontal	17328.0	2.451	6216.0	0.14400000000000002
Left-superiorfrontal	27473.0	2.654	9217.0	0.126
Left-superiorparietal	18955.0	2.266	7483.0	0.122
Left-superiortemporal	15924.0	2.8089999999999997	4982.0	0.10400000000000001
Left-supramarginal	17957.0	2.529	6445.0	0.12300000000000001
Left-frontalpole	1086.0	2.719	313.0	0.183
Left-temporalpole	2367.0	3.3139999999999996	501.0	0.13
Left-transversetemporal	1331.0	2.82	425.0	0.11800000000000001
Left-insula	9065.0	3.2510000000000003	2747.0	0.11699999999999999
BrainSegVolNotVent	1366345.0	1366345.0	107032.0	1366345.0
eTIV	1743921.110547	1743921.110547	1366345.0	1743921.110547
