name	volume	thickness	area	meancurv
Left-G&S_frontomargin	1733.0	2.218	698.0	0.151
Left-G&S_occipital_inf	3468.0	2.449	1268.0	0.136
Left-G&S_paracentral	2854.0	2.545	913.0	0.099
Left-G&S_subcentral	3165.0	2.6919999999999997	1043.0	0.134
Left-G&S_transv_frontopol	1886.0	2.495	594.0	0.174
Left-G&S_cingul-Ant	4219.0	2.5180000000000002	1528.0	0.111
Left-G&S_cingul-Mid-Ant	2241.0	2.655	804.0	0.115
Left-G&S_cingul-Mid-Post	2653.0	2.475	1036.0	0.12
Left-G_cingul-Post-dorsal	1996.0	3.012	483.0	0.159
Left-G_cingul-Post-ventral	564.0	2.7060000000000004	171.0	0.127
Left-G_cuneus	2959.0	1.923	1347.0	0.14
Left-G_front_inf-Opercular	3082.0	2.977	768.0	0.13
Left-G_front_inf-Orbital	1197.0	2.87	304.0	0.135
Left-G_front_inf-Triangul	2319.0	2.8139999999999996	606.0	0.124
Left-G_front_middle	10586.0	2.766	3020.0	0.14800000000000002
Left-G_front_sup	14774.0	2.7960000000000003	4279.0	0.127
Left-G_Ins_lg&S_cent_ins	2071.0	3.71	519.0	0.141
Left-G_insular_short	2313.0	3.823	420.0	0.127
Left-G_occipital_middle	4678.0	2.5810000000000004	1393.0	0.126
Left-G_occipital_sup	2403.0	2.457	800.0	0.114
Left-G_oc-temp_lat-fusifor	5227.0	3.0469999999999997	1271.0	0.134
Left-G_oc-temp_med-Lingual	5155.0	1.999	2232.0	0.151
Left-G_oc-temp_med-Parahip	3829.0	3.089	885.0	0.11599999999999999
Left-G_orbital	5677.0	2.6489999999999996	1602.0	0.134
Left-G_pariet_inf-Angular	5775.0	2.694	1679.0	0.147
Left-G_pariet_inf-Supramar	7484.0	2.978	2090.0	0.139
Left-G_parietal_sup	5022.0	2.259	1815.0	0.126
Left-G_postcentral	4362.0	2.293	1530.0	0.109
Left-G_precentral	5380.0	2.955	1430.0	0.10099999999999999
Left-G_precuneus	5866.0	2.6	1844.0	0.131
Left-G_rectus	2754.0	2.592	797.0	0.152
Left-G_subcallosal	1552.0	3.2739999999999996	472.0	0.122
Left-G_temp_sup-G_T_transv	1269.0	3.008	322.0	0.105
Left-G_temp_sup-Lateral	5659.0	3.153	1296.0	0.133
Left-G_temp_sup-Plan_polar	1992.0	3.7	444.0	0.083
Left-G_temp_sup-Plan_tempo	2259.0	2.812	708.0	0.09699999999999999
Left-G_temporal_inf	7855.0	3.0869999999999997	1830.0	0.133
Left-G_temporal_middle	8327.0	3.103	1905.0	0.141
Left-Lat_Fis-ant-Horizont	498.0	2.406	229.0	0.095
Left-Lat_Fis-ant-Vertical	548.0	2.755	217.0	0.10099999999999999
Left-Lat_Fis-post	1571.0	2.562	782.0	0.091
Left-Pole_occipital	2826.0	1.8780000000000001	1397.0	0.139
Left-Pole_temporal	6324.0	3.46	1200.0	0.147
Left-S_calcarine	2738.0	1.88	1705.0	0.125
Left-S_central	3785.0	2.228	1915.0	0.094
Left-S_cingul-Marginalis	1511.0	2.22	753.0	0.113
Left-S_circular_insula_ant	884.0	2.7569999999999997	359.0	0.08199999999999999
Left-S_circular_insula_inf	2407.0	2.8280000000000003	974.0	0.09
Left-S_circular_insula_sup	2498.0	2.5810000000000004	1169.0	0.1
Left-S_collat_transv_ant	1644.0	2.4859999999999998	656.0	0.113
Left-S_collat_transv_post	583.0	1.97	360.0	0.125
Left-S_front_inf	3143.0	2.3819999999999997	1433.0	0.102
Left-S_front_middle	1954.0	2.44	911.0	0.10300000000000001
Left-S_front_sup	4740.0	2.471	1979.0	0.106
Left-S_interm_prim-Jensen	622.0	2.324	307.0	0.129
Left-S_intrapariet&P_trans	3652.0	2.041	1996.0	0.107
Left-S_oc_middle&Lunatus	1379.0	2.045	810.0	0.10300000000000001
Left-S_oc_sup&transversal	1055.0	2.131	562.0	0.09
Left-S_occipital_ant	1298.0	2.412	586.0	0.13
Left-S_oc-temp_lat	2156.0	2.642	918.0	0.10400000000000001
Left-S_oc-temp_med&Lingual	3000.0	2.679	1252.0	0.109
Left-S_orbital_lateral	519.0	2.182	255.0	0.14
Left-S_orbital_med-olfact	1157.0	2.008	641.0	0.107
Left-S_orbital-H_Shaped	3001.0	2.5540000000000003	1148.0	0.13
Left-S_parieto_occipital	3421.0	2.269	1675.0	0.10300000000000001
Left-S_pericallosal	1293.0	1.827	937.0	0.125
Left-S_postcentral	5013.0	2.187	2387.0	0.098
Left-S_precentral-inf-part	2125.0	2.4330000000000003	966.0	0.102
Left-S_precentral-sup-part	1609.0	2.395	712.0	0.099
Left-S_suborbital	1109.0	2.503	512.0	0.115
Left-S_subparietal	1820.0	2.271	871.0	0.131
Left-S_temporal_inf	2713.0	2.494	1309.0	0.114
Left-S_temporal_sup	10318.0	2.569	4257.0	0.111
Left-S_temporal_transverse	582.0	2.434	283.0	0.121
BrainSegVolNotVent	1170530.0	1170530.0	84570.6	1170530.0
eTIV	1448074.530533	1448074.530533	1170530.0	1448074.530533
