name	volume	thickness	area	meancurv
Left-G&S_frontomargin	2595.0	2.205	980.0	0.13
Left-G&S_occipital_inf	3343.0	2.397	1220.0	0.14300000000000002
Left-G&S_paracentral	3118.0	2.504	1057.0	0.099
Left-G&S_subcentral	3710.0	3.009	1040.0	0.111
Left-G&S_transv_frontopol	2190.0	2.748	597.0	0.161
Left-G&S_cingul-Ant	6911.0	2.782	2209.0	0.135
Left-G&S_cingul-Mid-Ant	3673.0	2.8089999999999997	1258.0	0.125
Left-G&S_cingul-Mid-Post	2839.0	2.533	1040.0	0.128
Left-G_cingul-Post-dorsal	2260.0	3.2969999999999997	515.0	0.156
Left-G_cingul-Post-ventral	1087.0	3.0639999999999996	283.0	0.141
Left-G_cuneus	3845.0	2.0580000000000003	1629.0	0.149
Left-G_front_inf-Opercular	4015.0	2.895	1034.0	0.129
Left-G_front_inf-Orbital	1240.0	3.092	262.0	0.149
Left-G_front_inf-Triangul	2642.0	2.7289999999999996	730.0	0.136
Left-G_front_middle	11876.0	2.673	3253.0	0.135
Left-G_front_sup	21606.0	3.088	5512.0	0.132
Left-G_Ins_lg&S_cent_ins	1838.0	3.387	526.0	0.128
Left-G_insular_short	3120.0	3.505	579.0	0.124
Left-G_occipital_middle	5499.0	2.525	1653.0	0.136
Left-G_occipital_sup	2745.0	2.201	1061.0	0.135
Left-G_oc-temp_lat-fusifor	4627.0	2.633	1370.0	0.147
Left-G_oc-temp_med-Lingual	5698.0	2.161	2271.0	0.154
Left-G_oc-temp_med-Parahip	6527.0	3.4819999999999998	1309.0	0.127
Left-G_orbital	7945.0	2.7439999999999998	2002.0	0.136
Left-G_pariet_inf-Angular	7280.0	2.76	2038.0	0.138
Left-G_pariet_inf-Supramar	5497.0	2.804	1525.0	0.125
Left-G_parietal_sup	5171.0	2.166	1947.0	0.132
Left-G_postcentral	4257.0	2.391	1406.0	0.11599999999999999
Left-G_precentral	7182.0	2.883	1957.0	0.094
Left-G_precuneus	5375.0	2.62	1634.0	0.14800000000000002
Left-G_rectus	2691.0	2.49	810.0	0.156
Left-G_subcallosal	1000.0	2.7539999999999996	305.0	0.132
Left-G_temp_sup-G_T_transv	1150.0	2.707	373.0	0.10400000000000001
Left-G_temp_sup-Lateral	5933.0	3.2119999999999997	1240.0	0.133
Left-G_temp_sup-Plan_polar	2719.0	3.628	607.0	0.085
Left-G_temp_sup-Plan_tempo	1121.0	2.5069999999999997	386.0	0.087
Left-G_temporal_inf	8603.0	2.714	2260.0	0.14400000000000002
Left-G_temporal_middle	7189.0	2.9	1828.0	0.141
Left-Lat_Fis-ant-Horizont	512.0	2.222	241.0	0.115
Left-Lat_Fis-ant-Vertical	508.0	2.303	230.0	0.11599999999999999
Left-Lat_Fis-post	1186.0	2.461	603.0	0.09699999999999999
Left-Pole_occipital	3265.0	1.9180000000000001	1630.0	0.151
Left-Pole_temporal	5528.0	3.1310000000000002	1204.0	0.133
Left-S_calcarine	4615.0	1.9969999999999999	2617.0	0.15
Left-S_central	4391.0	2.0540000000000003	2386.0	0.099
Left-S_cingul-Marginalis	1653.0	2.1959999999999997	846.0	0.102
Left-S_circular_insula_ant	1224.0	2.758	524.0	0.109
Left-S_circular_insula_inf	2294.0	2.766	982.0	0.08
Left-S_circular_insula_sup	2411.0	2.545	1141.0	0.099
Left-S_collat_transv_ant	2010.0	2.248	1009.0	0.087
Left-S_collat_transv_post	819.0	1.909	479.0	0.11699999999999999
Left-S_front_inf	3736.0	2.1390000000000002	1867.0	0.111
Left-S_front_middle	2071.0	2.103	1036.0	0.124
Left-S_front_sup	5062.0	2.459	2267.0	0.09699999999999999
Left-S_interm_prim-Jensen	229.0	2.346	110.0	0.105
Left-S_intrapariet&P_trans	4450.0	2.083	2365.0	0.10300000000000001
Left-S_oc_middle&Lunatus	1541.0	2.074	883.0	0.115
Left-S_oc_sup&transversal	1516.0	2.131	817.0	0.12300000000000001
Left-S_occipital_ant	1328.0	2.314	613.0	0.12300000000000001
Left-S_oc-temp_lat	1429.0	2.147	714.0	0.10099999999999999
Left-S_oc-temp_med&Lingual	2621.0	2.255	1184.0	0.107
Left-S_orbital_lateral	531.0	1.9680000000000002	285.0	0.11900000000000001
Left-S_orbital_med-olfact	1294.0	2.3569999999999998	621.0	0.11599999999999999
Left-S_orbital-H_Shaped	2968.0	2.377	1285.0	0.11599999999999999
Left-S_parieto_occipital	3046.0	2.258	1461.0	0.11800000000000001
Left-S_pericallosal	1676.0	1.7790000000000001	1115.0	0.124
Left-S_postcentral	3534.0	2.08	1849.0	0.111
Left-S_precentral-inf-part	3858.0	2.525	1590.0	0.10300000000000001
Left-S_precentral-sup-part	2165.0	2.359	1001.0	0.09699999999999999
Left-S_suborbital	915.0	2.401	436.0	0.11699999999999999
Left-S_subparietal	1311.0	2.4530000000000003	586.0	0.11199999999999999
Left-S_temporal_inf	3204.0	2.468	1440.0	0.109
Left-S_temporal_sup	12242.0	2.674	4717.0	0.105
Left-S_temporal_transverse	616.0	2.845	249.0	0.106
BrainSegVolNotVent	1246749.0	1246749.0	94093.7	1246749.0
eTIV	1676268.454142	1676268.454142	1246749.0	1676268.454142
