name	volume	thickness	area	meancurv
Left-G&S_frontomargin	2586.0	2.5869999999999997	847.0	0.13699999999999998
Left-G&S_occipital_inf	1617.0	2.262	700.0	0.11900000000000001
Left-G&S_paracentral	3390.0	2.748	961.0	0.105
Left-G&S_subcentral	2965.0	2.76	943.0	0.136
Left-G&S_transv_frontopol	1801.0	2.6839999999999997	529.0	0.153
Left-G&S_cingul-Ant	4349.0	2.867	1452.0	0.126
Left-G&S_cingul-Mid-Ant	2676.0	2.923	866.0	0.107
Left-G&S_cingul-Mid-Post	2606.0	2.708	928.0	0.125
Left-G_cingul-Post-dorsal	1286.0	2.986	341.0	0.155
Left-G_cingul-Post-ventral	609.0	2.6889999999999996	171.0	0.13699999999999998
Left-G_cuneus	2839.0	1.8519999999999999	1340.0	0.146
Left-G_front_inf-Opercular	2854.0	2.748	788.0	0.124
Left-G_front_inf-Orbital	1220.0	3.083	277.0	0.135
Left-G_front_inf-Triangul	2569.0	2.9	633.0	0.125
Left-G_front_middle	10839.0	2.786	2799.0	0.142
Left-G_front_sup	16850.0	3.076	4226.0	0.135
Left-G_Ins_lg&S_cent_ins	1337.0	3.47	375.0	0.135
Left-G_insular_short	2308.0	3.255	476.0	0.14400000000000002
Left-G_occipital_middle	5023.0	2.818	1364.0	0.136
Left-G_occipital_sup	2134.0	2.245	758.0	0.122
Left-G_oc-temp_lat-fusifor	3468.0	2.8569999999999998	913.0	0.128
Left-G_oc-temp_med-Lingual	4026.0	2.24	1468.0	0.15
Left-G_oc-temp_med-Parahip	3580.0	3.22	800.0	0.127
Left-G_orbital	5705.0	2.616	1479.0	0.134
Left-G_pariet_inf-Angular	6274.0	2.8810000000000002	1664.0	0.131
Left-G_pariet_inf-Supramar	8077.0	3.0239999999999996	2041.0	0.133
Left-G_parietal_sup	5448.0	2.688	1506.0	0.128
Left-G_postcentral	4035.0	2.396	1282.0	0.105
Left-G_precentral	5667.0	2.822	1523.0	0.109
Left-G_precuneus	5179.0	2.846	1363.0	0.124
Left-G_rectus	1956.0	2.299	651.0	0.153
Left-G_subcallosal	651.0	2.8739999999999997	207.0	0.115
Left-G_temp_sup-G_T_transv	751.0	2.386	238.0	0.11699999999999999
Left-G_temp_sup-Lateral	5818.0	3.3	1132.0	0.142
Left-G_temp_sup-Plan_polar	1969.0	3.549	448.0	0.08199999999999999
Left-G_temp_sup-Plan_tempo	2598.0	3.142	722.0	0.10300000000000001
Left-G_temporal_inf	7290.0	2.966	1745.0	0.142
Left-G_temporal_middle	7757.0	3.113	1768.0	0.152
Left-Lat_Fis-ant-Horizont	331.0	2.114	176.0	0.09699999999999999
Left-Lat_Fis-ant-Vertical	496.0	2.198	263.0	0.086
Left-Lat_Fis-post	1389.0	2.6069999999999998	694.0	0.10800000000000001
Left-Pole_occipital	2483.0	1.9480000000000002	1151.0	0.15
Left-Pole_temporal	4637.0	3.054	1061.0	0.132
Left-S_calcarine	2296.0	2.164	1247.0	0.12
Left-S_central	3422.0	1.864	2028.0	0.08800000000000001
Left-S_cingul-Marginalis	1573.0	2.335	723.0	0.11
Left-S_circular_insula_ant	708.0	2.872	282.0	0.075
Left-S_circular_insula_inf	2158.0	2.905	892.0	0.091
Left-S_circular_insula_sup	2230.0	2.667	989.0	0.105
Left-S_collat_transv_ant	1927.0	2.617	654.0	0.091
Left-S_collat_transv_post	451.0	2.465	191.0	0.122
Left-S_front_inf	3023.0	2.275	1377.0	0.09699999999999999
Left-S_front_middle	2151.0	2.332	1064.0	0.11900000000000001
Left-S_front_sup	4166.0	2.53	1732.0	0.09699999999999999
Left-S_interm_prim-Jensen	776.0	2.552	356.0	0.09699999999999999
Left-S_intrapariet&P_trans	3770.0	2.235	1934.0	0.099
Left-S_oc_middle&Lunatus	1091.0	2.294	542.0	0.136
Left-S_oc_sup&transversal	1860.0	2.356	902.0	0.11599999999999999
Left-S_occipital_ant	1274.0	2.4290000000000003	516.0	0.09
Left-S_oc-temp_lat	1617.0	2.5839999999999996	735.0	0.11
Left-S_oc-temp_med&Lingual	2869.0	2.6639999999999997	1219.0	0.11199999999999999
Left-S_orbital_lateral	572.0	2.258	229.0	0.142
Left-S_orbital_med-olfact	845.0	2.49	403.0	0.11800000000000001
Left-S_orbital-H_Shaped	2316.0	2.487	929.0	0.106
Left-S_parieto_occipital	2529.0	2.488	1160.0	0.11699999999999999
Left-S_pericallosal	1310.0	2.145	798.0	0.11800000000000001
Left-S_postcentral	3673.0	2.263	1755.0	0.105
Left-S_precentral-inf-part	2300.0	2.343	1104.0	0.094
Left-S_precentral-sup-part	1812.0	2.407	809.0	0.091
Left-S_suborbital	1294.0	2.647	533.0	0.107
Left-S_subparietal	1478.0	2.575	616.0	0.128
Left-S_temporal_inf	3004.0	2.498	1240.0	0.107
Left-S_temporal_sup	9387.0	2.613	3722.0	0.10400000000000001
Left-S_temporal_transverse	398.0	2.214	228.0	0.133
BrainSegVolNotVent	1029582.0	1029582.0	75977.6	1029582.0
eTIV	1337595.153561	1337595.153561	1029582.0	1337595.153561
