name	volume	thickness	area	meancurv
Left-G&S_frontomargin	2822.0	2.369	982.0	0.131
Left-G&S_occipital_inf	2584.0	2.509	895.0	0.126
Left-G&S_paracentral	2890.0	2.441	961.0	0.098
Left-G&S_subcentral	3094.0	2.8289999999999997	904.0	0.13
Left-G&S_transv_frontopol	1896.0	2.792	501.0	0.172
Left-G&S_cingul-Ant	4474.0	3.06	1395.0	0.142
Left-G&S_cingul-Mid-Ant	2139.0	2.528	854.0	0.11
Left-G&S_cingul-Mid-Post	2277.0	2.568	832.0	0.111
Left-G_cingul-Post-dorsal	1007.0	2.968	247.0	0.172
Left-G_cingul-Post-ventral	767.0	3.06	198.0	0.12300000000000001
Left-G_cuneus	2698.0	1.944	1258.0	0.149
Left-G_front_inf-Opercular	3228.0	3.02	797.0	0.152
Left-G_front_inf-Orbital	976.0	2.9739999999999998	237.0	0.142
Left-G_front_inf-Triangul	2035.0	2.654	580.0	0.142
Left-G_front_middle	10666.0	2.6860000000000004	2940.0	0.155
Left-G_front_sup	16370.0	2.9019999999999997	4450.0	0.133
Left-G_Ins_lg&S_cent_ins	1583.0	3.3810000000000002	421.0	0.142
Left-G_insular_short	2581.0	3.5789999999999997	489.0	0.12300000000000001
Left-G_occipital_middle	4173.0	2.681	1168.0	0.13699999999999998
Left-G_occipital_sup	1974.0	2.302	770.0	0.125
Left-G_oc-temp_lat-fusifor	4374.0	2.858	1233.0	0.14
Left-G_oc-temp_med-Lingual	4794.0	2.131	1923.0	0.156
Left-G_oc-temp_med-Parahip	4516.0	3.2960000000000003	977.0	0.11800000000000001
Left-G_orbital	5958.0	2.8760000000000003	1501.0	0.14300000000000002
Left-G_pariet_inf-Angular	6092.0	2.909	1606.0	0.14400000000000002
Left-G_pariet_inf-Supramar	5095.0	2.678	1606.0	0.131
Left-G_parietal_sup	5349.0	2.354	1922.0	0.122
Left-G_postcentral	4511.0	2.468	1431.0	0.129
Left-G_precentral	6404.0	2.9739999999999998	1656.0	0.121
Left-G_precuneus	4847.0	2.615	1436.0	0.13
Left-G_rectus	2261.0	2.408	670.0	0.14
Left-G_subcallosal	1248.0	2.7880000000000003	477.0	0.11900000000000001
Left-G_temp_sup-G_T_transv	868.0	2.274	298.0	0.107
Left-G_temp_sup-Lateral	5401.0	3.071	1193.0	0.13699999999999998
Left-G_temp_sup-Plan_polar	1736.0	3.484	410.0	0.078
Left-G_temp_sup-Plan_tempo	2360.0	2.506	875.0	0.122
Left-G_temporal_inf	4647.0	2.8080000000000003	1239.0	0.146
Left-G_temporal_middle	5702.0	3.0780000000000003	1233.0	0.13
Left-Lat_Fis-ant-Horizont	412.0	2.681	162.0	0.107
Left-Lat_Fis-ant-Vertical	348.0	2.305	163.0	0.106
Left-Lat_Fis-post	1401.0	2.6210000000000004	637.0	0.105
Left-Pole_occipital	3082.0	2.023	1335.0	0.139
Left-Pole_temporal	4744.0	3.201	970.0	0.135
Left-S_calcarine	2617.0	1.9969999999999999	1498.0	0.121
Left-S_central	4600.0	2.1390000000000002	2418.0	0.114
Left-S_cingul-Marginalis	1350.0	2.148	643.0	0.099
Left-S_circular_insula_ant	733.0	2.9410000000000003	298.0	0.09699999999999999
Left-S_circular_insula_inf	2098.0	2.654	945.0	0.079
Left-S_circular_insula_sup	2295.0	2.498	1128.0	0.1
Left-S_collat_transv_ant	1616.0	2.313	753.0	0.102
Left-S_collat_transv_post	689.0	2.1830000000000003	362.0	0.133
Left-S_front_inf	3020.0	2.3169999999999997	1319.0	0.115
Left-S_front_middle	1977.0	2.182	980.0	0.11
Left-S_front_sup	3863.0	2.377	1716.0	0.109
Left-S_interm_prim-Jensen	488.0	2.4659999999999997	217.0	0.092
Left-S_intrapariet&P_trans	4027.0	2.336	1971.0	0.131
Left-S_oc_middle&Lunatus	1346.0	2.141	737.0	0.107
Left-S_oc_sup&transversal	1451.0	2.222	689.0	0.115
Left-S_occipital_ant	755.0	2.364	389.0	0.109
Left-S_oc-temp_lat	1180.0	2.484	506.0	0.11199999999999999
Left-S_oc-temp_med&Lingual	3032.0	2.565	1252.0	0.109
Left-S_orbital_lateral	449.0	2.589	198.0	0.135
Left-S_orbital_med-olfact	919.0	2.2969999999999997	458.0	0.124
Left-S_orbital-H_Shaped	2790.0	2.801	1005.0	0.11900000000000001
Left-S_parieto_occipital	3112.0	2.29	1450.0	0.113
Left-S_pericallosal	864.0	1.933	577.0	0.127
Left-S_postcentral	3536.0	2.3609999999999998	1606.0	0.115
Left-S_precentral-inf-part	2200.0	2.676	913.0	0.107
Left-S_precentral-sup-part	1490.0	2.437	695.0	0.096
Left-S_suborbital	1376.0	2.853	507.0	0.129
Left-S_subparietal	1027.0	2.4419999999999997	470.0	0.109
Left-S_temporal_inf	1839.0	2.641	759.0	0.109
Left-S_temporal_sup	7381.0	2.565	3095.0	0.102
Left-S_temporal_transverse	575.0	2.253	307.0	0.092
BrainSegVolNotVent	1000914.0	1000914.0	75694.4	1000914.0
eTIV	1190722.360776	1190722.360776	1000914.0	1190722.360776
