name	volume	thickness	area	meancurv
Left-G&S_frontomargin	1855.0	2.253	736.0	0.13
Left-G&S_occipital_inf	2782.0	2.747	864.0	0.136
Left-G&S_paracentral	2359.0	2.437	820.0	0.13
Left-G&S_subcentral	2252.0	2.8930000000000002	720.0	0.14
Left-G&S_transv_frontopol	1753.0	2.741	486.0	0.172
Left-G&S_cingul-Ant	4019.0	2.713	1386.0	0.121
Left-G&S_cingul-Mid-Ant	2234.0	2.875	747.0	0.111
Left-G&S_cingul-Mid-Post	2326.0	2.805	800.0	0.122
Left-G_cingul-Post-dorsal	1426.0	2.9739999999999998	355.0	0.162
Left-G_cingul-Post-ventral	517.0	2.414	191.0	0.128
Left-G_cuneus	2806.0	1.845	1373.0	0.165
Left-G_front_inf-Opercular	3206.0	2.878	844.0	0.122
Left-G_front_inf-Orbital	1026.0	2.727	270.0	0.158
Left-G_front_inf-Triangul	3229.0	2.738	903.0	0.139
Left-G_front_middle	10059.0	2.717	2841.0	0.14800000000000002
Left-G_front_sup	15002.0	3.095	3864.0	0.129
Left-G_Ins_lg&S_cent_ins	1256.0	3.4589999999999996	348.0	0.136
Left-G_insular_short	1907.0	3.247	386.0	0.152
Left-G_occipital_middle	4140.0	2.53	1271.0	0.138
Left-G_occipital_sup	2267.0	2.1719999999999997	865.0	0.133
Left-G_oc-temp_lat-fusifor	3626.0	2.8560000000000003	998.0	0.138
Left-G_oc-temp_med-Lingual	5251.0	2.08	2125.0	0.16399999999999998
Left-G_oc-temp_med-Parahip	3885.0	3.2910000000000004	887.0	0.124
Left-G_orbital	4920.0	2.559	1414.0	0.139
Left-G_pariet_inf-Angular	4854.0	2.8160000000000003	1362.0	0.14
Left-G_pariet_inf-Supramar	6035.0	2.813	1708.0	0.138
Left-G_parietal_sup	4094.0	2.334	1438.0	0.132
Left-G_postcentral	2847.0	2.283	1018.0	0.12
Left-G_precentral	4667.0	2.9130000000000003	1207.0	0.11199999999999999
Left-G_precuneus	4915.0	2.6719999999999997	1402.0	0.145
Left-G_rectus	2122.0	2.295	683.0	0.13699999999999998
Left-G_subcallosal	868.0	2.147	385.0	0.10800000000000001
Left-G_temp_sup-G_T_transv	694.0	2.638	220.0	0.11
Left-G_temp_sup-Lateral	5553.0	3.273	1142.0	0.13
Left-G_temp_sup-Plan_polar	2048.0	3.821	430.0	0.085
Left-G_temp_sup-Plan_tempo	2279.0	2.548	809.0	0.11199999999999999
Left-G_temporal_inf	5862.0	2.8310000000000004	1539.0	0.14400000000000002
Left-G_temporal_middle	7084.0	3.2089999999999996	1537.0	0.147
Left-Lat_Fis-ant-Horizont	486.0	2.1959999999999997	247.0	0.091
Left-Lat_Fis-ant-Vertical	472.0	2.428	225.0	0.09300000000000001
Left-Lat_Fis-post	1342.0	2.588	629.0	0.125
Left-Pole_occipital	2977.0	2.061	1265.0	0.142
Left-Pole_temporal	4555.0	3.043	1015.0	0.131
Left-S_calcarine	3017.0	1.8780000000000001	1835.0	0.12
Left-S_central	2584.0	1.85	1563.0	0.1
Left-S_cingul-Marginalis	1227.0	2.375	574.0	0.111
Left-S_circular_insula_ant	919.0	2.633	403.0	0.085
Left-S_circular_insula_inf	1905.0	3.0	794.0	0.087
Left-S_circular_insula_sup	2371.0	2.722	1048.0	0.105
Left-S_collat_transv_ant	1637.0	2.7760000000000002	675.0	0.106
Left-S_collat_transv_post	598.0	2.121	352.0	0.147
Left-S_front_inf	3642.0	2.296	1654.0	0.115
Left-S_front_middle	1772.0	2.155	868.0	0.12
Left-S_front_sup	3537.0	2.499	1535.0	0.10099999999999999
Left-S_interm_prim-Jensen	431.0	2.537	192.0	0.126
Left-S_intrapariet&P_trans	3204.0	2.336	1647.0	0.128
Left-S_oc_middle&Lunatus	1063.0	2.019	614.0	0.113
Left-S_oc_sup&transversal	1457.0	2.231	766.0	0.131
Left-S_occipital_ant	624.0	2.219	340.0	0.124
Left-S_oc-temp_lat	1035.0	2.434	539.0	0.136
Left-S_oc-temp_med&Lingual	3169.0	2.6289999999999996	1367.0	0.11699999999999999
Left-S_orbital_lateral	538.0	2.134	279.0	0.15
Left-S_orbital_med-olfact	870.0	2.24	443.0	0.115
Left-S_orbital-H_Shaped	2394.0	2.51	927.0	0.114
Left-S_parieto_occipital	2665.0	2.184	1314.0	0.11800000000000001
Left-S_pericallosal	1123.0	2.02	737.0	0.138
Left-S_postcentral	3119.0	2.344	1449.0	0.11800000000000001
Left-S_precentral-inf-part	2388.0	2.612	1026.0	0.09699999999999999
Left-S_precentral-sup-part	1608.0	2.495	737.0	0.091
Left-S_suborbital	898.0	2.032	474.0	0.11699999999999999
Left-S_subparietal	1196.0	2.274	610.0	0.12
Left-S_temporal_inf	1958.0	2.48	881.0	0.10300000000000001
Left-S_temporal_sup	7781.0	2.535	3226.0	0.111
Left-S_temporal_transverse	572.0	3.028	220.0	0.11699999999999999
BrainSegVolNotVent	962921.0	962921.0	72844.5	962921.0
eTIV	1025878.1021959999	1025878.1021959999	962921.0	1025878.1021959999
