name	volume	thickness	area	meancurv
Left-G&S_frontomargin	2818.0	2.267	1095.0	0.14400000000000002
Left-G&S_occipital_inf	3810.0	2.4659999999999997	1308.0	0.11900000000000001
Left-G&S_paracentral	3613.0	2.471	1242.0	0.099
Left-G&S_subcentral	4170.0	2.705	1279.0	0.126
Left-G&S_transv_frontopol	2338.0	2.7110000000000003	621.0	0.149
Left-G&S_cingul-Ant	5713.0	2.9	1773.0	0.115
Left-G&S_cingul-Mid-Ant	3050.0	2.805	1046.0	0.115
Left-G&S_cingul-Mid-Post	3256.0	2.702	1174.0	0.12300000000000001
Left-G_cingul-Post-dorsal	2430.0	3.111	587.0	0.159
Left-G_cingul-Post-ventral	714.0	2.73	205.0	0.121
Left-G_cuneus	4091.0	1.97	1830.0	0.142
Left-G_front_inf-Opercular	3286.0	2.815	924.0	0.11900000000000001
Left-G_front_inf-Orbital	1493.0	3.125	316.0	0.13699999999999998
Left-G_front_inf-Triangul	3459.0	2.72	960.0	0.139
Left-G_front_middle	13799.0	2.7739999999999996	3666.0	0.141
Left-G_front_sup	24126.0	2.937	6671.0	0.125
Left-G_Ins_lg&S_cent_ins	1697.0	3.1180000000000003	485.0	0.12300000000000001
Left-G_insular_short	3155.0	3.792	589.0	0.11800000000000001
Left-G_occipital_middle	6031.0	2.6039999999999996	1813.0	0.138
Left-G_occipital_sup	3394.0	2.325	1293.0	0.121
Left-G_oc-temp_lat-fusifor	5914.0	2.8480000000000003	1652.0	0.127
Left-G_oc-temp_med-Lingual	7689.0	2.338	2651.0	0.13699999999999998
Left-G_oc-temp_med-Parahip	3365.0	3.155	778.0	0.099
Left-G_orbital	7840.0	2.785	2053.0	0.125
Left-G_pariet_inf-Angular	8101.0	2.702	2314.0	0.142
Left-G_pariet_inf-Supramar	9745.0	2.675	3102.0	0.124
Left-G_parietal_sup	7656.0	2.4090000000000003	2506.0	0.127
Left-G_postcentral	4708.0	2.202	1778.0	0.111
Left-G_precentral	7984.0	3.136	1870.0	0.099
Left-G_precuneus	8150.0	2.5989999999999998	2536.0	0.132
Left-G_rectus	2775.0	2.4930000000000003	850.0	0.134
Left-G_subcallosal	1661.0	2.674	635.0	0.102
Left-G_temp_sup-G_T_transv	1659.0	2.5660000000000003	502.0	0.099
Left-G_temp_sup-Lateral	5904.0	3.005	1434.0	0.127
Left-G_temp_sup-Plan_polar	2355.0	3.6830000000000003	542.0	0.10300000000000001
Left-G_temp_sup-Plan_tempo	2599.0	2.612	954.0	0.10099999999999999
Left-G_temporal_inf	9219.0	2.745	2473.0	0.142
Left-G_temporal_middle	8465.0	2.835	2195.0	0.14
Left-Lat_Fis-ant-Horizont	435.0	2.024	218.0	0.11900000000000001
Left-Lat_Fis-ant-Vertical	653.0	2.485	287.0	0.10400000000000001
Left-Lat_Fis-post	2234.0	2.573	1074.0	0.114
Left-Pole_occipital	4619.0	2.206	1834.0	0.136
Left-Pole_temporal	5905.0	3.1639999999999997	1333.0	0.142
Left-S_calcarine	4006.0	1.9909999999999999	2301.0	0.11900000000000001
Left-S_central	4816.0	2.089	2610.0	0.10300000000000001
Left-S_cingul-Marginalis	1856.0	2.37	862.0	0.08900000000000001
Left-S_circular_insula_ant	1120.0	3.01	413.0	0.12300000000000001
Left-S_circular_insula_inf	2944.0	2.9560000000000004	1189.0	0.08800000000000001
Left-S_circular_insula_sup	2945.0	2.574	1419.0	0.098
Left-S_collat_transv_ant	2428.0	2.929	799.0	0.09
Left-S_collat_transv_post	1023.0	2.363	541.0	0.131
Left-S_front_inf	3864.0	2.356	1816.0	0.114
Left-S_front_middle	2591.0	2.282	1312.0	0.121
Left-S_front_sup	5822.0	2.49	2492.0	0.10800000000000001
Left-S_interm_prim-Jensen	797.0	2.66	302.0	0.121
Left-S_intrapariet&P_trans	5247.0	2.296	2520.0	0.107
Left-S_oc_middle&Lunatus	1632.0	2.081	898.0	0.115
Left-S_oc_sup&transversal	2329.0	2.188	1174.0	0.124
Left-S_occipital_ant	949.0	2.533	399.0	0.114
Left-S_oc-temp_lat	1722.0	2.359	840.0	0.121
Left-S_oc-temp_med&Lingual	4258.0	2.532	1875.0	0.10300000000000001
Left-S_orbital_lateral	755.0	1.945	427.0	0.11
Left-S_orbital_med-olfact	1257.0	2.418	600.0	0.109
Left-S_orbital-H_Shaped	3263.0	2.419	1325.0	0.12300000000000001
Left-S_parieto_occipital	4455.0	2.5789999999999997	1964.0	0.113
Left-S_pericallosal	1472.0	1.661	1109.0	0.11
Left-S_postcentral	5840.0	2.261	2653.0	0.113
Left-S_precentral-inf-part	3469.0	2.5869999999999997	1493.0	0.10300000000000001
Left-S_precentral-sup-part	2173.0	2.481	980.0	0.092
Left-S_suborbital	1234.0	2.391	560.0	0.11800000000000001
Left-S_subparietal	1840.0	2.478	853.0	0.11900000000000001
Left-S_temporal_inf	3117.0	2.372	1580.0	0.10300000000000001
Left-S_temporal_sup	10393.0	2.46	4418.0	0.106
Left-S_temporal_transverse	540.0	2.495	269.0	0.107
BrainSegVolNotVent	1393928.0	1393928.0	106441.0	1393928.0
eTIV	1612813.6863280002	1612813.6863280002	1393928.0	1612813.6863280002
