name	volume	thickness	area	meancurv
Left-G&S_frontomargin	2010.0	2.176	810.0	0.149
Left-G&S_occipital_inf	2935.0	2.4619999999999997	1097.0	0.14400000000000002
Left-G&S_paracentral	2789.0	2.46	931.0	0.11900000000000001
Left-G&S_subcentral	2665.0	2.7489999999999997	868.0	0.14300000000000002
Left-G&S_transv_frontopol	1425.0	2.414	480.0	0.174
Left-G&S_cingul-Ant	4504.0	2.7060000000000004	1527.0	0.111
Left-G&S_cingul-Mid-Ant	2340.0	2.6010000000000004	879.0	0.124
Left-G&S_cingul-Mid-Post	2281.0	2.4459999999999997	915.0	0.113
Left-G_cingul-Post-dorsal	1523.0	2.967	397.0	0.151
Left-G_cingul-Post-ventral	468.0	2.233	190.0	0.149
Left-G_cuneus	2648.0	1.9280000000000002	1192.0	0.152
Left-G_front_inf-Opercular	3498.0	2.767	978.0	0.141
Left-G_front_inf-Orbital	1164.0	2.752	296.0	0.14800000000000002
Left-G_front_inf-Triangul	2743.0	2.481	894.0	0.145
Left-G_front_middle	8189.0	2.46	2629.0	0.156
Left-G_front_sup	18100.0	2.818	5126.0	0.145
Left-G_Ins_lg&S_cent_ins	1593.0	3.3369999999999997	450.0	0.11800000000000001
Left-G_insular_short	2317.0	3.4589999999999996	489.0	0.124
Left-G_occipital_middle	4929.0	2.6180000000000003	1507.0	0.151
Left-G_occipital_sup	2453.0	2.2159999999999997	955.0	0.149
Left-G_oc-temp_lat-fusifor	4691.0	2.892	1342.0	0.14
Left-G_oc-temp_med-Lingual	3494.0	1.923	1611.0	0.154
Left-G_oc-temp_med-Parahip	3784.0	2.925	979.0	0.125
Left-G_orbital	6150.0	2.69	1715.0	0.162
Left-G_pariet_inf-Angular	5918.0	2.575	1817.0	0.138
Left-G_pariet_inf-Supramar	5677.0	2.7769999999999997	1727.0	0.141
Left-G_parietal_sup	5722.0	2.354	1996.0	0.14300000000000002
Left-G_postcentral	3566.0	2.0909999999999997	1436.0	0.133
Left-G_precentral	5597.0	2.815	1535.0	0.12
Left-G_precuneus	5688.0	2.6010000000000004	1817.0	0.145
Left-G_rectus	2303.0	2.492	665.0	0.134
Left-G_subcallosal	1460.0	2.745	535.0	0.11599999999999999
Left-G_temp_sup-G_T_transv	857.0	2.278	311.0	0.125
Left-G_temp_sup-Lateral	5260.0	3.029	1268.0	0.147
Left-G_temp_sup-Plan_polar	1672.0	3.1660000000000004	452.0	0.096
Left-G_temp_sup-Plan_tempo	1907.0	2.7039999999999997	627.0	0.115
Left-G_temporal_inf	6551.0	2.78	1782.0	0.14300000000000002
Left-G_temporal_middle	7575.0	2.905	1988.0	0.155
Left-Lat_Fis-ant-Horizont	462.0	2.0669999999999997	244.0	0.09300000000000001
Left-Lat_Fis-ant-Vertical	365.0	2.6289999999999996	162.0	0.106
Left-Lat_Fis-post	1477.0	2.529	738.0	0.10300000000000001
Left-Pole_occipital	3002.0	1.921	1416.0	0.151
Left-Pole_temporal	5703.0	3.199	1218.0	0.15
Left-S_calcarine	2249.0	1.817	1443.0	0.121
Left-S_central	3570.0	2.0580000000000003	1937.0	0.099
Left-S_cingul-Marginalis	1363.0	2.385	654.0	0.132
Left-S_circular_insula_ant	785.0	2.883	328.0	0.11
Left-S_circular_insula_inf	2058.0	2.677	910.0	0.09300000000000001
Left-S_circular_insula_sup	2368.0	2.545	1148.0	0.10300000000000001
Left-S_collat_transv_ant	1703.0	2.481	792.0	0.1
Left-S_collat_transv_post	432.0	2.206	244.0	0.149
Left-S_front_inf	3938.0	2.256	1771.0	0.114
Left-S_front_middle	1500.0	2.127	694.0	0.114
Left-S_front_sup	5074.0	2.352	2239.0	0.107
Left-S_interm_prim-Jensen	494.0	2.457	227.0	0.12
Left-S_intrapariet&P_trans	4084.0	2.229	2054.0	0.10099999999999999
Left-S_oc_middle&Lunatus	1571.0	2.1109999999999998	882.0	0.122
Left-S_oc_sup&transversal	1877.0	2.374	878.0	0.131
Left-S_occipital_ant	1508.0	2.275	719.0	0.113
Left-S_oc-temp_lat	1602.0	2.416	766.0	0.111
Left-S_oc-temp_med&Lingual	3412.0	2.508	1449.0	0.114
Left-S_orbital_lateral	439.0	2.325	206.0	0.136
Left-S_orbital_med-olfact	913.0	2.2840000000000003	483.0	0.121
Left-S_orbital-H_Shaped	2712.0	2.363	1090.0	0.135
Left-S_parieto_occipital	2633.0	2.577	1219.0	0.132
Left-S_pericallosal	935.0	2.309	611.0	0.135
Left-S_postcentral	3433.0	2.319	1630.0	0.11
Left-S_precentral-inf-part	2681.0	2.508	1137.0	0.124
Left-S_precentral-sup-part	2279.0	2.5	1096.0	0.105
Left-S_suborbital	947.0	2.151	503.0	0.126
Left-S_subparietal	1283.0	2.4419999999999997	595.0	0.111
Left-S_temporal_inf	2558.0	2.411	1244.0	0.11900000000000001
Left-S_temporal_sup	9491.0	2.4859999999999998	4088.0	0.10800000000000001
Left-S_temporal_transverse	589.0	2.602	269.0	0.11900000000000001
BrainSegVolNotVent	1063425.0	1063425.0	83301.4	1063425.0
eTIV	1241971.165177	1241971.165177	1063425.0	1241971.165177
