name	volume	thickness	area	meancurv
Left-bankssts	2309.0	2.929	822.0	0.094
Left-caudalanteriorcingulate	1546.0	2.8680000000000003	464.0	0.13
Left-caudalmiddlefrontal	5636.0	2.64	1928.0	0.105
Left-cuneus	3544.0	2.233	1454.0	0.155
Left-entorhinal	2230.0	3.0189999999999997	528.0	0.132
Left-fusiform	10092.0	2.6519999999999997	3179.0	0.128
Left-inferiorparietal	12887.0	2.681	4266.0	0.11800000000000001
Left-inferiortemporal	11710.0	2.8089999999999997	3516.0	0.11900000000000001
Left-isthmuscingulate	2649.0	2.7089999999999996	912.0	0.129
Left-lateraloccipital	13179.0	2.359	5035.0	0.13
Left-lateralorbitofrontal	9028.0	2.8739999999999997	2738.0	0.13699999999999998
Left-lingual	8347.0	2.4019999999999997	3102.0	0.14800000000000002
Left-medialorbitofrontal	5303.0	2.5669999999999997	1814.0	0.11800000000000001
Left-middletemporal	10530.0	2.927	2733.0	0.126
Left-parahippocampal	2516.0	3.009	688.0	0.10400000000000001
Left-paracentral	3812.0	2.715	1232.0	0.10300000000000001
Left-parsopercularis	5545.0	2.867	1637.0	0.10099999999999999
Left-parsorbitalis	2741.0	2.6889999999999996	765.0	0.124
Left-parstriangularis	4538.0	2.593	1471.0	0.13
Left-pericalcarine	2436.0	1.975	1404.0	0.141
Left-postcentral	10579.0	2.316	3959.0	0.115
Left-posteriorcingulate	2766.0	2.575	998.0	0.13699999999999998
Left-precentral	14496.0	2.823	4587.0	0.1
Left-precuneus	10660.0	2.582	3763.0	0.122
Left-rostralanteriorcingulate	3000.0	3.1239999999999997	778.0	0.124
Left-rostralmiddlefrontal	15589.0	2.381	5639.0	0.132
Left-superiorfrontal	22747.0	2.92	6598.0	0.121
Left-superiorparietal	15989.0	2.443	5689.0	0.11800000000000001
Left-superiortemporal	12345.0	3.009	3437.0	0.102
Left-supramarginal	12782.0	2.8560000000000003	3997.0	0.124
Left-frontalpole	1319.0	3.2739999999999996	293.0	0.17800000000000002
Left-temporalpole	2870.0	3.502	498.0	0.155
Left-transversetemporal	1650.0	2.925	458.0	0.102
Left-insula	7944.0	3.005	2588.0	0.11
BrainSegVolNotVent	1105382.0	1105382.0	82838.9	1105382.0
eTIV	1243040.5666	1243040.5666	1105382.0	1243040.5666
