name	volume	thickness	area	meancurv
Left-bankssts	2832.0	2.582	1078.0	0.134
Left-caudalanteriorcingulate	1699.0	2.7260000000000004	556.0	0.11699999999999999
Left-caudalmiddlefrontal	6614.0	2.699	2276.0	0.12300000000000001
Left-cuneus	3493.0	1.8019999999999998	1851.0	0.157
Left-entorhinal	2237.0	3.793	367.0	0.12
Left-fusiform	9169.0	2.585	3158.0	0.134
Left-inferiorparietal	10906.0	2.484	4099.0	0.12
Left-inferiortemporal	10426.0	2.6639999999999997	3334.0	0.149
Left-isthmuscingulate	2734.0	2.7689999999999997	879.0	0.132
Left-lateraloccipital	13036.0	2.056	5935.0	0.139
Left-lateralorbitofrontal	7331.0	2.565	2502.0	0.135
Left-lingual	6591.0	1.939	3129.0	0.145
Left-medialorbitofrontal	5440.0	2.506	1831.0	0.11699999999999999
Left-middletemporal	11614.0	2.838	3277.0	0.13
Left-parahippocampal	1737.0	2.275	668.0	0.068
Left-paracentral	3863.0	2.399	1440.0	0.106
Left-parsopercularis	5353.0	2.753	1656.0	0.12
Left-parsorbitalis	2669.0	2.5860000000000003	764.0	0.146
Left-parstriangularis	3321.0	2.51	1241.0	0.11900000000000001
Left-pericalcarine	2213.0	1.554	1609.0	0.136
Left-postcentral	10836.0	2.141	4517.0	0.11900000000000001
Left-posteriorcingulate	3255.0	2.541	1180.0	0.11599999999999999
Left-precentral	15233.0	2.707	5085.0	0.109
Left-precuneus	9977.0	2.3040000000000003	4024.0	0.129
Left-rostralanteriorcingulate	2528.0	2.682	878.0	0.12300000000000001
Left-rostralmiddlefrontal	17475.0	2.415	6181.0	0.135
Left-superiorfrontal	22556.0	2.681	7300.0	0.128
Left-superiorparietal	14577.0	2.263	5792.0	0.13
Left-superiortemporal	11307.0	2.81	3558.0	0.11
Left-supramarginal	13270.0	2.661	4465.0	0.129
Left-frontalpole	949.0	2.5869999999999997	261.0	0.153
Left-temporalpole	2084.0	3.61	387.0	0.115
Left-transversetemporal	1006.0	2.615	368.0	0.11800000000000001
Left-insula	8243.0	3.303	2494.0	0.11599999999999999
BrainSegVolNotVent	1116627.0	1116627.0	88109.1	1116627.0
eTIV	1430410.226792	1430410.226792	1116627.0	1430410.226792
