name	volume	thickness	area	meancurv
Left-G&S_frontomargin	2921.0	2.342	1092.0	0.125
Left-G&S_occipital_inf	3541.0	2.485	1257.0	0.14
Left-G&S_paracentral	3624.0	2.544	1193.0	0.099
Left-G&S_subcentral	4538.0	2.7460000000000004	1345.0	0.13
Left-G&S_transv_frontopol	2427.0	2.5839999999999996	694.0	0.163
Left-G&S_cingul-Ant	6286.0	2.9789999999999996	1862.0	0.10400000000000001
Left-G&S_cingul-Mid-Ant	3586.0	2.964	1108.0	0.107
Left-G&S_cingul-Mid-Post	3869.0	2.766	1338.0	0.121
Left-G_cingul-Post-dorsal	1851.0	3.017	433.0	0.133
Left-G_cingul-Post-ventral	829.0	2.362	295.0	0.16399999999999998
Left-G_cuneus	3374.0	1.975	1444.0	0.149
Left-G_front_inf-Opercular	4093.0	2.7910000000000004	1115.0	0.124
Left-G_front_inf-Orbital	1370.0	2.95	321.0	0.154
Left-G_front_inf-Triangul	3792.0	2.843	1005.0	0.142
Left-G_front_middle	13115.0	2.597	3908.0	0.13699999999999998
Left-G_front_sup	23296.0	2.8489999999999998	6482.0	0.12
Left-G_Ins_lg&S_cent_ins	2131.0	3.4419999999999997	587.0	0.13699999999999998
Left-G_insular_short	3425.0	3.81	640.0	0.127
Left-G_occipital_middle	6193.0	2.662	1843.0	0.142
Left-G_occipital_sup	3694.0	2.45	1220.0	0.14
Left-G_oc-temp_lat-fusifor	5321.0	2.8789999999999996	1456.0	0.132
Left-G_oc-temp_med-Lingual	5515.0	2.131	2254.0	0.15
Left-G_oc-temp_med-Parahip	4562.0	3.3289999999999997	988.0	0.113
Left-G_orbital	8829.0	2.813	2241.0	0.142
Left-G_pariet_inf-Angular	8813.0	2.991	2346.0	0.139
Left-G_pariet_inf-Supramar	7352.0	2.8339999999999996	2083.0	0.142
Left-G_parietal_sup	8850.0	2.4859999999999998	2842.0	0.125
Left-G_postcentral	4897.0	2.219	1817.0	0.126
Left-G_precentral	7502.0	3.045	1933.0	0.1
Left-G_precuneus	9700.0	2.7510000000000003	2827.0	0.138
Left-G_rectus	3287.0	2.6430000000000002	904.0	0.152
Left-G_subcallosal	1960.0	2.505	710.0	0.114
Left-G_temp_sup-G_T_transv	1599.0	3.123	357.0	0.12300000000000001
Left-G_temp_sup-Lateral	7849.0	3.153	1723.0	0.126
Left-G_temp_sup-Plan_polar	2772.0	4.279	527.0	0.115
Left-G_temp_sup-Plan_tempo	2151.0	2.7039999999999997	739.0	0.063
Left-G_temporal_inf	9867.0	2.9760000000000004	2284.0	0.153
Left-G_temporal_middle	10289.0	3.063	2454.0	0.14400000000000002
Left-Lat_Fis-ant-Horizont	645.0	2.088	334.0	0.085
Left-Lat_Fis-ant-Vertical	869.0	2.403	404.0	0.095
Left-Lat_Fis-post	1665.0	2.8569999999999998	754.0	0.1
Left-Pole_occipital	3802.0	2.033	1570.0	0.155
Left-Pole_temporal	7593.0	3.355	1460.0	0.136
Left-S_calcarine	3234.0	2.187	1736.0	0.12300000000000001
Left-S_central	4094.0	2.0180000000000002	2281.0	0.09699999999999999
Left-S_cingul-Marginalis	2105.0	2.387	1001.0	0.115
Left-S_circular_insula_ant	1294.0	3.1860000000000004	471.0	0.102
Left-S_circular_insula_inf	3743.0	3.406	1314.0	0.09300000000000001
Left-S_circular_insula_sup	3159.0	2.734	1397.0	0.091
Left-S_collat_transv_ant	2215.0	2.847	821.0	0.111
Left-S_collat_transv_post	579.0	2.1390000000000002	276.0	0.152
Left-S_front_inf	3600.0	2.256	1636.0	0.1
Left-S_front_middle	3126.0	2.291	1437.0	0.11
Left-S_front_sup	6994.0	2.562	2722.0	0.099
Left-S_interm_prim-Jensen	383.0	2.767	140.0	0.127
Left-S_intrapariet&P_trans	5193.0	2.2359999999999998	2599.0	0.106
Left-S_oc_middle&Lunatus	1545.0	2.068	869.0	0.122
Left-S_oc_sup&transversal	2313.0	2.25	1132.0	0.10300000000000001
Left-S_occipital_ant	1684.0	2.219	816.0	0.09699999999999999
Left-S_oc-temp_lat	2047.0	2.379	981.0	0.098
Left-S_oc-temp_med&Lingual	4067.0	2.4819999999999998	1865.0	0.111
Left-S_orbital_lateral	901.0	2.176	448.0	0.124
Left-S_orbital_med-olfact	1335.0	2.472	635.0	0.095
Left-S_orbital-H_Shaped	3693.0	2.5869999999999997	1342.0	0.124
Left-S_parieto_occipital	3900.0	2.296	1892.0	0.113
Left-S_pericallosal	1680.0	1.58	1239.0	0.111
Left-S_postcentral	4731.0	2.221	2320.0	0.115
Left-S_precentral-inf-part	1952.0	2.661	812.0	0.07200000000000001
Left-S_precentral-sup-part	2587.0	2.524	1166.0	0.086
Left-S_suborbital	924.0	2.244	481.0	0.084
Left-S_subparietal	2536.0	2.571	1126.0	0.11199999999999999
Left-S_temporal_inf	3357.0	2.51	1561.0	0.10300000000000001
Left-S_temporal_sup	13354.0	2.551	5435.0	0.106
Left-S_temporal_transverse	807.0	2.615	398.0	0.11
BrainSegVolNotVent	1395388.0	1395388.0	106541.0	1395388.0
eTIV	1505148.555506	1505148.555506	1395388.0	1505148.555506
