name	volume	thickness	area	meancurv
Left-bankssts	2378.0	2.522	990.0	0.10800000000000001
Left-caudalanteriorcingulate	2180.0	2.845	717.0	0.151
Left-caudalmiddlefrontal	5368.0	2.423	2083.0	0.11
Left-cuneus	3064.0	2.039	1378.0	0.14
Left-entorhinal	1849.0	3.318	424.0	0.106
Left-fusiform	9819.0	2.742	3069.0	0.13
Left-inferiorparietal	12906.0	2.4330000000000003	4705.0	0.114
Left-inferiortemporal	9855.0	2.6630000000000003	3141.0	0.132
Left-isthmuscingulate	2204.0	2.403	830.0	0.128
Left-lateraloccipital	12505.0	2.211	5207.0	0.14300000000000002
Left-lateralorbitofrontal	7426.0	2.6710000000000003	2461.0	0.138
Left-lingual	7017.0	2.213	2876.0	0.145
Left-medialorbitofrontal	4938.0	2.71	1534.0	0.147
Left-middletemporal	9425.0	2.782	2812.0	0.128
Left-parahippocampal	2237.0	3.2319999999999998	563.0	0.102
Left-paracentral	3137.0	2.5140000000000002	1152.0	0.111
Left-parsopercularis	5099.0	2.595	1745.0	0.12300000000000001
Left-parsorbitalis	1929.0	2.383	651.0	0.139
Left-parstriangularis	3623.0	2.458	1280.0	0.115
Left-pericalcarine	2080.0	2.01	1144.0	0.135
Left-postcentral	8545.0	2.079	3729.0	0.11900000000000001
Left-posteriorcingulate	2845.0	2.371	1082.0	0.131
Left-precentral	12079.0	2.531	4469.0	0.11
Left-precuneus	9187.0	2.4219999999999997	3554.0	0.128
Left-rostralanteriorcingulate	2397.0	2.823	745.0	0.135
Left-rostralmiddlefrontal	12815.0	2.222	5004.0	0.147
Left-superiorfrontal	19139.0	2.609	6443.0	0.131
Left-superiorparietal	13081.0	2.287	5196.0	0.127
Left-superiortemporal	11280.0	2.838	3451.0	0.109
Left-supramarginal	8678.0	2.535	3180.0	0.127
Left-frontalpole	701.0	2.4659999999999997	201.0	0.16
Left-temporalpole	2000.0	3.793	374.0	0.147
Left-transversetemporal	1205.0	2.694	395.0	0.111
Left-insula	6135.0	3.1860000000000004	1884.0	0.114
BrainSegVolNotVent	994286.0	994286.0	78467.5	994286.0
eTIV	1049766.083289	1049766.083289	994286.0	1049766.083289
