name	volume	thickness	area	meancurv
Left-G&S_frontomargin	2018.0	2.076	877.0	0.142
Left-G&S_occipital_inf	2826.0	2.927	772.0	0.12300000000000001
Left-G&S_paracentral	2963.0	2.431	988.0	0.105
Left-G&S_subcentral	4175.0	2.542	1353.0	0.128
Left-G&S_transv_frontopol	1431.0	2.44	429.0	0.168
Left-G&S_cingul-Ant	4660.0	2.603	1612.0	0.124
Left-G&S_cingul-Mid-Ant	2291.0	2.627	838.0	0.122
Left-G&S_cingul-Mid-Post	3053.0	2.65	1054.0	0.133
Left-G_cingul-Post-dorsal	1663.0	3.013	442.0	0.158
Left-G_cingul-Post-ventral	721.0	2.96	192.0	0.149
Left-G_cuneus	2798.0	1.959	1301.0	0.155
Left-G_front_inf-Opercular	3809.0	2.694	1153.0	0.14
Left-G_front_inf-Orbital	1039.0	2.439	331.0	0.133
Left-G_front_inf-Triangul	3421.0	2.681	971.0	0.15
Left-G_front_middle	11431.0	2.6289999999999996	3401.0	0.135
Left-G_front_sup	17687.0	2.905	4759.0	0.129
Left-G_Ins_lg&S_cent_ins	1667.0	2.9339999999999997	507.0	0.129
Left-G_insular_short	2550.0	3.266	535.0	0.141
Left-G_occipital_middle	5032.0	2.63	1539.0	0.136
Left-G_occipital_sup	2919.0	2.4090000000000003	1083.0	0.134
Left-G_oc-temp_lat-fusifor	3922.0	2.745	1087.0	0.13699999999999998
Left-G_oc-temp_med-Lingual	4470.0	2.095	1818.0	0.156
Left-G_oc-temp_med-Parahip	4105.0	2.7430000000000003	1090.0	0.11900000000000001
Left-G_orbital	7495.0	2.8089999999999997	2002.0	0.16699999999999998
Left-G_pariet_inf-Angular	6052.0	2.92	1611.0	0.14300000000000002
Left-G_pariet_inf-Supramar	8103.0	2.843	2320.0	0.14
Left-G_parietal_sup	7190.0	2.447	2272.0	0.125
Left-G_postcentral	4299.0	2.224	1593.0	0.13
Left-G_precentral	7445.0	2.9730000000000003	1897.0	0.10800000000000001
Left-G_precuneus	8126.0	2.736	2270.0	0.146
Left-G_rectus	2528.0	2.602	668.0	0.115
Left-G_subcallosal	927.0	3.1060000000000003	249.0	0.106
Left-G_temp_sup-G_T_transv	1499.0	2.812	392.0	0.107
Left-G_temp_sup-Lateral	4659.0	2.884	1210.0	0.122
Left-G_temp_sup-Plan_polar	1859.0	3.358	479.0	0.085
Left-G_temp_sup-Plan_tempo	2430.0	2.909	730.0	0.096
Left-G_temporal_inf	6031.0	2.9939999999999998	1472.0	0.134
Left-G_temporal_middle	6853.0	3.108	1673.0	0.145
Left-Lat_Fis-ant-Horizont	555.0	2.515	219.0	0.12300000000000001
Left-Lat_Fis-ant-Vertical	659.0	2.362	315.0	0.11800000000000001
Left-Lat_Fis-post	1736.0	2.551	865.0	0.11199999999999999
Left-Pole_occipital	2933.0	1.902	1335.0	0.16
Left-Pole_temporal	5307.0	3.1710000000000003	1153.0	0.154
Left-S_calcarine	2793.0	1.9169999999999998	1713.0	0.12300000000000001
Left-S_central	3876.0	2.061	2111.0	0.09
Left-S_cingul-Marginalis	1752.0	2.428	823.0	0.092
Left-S_circular_insula_ant	1028.0	2.697	438.0	0.09699999999999999
Left-S_circular_insula_inf	2364.0	2.9130000000000003	970.0	0.08800000000000001
Left-S_circular_insula_sup	2681.0	2.556	1282.0	0.102
Left-S_collat_transv_ant	1644.0	2.4330000000000003	788.0	0.102
Left-S_collat_transv_post	713.0	2.207	395.0	0.128
Left-S_front_inf	3425.0	2.319	1629.0	0.128
Left-S_front_middle	2538.0	2.316	1085.0	0.128
Left-S_front_sup	4200.0	2.374	1938.0	0.1
Left-S_interm_prim-Jensen	762.0	2.454	376.0	0.094
Left-S_intrapariet&P_trans	4956.0	2.269	2498.0	0.105
Left-S_oc_middle&Lunatus	1801.0	2.126	978.0	0.11199999999999999
Left-S_oc_sup&transversal	2167.0	2.271	1036.0	0.111
Left-S_occipital_ant	1286.0	2.64	441.0	0.13699999999999998
Left-S_oc-temp_lat	1237.0	2.59	539.0	0.11
Left-S_oc-temp_med&Lingual	3371.0	2.278	1584.0	0.10800000000000001
Left-S_orbital_lateral	694.0	1.8719999999999999	419.0	0.127
Left-S_orbital_med-olfact	992.0	2.245	507.0	0.115
Left-S_orbital-H_Shaped	2457.0	2.471	1004.0	0.131
Left-S_parieto_occipital	3040.0	2.35	1383.0	0.111
Left-S_pericallosal	1239.0	1.7409999999999999	887.0	0.124
Left-S_postcentral	3472.0	2.199	1740.0	0.12
Left-S_precentral-inf-part	3212.0	2.396	1421.0	0.091
Left-S_precentral-sup-part	2306.0	2.454	1050.0	0.10099999999999999
Left-S_suborbital	732.0	1.973	446.0	0.10400000000000001
Left-S_subparietal	1646.0	2.438	750.0	0.113
Left-S_temporal_inf	2672.0	2.5340000000000003	1168.0	0.109
Left-S_temporal_sup	8528.0	2.5869999999999997	3255.0	0.10400000000000001
Left-S_temporal_transverse	788.0	2.552	387.0	0.085
BrainSegVolNotVent	1121020.0	1121020.0	87897.3	1121020.0
eTIV	1229718.867021	1229718.867021	1121020.0	1229718.867021
