name	volume	thickness	area	meancurv
Left-G&S_frontomargin	1793.0	2.109	744.0	0.14300000000000002
Left-G&S_occipital_inf	2916.0	2.529	963.0	0.136
Left-G&S_paracentral	2882.0	2.495	921.0	0.11800000000000001
Left-G&S_subcentral	3147.0	2.658	1026.0	0.12
Left-G&S_transv_frontopol	2043.0	2.7760000000000002	555.0	0.16399999999999998
Left-G&S_cingul-Ant	3867.0	2.8089999999999997	1234.0	0.128
Left-G&S_cingul-Mid-Ant	2577.0	2.549	983.0	0.124
Left-G&S_cingul-Mid-Post	2393.0	2.49	927.0	0.114
Left-G_cingul-Post-dorsal	1838.0	3.1439999999999997	465.0	0.163
Left-G_cingul-Post-ventral	502.0	2.772	125.0	0.14400000000000002
Left-G_cuneus	2702.0	1.97	1225.0	0.165
Left-G_front_inf-Opercular	3078.0	2.7889999999999997	852.0	0.12300000000000001
Left-G_front_inf-Orbital	715.0	2.855	183.0	0.162
Left-G_front_inf-Triangul	2395.0	2.633	707.0	0.156
Left-G_front_middle	9953.0	2.6460000000000004	2895.0	0.156
Left-G_front_sup	17586.0	2.798	5159.0	0.133
Left-G_Ins_lg&S_cent_ins	1462.0	3.298	417.0	0.133
Left-G_insular_short	2316.0	3.815	434.0	0.125
Left-G_occipital_middle	4443.0	2.57	1356.0	0.135
Left-G_occipital_sup	2107.0	2.275	789.0	0.138
Left-G_oc-temp_lat-fusifor	4689.0	2.9619999999999997	1222.0	0.134
Left-G_oc-temp_med-Lingual	4938.0	2.1959999999999997	1893.0	0.15
Left-G_oc-temp_med-Parahip	3200.0	3.392	670.0	0.106
Left-G_orbital	5880.0	2.795	1533.0	0.146
Left-G_pariet_inf-Angular	5744.0	2.6310000000000002	1656.0	0.131
Left-G_pariet_inf-Supramar	6675.0	2.762	1957.0	0.14
Left-G_parietal_sup	4754.0	2.353	1625.0	0.11900000000000001
Left-G_postcentral	4452.0	2.319	1490.0	0.133
Left-G_precentral	5602.0	2.82	1507.0	0.10800000000000001
Left-G_precuneus	6174.0	2.5980000000000003	1837.0	0.146
Left-G_rectus	2158.0	2.6510000000000002	590.0	0.14300000000000002
Left-G_subcallosal	642.0	3.6319999999999997	141.0	0.102
Left-G_temp_sup-G_T_transv	797.0	2.445	266.0	0.11599999999999999
Left-G_temp_sup-Lateral	5353.0	2.968	1250.0	0.131
Left-G_temp_sup-Plan_polar	1916.0	3.3360000000000003	494.0	0.08900000000000001
Left-G_temp_sup-Plan_tempo	2100.0	2.7	681.0	0.096
Left-G_temporal_inf	8611.0	2.9139999999999997	2141.0	0.14
Left-G_temporal_middle	7617.0	2.9160000000000004	1872.0	0.147
Left-Lat_Fis-ant-Horizont	481.0	2.484	209.0	0.098
Left-Lat_Fis-ant-Vertical	433.0	2.476	200.0	0.08800000000000001
Left-Lat_Fis-post	1403.0	2.472	711.0	0.11199999999999999
Left-Pole_occipital	2761.0	2.127	1149.0	0.14400000000000002
Left-Pole_temporal	5183.0	3.2939999999999996	1102.0	0.14
Left-S_calcarine	2859.0	1.892	1697.0	0.128
Left-S_central	3620.0	1.975	2061.0	0.102
Left-S_cingul-Marginalis	1375.0	2.239	685.0	0.11199999999999999
Left-S_circular_insula_ant	887.0	2.734	376.0	0.079
Left-S_circular_insula_inf	2137.0	2.748	908.0	0.086
Left-S_circular_insula_sup	2014.0	2.524	983.0	0.098
Left-S_collat_transv_ant	1599.0	3.1510000000000002	549.0	0.11900000000000001
Left-S_collat_transv_post	621.0	2.178	361.0	0.131
Left-S_front_inf	3021.0	2.254	1404.0	0.122
Left-S_front_middle	1705.0	2.215	824.0	0.13
Left-S_front_sup	4535.0	2.4019999999999997	1946.0	0.11199999999999999
Left-S_interm_prim-Jensen	695.0	2.138	386.0	0.109
Left-S_intrapariet&P_trans	3564.0	2.126	1874.0	0.10300000000000001
Left-S_oc_middle&Lunatus	1142.0	2.064	609.0	0.13
Left-S_oc_sup&transversal	1953.0	2.276	975.0	0.115
Left-S_occipital_ant	1282.0	2.364	590.0	0.10400000000000001
Left-S_oc-temp_lat	1479.0	2.528	669.0	0.098
Left-S_oc-temp_med&Lingual	2754.0	2.508	1251.0	0.113
Left-S_orbital_lateral	463.0	2.189	250.0	0.109
Left-S_orbital_med-olfact	1077.0	2.365	526.0	0.107
Left-S_orbital-H_Shaped	2760.0	2.64	961.0	0.11699999999999999
Left-S_parieto_occipital	2477.0	2.394	1185.0	0.105
Left-S_pericallosal	801.0	1.84	575.0	0.121
Left-S_postcentral	3776.0	2.21	1862.0	0.121
Left-S_precentral-inf-part	2770.0	2.416	1204.0	0.1
Left-S_precentral-sup-part	2161.0	2.487	982.0	0.098
Left-S_suborbital	1175.0	2.609	488.0	0.11699999999999999
Left-S_subparietal	1530.0	2.432	690.0	0.121
Left-S_temporal_inf	2293.0	2.386	1127.0	0.11699999999999999
Left-S_temporal_sup	10528.0	2.515	4358.0	0.098
Left-S_temporal_transverse	451.0	2.655	200.0	0.11199999999999999
BrainSegVolNotVent	1054415.0	1054415.0	80715.1	1054415.0
eTIV	1170960.651366	1170960.651366	1054415.0	1170960.651366
