name	volume	thickness	area	meancurv
Left-bankssts	3906.0	2.63	1495.0	0.10099999999999999
Left-caudalanteriorcingulate	2277.0	2.411	909.0	0.10300000000000001
Left-caudalmiddlefrontal	5602.0	2.633	1940.0	0.11
Left-cuneus	3591.0	2.048	1677.0	0.153
Left-entorhinal	2537.0	2.821	640.0	0.134
Left-fusiform	12157.0	2.841	3676.0	0.122
Left-inferiorparietal	17246.0	2.675	5750.0	0.113
Left-inferiortemporal	15552.0	2.8	4573.0	0.125
Left-isthmuscingulate	3437.0	2.291	1353.0	0.122
Left-lateraloccipital	16276.0	2.269	6528.0	0.135
Left-lateralorbitofrontal	9300.0	2.741	2853.0	0.124
Left-lingual	8001.0	2.269	3253.0	0.13699999999999998
Left-medialorbitofrontal	6686.0	2.685	2115.0	0.128
Left-middletemporal	15558.0	2.95	4325.0	0.126
Left-parahippocampal	2227.0	2.688	727.0	0.098
Left-paracentral	3999.0	2.577	1421.0	0.107
Left-parsopercularis	5670.0	2.998	1534.0	0.107
Left-parsorbitalis	3175.0	2.8539999999999996	803.0	0.134
Left-parstriangularis	4465.0	2.64	1442.0	0.114
Left-pericalcarine	1822.0	1.7	1199.0	0.12
Left-postcentral	11480.0	2.22	4575.0	0.109
Left-posteriorcingulate	3898.0	2.647	1389.0	0.127
Left-precentral	14272.0	2.775	4529.0	0.10400000000000001
Left-precuneus	12013.0	2.59	4375.0	0.121
Left-rostralanteriorcingulate	3836.0	2.7760000000000002	1109.0	0.114
Left-rostralmiddlefrontal	21554.0	2.505	7212.0	0.129
Left-superiorfrontal	25995.0	2.822	7677.0	0.127
Left-superiorparietal	16153.0	2.443	5820.0	0.11800000000000001
Left-superiortemporal	14613.0	2.858	4159.0	0.111
Left-supramarginal	17326.0	2.548	6097.0	0.122
Left-frontalpole	1270.0	3.0269999999999997	288.0	0.14400000000000002
Left-temporalpole	2623.0	3.2089999999999996	574.0	0.134
Left-transversetemporal	1054.0	2.762	387.0	0.124
Left-insula	8297.0	3.1919999999999997	2493.0	0.11900000000000001
BrainSegVolNotVent	1360253.0	1360253.0	98889.4	1360253.0
eTIV	1634121.287963	1634121.287963	1360253.0	1634121.287963
