name	volume	thickness	area	meancurv
Left-G&S_frontomargin	2202.0	2.197	886.0	0.134
Left-G&S_occipital_inf	3298.0	2.4930000000000003	1111.0	0.135
Left-G&S_paracentral	2908.0	2.548	942.0	0.10099999999999999
Left-G&S_subcentral	3708.0	2.739	1177.0	0.134
Left-G&S_transv_frontopol	2140.0	2.952	565.0	0.172
Left-G&S_cingul-Ant	5049.0	2.885	1589.0	0.132
Left-G&S_cingul-Mid-Ant	2301.0	2.765	790.0	0.10300000000000001
Left-G&S_cingul-Mid-Post	2571.0	2.681	897.0	0.13
Left-G_cingul-Post-dorsal	1552.0	3.154	360.0	0.14800000000000002
Left-G_cingul-Post-ventral	975.0	3.029	233.0	0.131
Left-G_cuneus	3117.0	1.9269999999999998	1406.0	0.15
Left-G_front_inf-Opercular	2989.0	2.715	876.0	0.11900000000000001
Left-G_front_inf-Orbital	1455.0	2.825	356.0	0.146
Left-G_front_inf-Triangul	3335.0	2.763	889.0	0.14400000000000002
Left-G_front_middle	11978.0	2.765	3276.0	0.139
Left-G_front_sup	19398.0	3.125	5019.0	0.13699999999999998
Left-G_Ins_lg&S_cent_ins	1944.0	3.261	521.0	0.135
Left-G_insular_short	2956.0	3.605	624.0	0.12300000000000001
Left-G_occipital_middle	5483.0	2.693	1563.0	0.136
Left-G_occipital_sup	3037.0	2.42	1028.0	0.132
Left-G_oc-temp_lat-fusifor	3874.0	2.8339999999999996	1051.0	0.138
Left-G_oc-temp_med-Lingual	5282.0	2.225	1962.0	0.154
Left-G_oc-temp_med-Parahip	4294.0	3.2230000000000003	1018.0	0.111
Left-G_orbital	6785.0	2.82	1671.0	0.14
Left-G_pariet_inf-Angular	6658.0	2.842	1806.0	0.126
Left-G_pariet_inf-Supramar	7843.0	2.986	2006.0	0.125
Left-G_parietal_sup	6264.0	2.5140000000000002	1978.0	0.13
Left-G_postcentral	4281.0	2.386	1421.0	0.11599999999999999
Left-G_precentral	6418.0	3.113	1513.0	0.1
Left-G_precuneus	6416.0	2.793	1741.0	0.13699999999999998
Left-G_rectus	2517.0	2.573	686.0	0.136
Left-G_subcallosal	1266.0	2.6010000000000004	449.0	0.10300000000000001
Left-G_temp_sup-G_T_transv	1166.0	2.6319999999999997	376.0	0.142
Left-G_temp_sup-Lateral	6389.0	3.092	1518.0	0.134
Left-G_temp_sup-Plan_polar	1523.0	3.2569999999999997	381.0	0.063
Left-G_temp_sup-Plan_tempo	1930.0	2.767	615.0	0.092
Left-G_temporal_inf	8279.0	2.928	2022.0	0.14
Left-G_temporal_middle	8816.0	3.1830000000000003	1913.0	0.14400000000000002
Left-Lat_Fis-ant-Horizont	428.0	2.114	231.0	0.085
Left-Lat_Fis-ant-Vertical	462.0	2.468	209.0	0.08900000000000001
Left-Lat_Fis-post	1464.0	2.418	754.0	0.10800000000000001
Left-Pole_occipital	2825.0	1.893	1317.0	0.138
Left-Pole_temporal	5962.0	3.133	1195.0	0.14300000000000002
Left-S_calcarine	3182.0	2.056	1839.0	0.13
Left-S_central	3715.0	2.063	2029.0	0.099
Left-S_cingul-Marginalis	1716.0	2.355	770.0	0.095
Left-S_circular_insula_ant	1034.0	2.6210000000000004	456.0	0.11
Left-S_circular_insula_inf	2789.0	2.735	1169.0	0.083
Left-S_circular_insula_sup	2648.0	2.563	1291.0	0.09699999999999999
Left-S_collat_transv_ant	1884.0	2.509	796.0	0.1
Left-S_collat_transv_post	839.0	2.245	380.0	0.11900000000000001
Left-S_front_inf	4145.0	2.346	1900.0	0.11599999999999999
Left-S_front_middle	2014.0	2.227	953.0	0.11699999999999999
Left-S_front_sup	4740.0	2.502	2024.0	0.10400000000000001
Left-S_interm_prim-Jensen	589.0	2.68	234.0	0.127
Left-S_intrapariet&P_trans	4861.0	2.3169999999999997	2344.0	0.095
Left-S_oc_middle&Lunatus	1121.0	2.2680000000000002	584.0	0.11199999999999999
Left-S_oc_sup&transversal	1883.0	2.4	904.0	0.107
Left-S_occipital_ant	1248.0	2.3680000000000003	577.0	0.105
Left-S_oc-temp_lat	1918.0	2.533	830.0	0.09699999999999999
Left-S_oc-temp_med&Lingual	3537.0	2.548	1559.0	0.111
Left-S_orbital_lateral	679.0	2.035	377.0	0.11699999999999999
Left-S_orbital_med-olfact	956.0	2.0469999999999997	554.0	0.099
Left-S_orbital-H_Shaped	2229.0	2.435	886.0	0.115
Left-S_parieto_occipital	3115.0	2.501	1344.0	0.132
Left-S_pericallosal	1198.0	2.019	780.0	0.11800000000000001
Left-S_postcentral	3944.0	2.31	1829.0	0.099
Left-S_precentral-inf-part	2938.0	2.47	1296.0	0.105
Left-S_precentral-sup-part	2046.0	2.609	911.0	0.095
Left-S_suborbital	1009.0	2.2159999999999997	482.0	0.11
Left-S_subparietal	1786.0	2.595	797.0	0.115
Left-S_temporal_inf	2818.0	2.512	1334.0	0.11199999999999999
Left-S_temporal_sup	10095.0	2.616	4093.0	0.094
Left-S_temporal_transverse	632.0	2.435	276.0	0.129
BrainSegVolNotVent	1139249.0	1139249.0	87537.6	1139249.0
eTIV	1474210.897235	1474210.897235	1139249.0	1474210.897235
